_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_surrogate,variation_idx,phase,yield_score_surrogate
A_1975__nom,robust_valid,24.0,12.48,0.52,120.0,46.97032818663865,0.1684235678985715,0.31681588077917694,31.864484753459692,0.1579432310629636,0.5937443626113236,0.012018751222640275,1.970518886577338,50.0,12.323706113351976,2.5477854112026552,0.5607638888888888,0.15281438263077285,13.458374153153908,0.5607655897147462,2.546680777420777,2.7701829575093893,0.10210509023160629,0.8028143826307729,0.7007092923991666,2.264351364055276,4.586725975482864,0.00607467124140755,0.04018462873851596,0.8161490517842375,,,A_1975,58,0,nominal,0.7837833333333325
A_456__nom,robust_valid,24.0,12.48,0.52,120.0,46.00784037541598,0.42636046931147575,0.5944456194527448,29.802884911186993,0.18892201548442245,0.5604823000729084,0.022272394951432944,1.0016135340556502,50.0,12.604880052624669,2.522970772742765,0.5907986111111111,0.13073205820756395,14.181330773804387,0.5908887822418495,2.5415208555719584,2.7701829575093893,0.21511914914950162,0.780732058207564,0.5656129090580624,1.5945292682651369,4.586725975482864,0.016880100617151256,0.12699630653649932,0.8012811827805267,,,A_456,59,0,nominal,0.7815250000000001
A_3130__nom,robust_valid,24.0,12.48,0.52,120.0,53.79740250483155,0.5091246608644724,0.43269021129235624,24.186053038574755,0.16921999813988806,0.5533058011904359,0.002245005061849952,1.5469408235512674,50.0,12.436180117476445,2.52597281205147,0.5646354166666666,0.11921213120519802,13.550212851567826,0.5645922021486595,2.5328587269229565,2.7701829575093893,0.13610062500242742,0.769212131205198,0.6331115062027706,2.0071942164359116,4.586725975482864,0.013435164079196196,0.061286564302782114,0.7828280105524789,,,A_3130,60,0,nominal,0.7813999999999997
A_1088__nom,robust_valid,24.0,12.48,0.52,120.0,51.42276103142649,0.7579417917877436,0.6548569451086224,27.322216918691993,0.1776164283975959,0.5574017455801368,0.019448028272017834,0.7619608980603516,50.0,12.49647338567453,2.517750683728278,0.5978645833333334,0.11333682493158304,14.348780623941073,0.597865859330878,2.5523174910362765,2.7701829575093893,0.2369431514799835,0.7633368249315831,0.5263936734515996,1.438433042728074,4.586725975482864,0.021271986982290075,0.14544731010353218,0.7834971682402891,,,A_1088,61,0,nominal,0.7799666666666667
A_2126__nom,robust_valid,24.0,12.48,0.52,120.0,36.746118790470064,1.114780431613326,0.5232740395702422,38.978220922872424,0.21177299085073173,0.5073648363351821,0.014596569472923874,1.4044075631536543,50.0,12.518888479213231,2.5231156511391157,0.6727256944444444,0.1740788007830696,16.15350538452463,0.673062724355193,2.6609890551371307,2.7701829575093893,0.2983532933645053,0.8240788007830696,0.5257255074185643,1.2267355709881642,4.586725975482864,0.02028846357108202,0.1898139079855096,0.8441189353203535,,,A_2126,62,0,nominal,0.7787750000000002
A_743__nom,robust_valid,24.0,12.48,0.52,120.0,54.645147828385234,0.9960978822782636,0.6229449153877795,22.727102325297892,0.1829505382478237,0.6330314857885242,0.009310773331671953,1.1985452538356185,50.0,12.551556466059083,2.497847857164452,0.6256597222222222,0.14829251113900677,15.003494129832868,0.6251455887430362,2.546827811867563,2.7701829575093893,0.22687148355278378,0.7982925111390068,0.571421027586223,1.496592410886891,4.586725975482864,0.02158537510430025,0.12732682237265552,0.8145995621329307,,,A_743,63,0,nominal,0.7778416666666665
A_853__nom,robust_valid,24.0,12.48,0.52,120.0,48.842182371765375,0.7917701136320829,0.40619651339948176,26.757687241770327,0.21832071625627578,0.49042379967868327,0.00957488989457488,0.6175221907906234,50.0,12.663663582618046,2.5148823472666315,0.6118055555555556,0.1685996758337004,14.685837080465507,0.6119098783527295,2.5342289940480596,2.7701829575093893,0.1713166259707205,0.8185996758337004,0.6472830498629799,1.8668437002819573,4.586725975482864,0.017065193890970595,0.08087579624526423,0.8313168782476177,,,A_853,64,0,nominal,0.7775000000000004
A_424__nom,robust_valid,24.0,12.48,0.52,120.0,51.04395894706249,1.129126651212573,0.3215514376759529,33.74805977102369,0.20762359792366625,0.4830244670622051,0.027137338640168308,0.9101985632441938,50.0,12.273304836405652,2.5008244701250346,0.6245486111111112,0.18535467704980824,14.974909605764443,0.6239545669068518,2.5305135469633036,2.7701829575093893,0.1629552069090901,0.8353546770498083,0.6723994701407181,1.770783588156546,4.586725975482864,0.010585436373753018,0.07285252247484018,0.8477631099520737,,,A_424,65,0,nominal,0.7768333333333334
A_1842__nom,robust_valid,24.0,12.48,0.52,120.0,50.463880352675915,0.8131470568478107,0.3266301389783621,31.070546880364418,0.16430327504873277,0.5344919048249721,0.00207198953256011,1.1752004604786634,50.0,12.611987643953071,2.5182549041556315,0.6083854166666667,0.1655543481153955,14.606859885575991,0.6086191618989997,2.5355677025167283,2.7701829575093893,0.16071687969240214,0.8155543481153955,0.6548374684229934,1.9255745807258926,4.586725975482864,0.012559613221091793,0.07254675702969257,0.8273875549804793,,,A_1842,66,0,nominal,0.7766750000000007
A_807__nom,robust_valid,24.0,12.48,0.52,120.0,56.04025994986296,1.696011884137988,0.4218711524270475,32.90993387810886,0.1704699813108891,0.5524415942840278,0.024380325274541974,1.365903949830681,50.0,12.419063982479774,2.4703797889933403,0.6428819444444445,0.15546554633424492,15.434884824146485,0.6431202010061036,2.54737655781929,2.7701829575093893,0.2279646238920711,0.8054655463342449,0.5775009224421739,1.2448299039734094,4.586725975482864,0.013014100554776007,0.12074963398633148,0.8219423503687853,,,A_807,67,0,nominal,0.7757583333333334
A_3666__nom,robust_valid,24.0,12.48,0.52,120.0,48.2942633042112,1.5390764074400067,0.33473939141258596,28.78656329587102,0.20611184359528123,0.48908243644982574,0.01956150697544217,1.044015929568559,50.0,12.362888872181342,2.480929322211524,0.6111979166666667,0.14801677252844458,14.662179223459088,0.6109241343107953,2.5115642707373222,2.7701829575093893,0.1632116893858554,0.7980167725284446,0.6348050831425892,1.5954067900146618,4.586725975482864,0.012011252901756071,0.07192168282611157,0.8107910835918405,,,A_3666,68,0,nominal,0.7738916666666663
A_4000__nom,robust_valid,24.0,12.48,0.52,120.0,38.6894157808274,0.7089542699977756,0.39011952485889195,27.699268544092774,0.21875703500583768,0.6031728190369905,0.011868623290210961,0.7164195692166686,50.0,12.419387558817848,2.5187867710366425,0.6244965277777778,0.19657441898814088,14.976713799353728,0.6240297416397387,2.5365750323625336,2.7701829575093893,0.17272610098215566,0.8465744189881409,0.6738483180059852,1.932276428997093,4.586725975482864,0.013379311691161251,0.0801466498784092,0.8586426406047984,,,A_4000,69,0,nominal,0.7704333333333337
A_194__nom,robust_valid,24.0,12.48,0.52,120.0,49.35110470186919,0.859570643864572,0.34423433868214487,35.435810782946646,0.21036462660878896,0.5876640118658543,0.023827304206788538,1.7295158505439758,50.0,12.48829964380482,2.506067190914108,0.6561631944444445,0.24440039814993153,15.749525487804357,0.6562302286585149,2.5383755424019734,2.7701829575093893,0.17637018046145922,0.8944003981499316,0.7180302176884723,1.8084148778866591,4.586725975482864,0.008803779986573204,0.07753364103147156,0.9056971544085237,,,A_194,70,0,nominal,0.7701611759623692
