_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_strict,variation_idx,phase,strict_score_surrogate,yield_score_surrogate,rep_kind
G_715__mc034_06h,robust_valid,24.0,12.93612683176454,0.5390052846568558,120.0,52.02403083796267,0.6597955084534634,0.471241044460333,28.25826739301302,0.20526146646231183,0.5199363170191645,0.006679896866429735,1.1299748960882425,50.0,12.879994206085817,2.5638786658382955,0.6572569444444445,0.18893326473514038,15.774256196982387,0.6572606748742661,2.6238054837309797,2.816126183770657,0.23771520048979003,0.8389332647351404,0.6012180642453504,1.730632060281121,4.663646626438519,0.02253554612137565,0.12894507003192518,0.8521736280919852,,,G_715,8,34,mc_top10,0.7013104203929961,0.99995,
G_715__mc035_06h,robust_valid,24.0,12.321974465972932,0.5134156027488722,120.0,55.70768276050088,0.7016611838896266,0.42472726863726334,28.209944000666635,0.21464410017374513,0.5199363170191645,0.007312543384661991,1.1299748960882425,50.0,12.117464046143045,2.5153418910610967,0.6446180555555555,0.2109116110950613,15.487163788584336,0.645298491191014,2.5510684221790743,2.7798494212032137,0.20494091260761022,0.8609116110950613,0.6559706984874512,1.7909636497726182,4.568216845243071,0.019134596730219004,0.1031325635733919,0.8735680810793357,,,G_715,8,35,mc_top10,0.7013104203929961,0.99995,
G_715__mc036_06h,robust_valid,24.0,12.5299174798275,0.5220798949928125,120.0,55.102736050001155,0.9082501551442823,0.46222249379109576,27.619293027828448,0.19467256065401387,0.5199363170191645,0.0062639770147770385,1.1299748960882425,50.0,12.314781774416764,2.5024092873500994,0.63890625,0.17487225755137892,15.332724275839263,0.6388635114933027,2.5529646225533216,2.7733931059574446,0.2182339229940168,0.8248722575513789,0.6066383345573622,1.64677522952844,4.588817966478155,0.020764649298766893,0.11554607984761957,0.838766258771682,,,G_715,8,36,mc_top10,0.7013104203929961,0.99995,
G_715__mc037_06h,robust_valid,24.0,12.870884690424106,0.5362868621010044,120.0,51.484543679290184,0.789595982923526,0.4477484889555187,27.183781407465954,0.2070229346010665,0.5199363170191645,0.007368326512347998,1.1299748960882425,50.0,12.60699183907155,2.5554439256121024,0.6451909722222222,0.18126803133382408,15.478517890158255,0.6449382454232606,2.603134510160923,2.8129011411534344,0.2145984616210475,0.8312680313338241,0.6166695697127766,1.735946212683227,4.593992027402769,0.02023706182014142,0.10958935814346499,0.8437067395075057,,,G_715,8,37,mc_top10,0.7013104203929961,0.99995,
G_715__mc038_06h,robust_valid,24.0,12.383304570652637,0.5159710237771932,120.0,55.290669156225334,0.9038752835387504,0.41608225403292914,24.502084353436118,0.20649647147667627,0.5199363170191645,0.0062965985090109484,1.1299748960882425,50.0,12.260122158943739,2.5135815842969866,0.61125,0.16742593006985507,14.66610114375516,0.611087547656465,2.535738460992234,2.7789494205136474,0.162721751892799,0.8174259300698551,0.6547041781770561,1.8741373353185247,4.647712355002462,0.016401320324883478,0.07486126118509767,0.8296348505057646,,,G_715,8,38,mc_top10,0.7013104203929961,0.99995,
G_715__mc039_06h,robust_valid,24.0,12.697744035341412,0.5290726681392255,120.0,50.93452006101207,0.7729239654332498,0.39864095907086294,27.529905070005476,0.21452978597433656,0.5199363170191645,0.007303462099099388,1.1299748960882425,50.0,12.762094376033872,2.52289015680968,0.6413194444444444,0.19672160944571682,15.387154811052682,0.6411314504605284,2.553781706284272,2.7744221743996684,0.19121611276459674,0.8467216094457168,0.6555054966811201,1.869233003432639,4.575362097383739,0.017389730528974957,0.09080624939971496,0.8578901365415027,,,G_715,8,39,mc_top10,0.7013104203929961,0.99995,
G_715__mc040_06h,robust_valid,24.0,12.859331605123021,0.5358054835467926,120.0,51.39129580158158,0.9468988151838184,0.4256851581108252,28.215112440552783,0.19626194782342068,0.5199363170191645,0.0074225217619296015,1.1299748960882425,50.0,12.933846648675546,2.549955098579461,0.6453298611111111,0.17484258999863334,15.483814607971004,0.6451589419987919,2.5991010894223705,2.808868186264797,0.21541569508495775,0.8248425899986334,0.6094268949136756,1.6695482436881584,4.561373314994123,0.019210593581331255,0.10998556511040888,0.837029891251895,,,G_715,8,40,mc_top10,0.7013104203929961,0.99995,
G_715__mc041_06h,robust_valid,24.0,12.810570460269883,0.5337737691779117,120.0,53.96006631413127,0.8995841261721836,0.39341449914252435,28.139494900261845,0.20081190096588247,0.5199363170191645,0.007278509394807715,1.1299748960882425,50.0,12.858321355291375,2.5480422897296,0.6502777777777777,0.19158803576089,15.592921715131718,0.6497050714638216,2.5915602643456013,2.8031861681312327,0.2036170719667025,0.84158803576089,0.6379709637941875,1.7547446496816232,4.522822136938459,0.01789358166034833,0.09826305172722036,0.8525506395614025,,,G_715,8,41,mc_top10,0.7013104203929961,0.99995,
G_715__mc042_06h,robust_valid,24.0,12.54141122510851,0.5225588010461879,120.0,52.29546720123802,0.7385072825545682,0.4611102819945045,24.76420337313654,0.19475214703660085,0.5199363170191645,0.007391274604236383,1.1299748960882425,50.0,12.364470032416072,2.5171311057410772,0.5907986111111111,0.1368126626022167,14.171459730677824,0.5904774887782427,2.534428212154788,2.7764662708806913,0.16464973271287717,0.7868126626022167,0.6221629298893395,1.831326681307298,4.567799040102829,0.01670879616786277,0.07925114890408637,0.8007556979175654,,,G_715,8,42,mc_top10,0.7013104203929961,0.99995,
G_715__mc043_06h,robust_valid,24.0,12.497924677173017,0.5207468615488757,120.0,53.656240674822975,0.7311517821671027,0.4414373659745804,26.744788746053235,0.20128478440824582,0.5199363170191645,0.00645808005413269,1.1299748960882425,50.0,12.497578226401561,2.5152686789940755,0.6215451388888888,0.17473851246637406,14.92392301418354,0.6218301255909808,2.5413520247832717,2.775562235245904,0.18917928941531958,0.8247385124663741,0.6355592230510545,1.810320713037569,4.601675663118047,0.018232328811440254,0.09364439789138963,0.8380909093407473,,,G_715,8,43,mc_top10,0.7013104203929961,0.99995,
