_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_strict,variation_idx,phase,strict_score_surrogate,yield_score_surrogate,rep_kind
G_4299__margin-best_mc067_06h,robust_valid,24.0,12.538686334919198,0.5224452639549666,120.0,57.82812495543144,0.05356601121668508,0.40610592234327547,28.58262963075295,0.20573788824103137,0.5580831694416701,0.02311920016891414,1.249629085417837,50.0,12.694472306802698,2.5395564561268626,0.5993229166666667,0.20076311581478912,14.380939620937099,0.5992058175390458,2.5348493888390995,2.7746760235167747,0.14094253608106927,0.8507631158147891,0.7098205797337198,2.1084093963920862,4.576240272227372,0.01038248604103624,0.062190035021614756,0.8642765413879688,,,G_4299,47,67,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc068_06h,robust_valid,24.0,12.091765680190898,0.5038235700079541,120.0,57.01956925082151,0.2000415141615034,0.3895757907823211,27.726426893914102,0.21681632207124976,0.5580831694416701,0.023051957020518005,1.249629085417837,50.0,11.904322497739585,2.57555440249811,0.5878472222222222,0.20802510761175674,14.11674063174658,0.5881975263227742,2.5665270895783356,2.8053520069579774,0.12285419556873665,0.8580251076117568,0.7351709120430201,2.1479712564164912,4.573894840432393,0.009307396165352432,0.05171587914462033,0.8718448838896881,,,G_4299,47,68,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc069_06h,robust_valid,24.0,12.177007067240222,0.5073752944683426,120.0,56.99967275146151,0.25459380338918,0.4233050725517869,28.319983875939794,0.21086573243664122,0.5580831694416701,0.021469316170793906,1.249629085417837,50.0,12.030368002125652,2.5521273402064906,0.5994965277777777,0.20412777649516556,14.389614848570739,0.5995672853571141,2.5480558333473207,2.79476233977907,0.14795551977563212,0.8541277764951656,0.7061722567195334,2.0521812159967245,4.648326393468627,0.011554215179981663,0.06887109980827817,0.8688365194294874,,,G_4299,47,69,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc070_06h,robust_valid,24.0,12.683112677709854,0.5284630282379106,120.0,53.22196657841997,0.007315991015090034,0.401815366849895,27.403885178943845,0.2100706650029554,0.5580831694416701,0.021126007026794392,1.249629085417837,50.0,12.577625085397862,2.546751671533927,0.5948611111111111,0.19052145359157002,14.271157348312178,0.5946315561796741,2.5421762995662265,2.7758270136899936,0.13436233899363412,0.84052145359157,0.7061591145979359,2.183461109331513,4.603479752471879,0.010348917429267588,0.05803802255815184,0.8532952456829602,,,G_4299,47,70,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc071_06h,robust_valid,24.0,12.235844148117607,0.5098268395049003,120.0,55.733959960231694,0.022948458643612307,0.41741008915701777,29.3037944600165,0.22,0.5580831694416701,0.020905893473907956,1.249629085417837,50.0,12.352195097018534,2.538836302005237,0.6096701388888889,0.22176904085301996,14.641589547365253,0.6100662311402189,2.530585036839692,2.7796559124033475,0.1560692112046896,0.87176904085302,0.7156998296483303,2.0152221642395247,4.574923931139245,0.011936763910831639,0.07297574033409877,0.8860931919671762,,,G_4299,47,71,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc072_06h,robust_valid,24.0,12.956027163302036,0.5398344651375848,120.0,53.26840042414681,0.07956791591327131,0.40380433572867713,28.080823239454904,0.22,0.5580831694416701,0.023796558805126957,1.249629085417837,50.0,12.893079075517443,2.5907699797599273,0.6194097222222222,0.20773545501835422,14.855337078027171,0.6189723782511322,2.5917012069437733,2.8203643961516,0.1537704754653099,0.8577354550183542,0.7039649795530444,2.1308878711818493,4.594133552450589,0.011367489667996049,0.06799294853225335,0.8696704673907986,,,G_4299,47,72,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc073_06h,robust_valid,24.0,12.858134281387299,0.5357555950578041,120.0,54.1859923872665,0.0,0.4144048606321856,27.83213577199311,0.21237538941933606,0.5580831694416701,0.02216763587863515,1.249629085417837,50.0,12.922991473896946,2.578290616481856,0.6102951388888889,0.19835430467278925,14.630557881223726,0.609606578384322,2.5776097760506147,2.8094461827046535,0.1513059945372332,0.8483543046727893,0.697048310135556,2.077985771020753,4.5627891779330705,0.011453234327946687,0.0673594412488928,0.8607378247161469,,,G_4299,47,73,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc074_06h,robust_valid,24.0,12.500573363152347,0.5208572234646811,120.0,57.204676425503266,0.02307385082861918,0.3707406388354982,28.05136759921415,0.2175024404087431,0.5580831694416701,0.02391177199872309,1.249629085417837,50.0,12.253903104663616,2.547182926374148,0.5996354166666666,0.21429799455108345,14.388851828534248,0.5995354928555937,2.5372039746013395,2.77190169436708,0.12352805397839066,0.8642979945510835,0.7407699405726929,2.270602610279515,4.618000519646098,0.008877913413541149,0.04964880781671126,0.8761104815209023,,,G_4299,47,74,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc075_06h,robust_valid,24.0,12.284165564796155,0.5118402318665064,120.0,57.02619096898743,0.011977790134258592,0.40414762845056607,30.48402481933673,0.21389371026257803,0.5580831694416701,0.02475894736625801,1.249629085417837,50.0,12.293681445539354,2.541327480471773,0.6060243055555555,0.21987596487125605,14.553168805407301,0.6063820335586375,2.5327580756120485,2.783405857822859,0.14920954309939768,0.8698759648712561,0.7206664217718584,2.047954025351575,4.580436234118915,0.010504256212290354,0.06884567997865644,0.8841858721338126,,,G_4299,47,75,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc076_06h,robust_valid,24.0,12.82423877260451,0.5343432821918546,120.0,54.619102073246204,0.023278108640121253,0.37852976961522083,28.930988688591523,0.2109401781430483,0.5580831694416701,0.02429181936611538,1.249629085417837,50.0,12.94992213067531,2.582725183720929,0.6079340277777778,0.20526712849177142,14.575639017904667,0.6073182924126944,2.5790615398734724,2.8081342999520476,0.13773986521668735,0.8552671284917714,0.7175272632750841,2.149029095414657,4.569738929871616,0.009549256711732658,0.057677021520220494,0.8670158927118725,,,G_4299,47,76,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc077_06h,robust_valid,24.0,12.230028179570217,0.5095845074820924,120.0,55.72918449624562,0.0,0.4192192681648304,28.716007223849395,0.22,0.5580831694416701,0.024977510092581968,1.249629085417837,50.0,12.031729443290768,2.545168192958319,0.5958159722222223,0.21089851141167193,14.309296227556453,0.5962206761481855,2.535340235501574,2.7830662702784164,0.14053037036178992,0.860898511411672,0.720368141049882,2.068783298936227,4.576155949324268,0.010530225497084817,0.06400861592098757,0.8758231133484538,,,G_4299,47,77,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc078_06h,robust_valid,24.0,12.130027157035638,0.5054177982098182,120.0,56.23825598543648,0.1983237810293615,0.3987317221963855,27.320790428260942,0.2068815679380111,0.5580831694416701,0.02249481673626164,1.249629085417837,50.0,12.151100365853782,2.56376761300286,0.5768055555555556,0.18816613888895084,13.836110870155,0.5765046195897917,2.5571901164410713,2.7971249719637106,0.11905093355819782,0.8381661388889509,0.719115205330753,2.1800150218009064,4.666416845587706,0.009163037796590248,0.05052702202709555,0.8527047536846872,,,G_4299,47,78,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc079_06h,robust_valid,24.0,12.30288935229926,0.5126203896791358,120.0,52.92927625221149,0.0,0.406283796169771,27.915063244078993,0.2125990264446607,0.5580831694416701,0.023523855268417,1.249629085417837,50.0,12.258516087858037,2.5484376648935445,0.58140625,0.1905769745202679,13.948495650267441,0.5811873187611434,2.541407744529753,2.785134356434395,0.12581155921495413,0.8405769745202679,0.7147654153053138,2.1354646072133674,4.595644506126016,0.009523742840941481,0.05491524863880392,0.8552041985023945,,,G_4299,47,79,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
G_4299__margin-best_mc080_06h,robust_valid,24.0,12.07157553542282,0.5029823139759508,120.0,55.71302349372787,0.23051750352378864,0.40206225770031767,29.31669513323559,0.21252850730536216,0.5580831694416701,0.025108562717850887,1.249629085417837,50.0,11.882143054088605,2.5763633773415675,0.5899652777777777,0.20555718332300288,14.16848067512826,0.5903533614636775,2.569613914773559,2.8117800809089744,0.13362144561052605,0.8555571833230029,0.7219357377124769,2.063109231266021,4.578696390041935,0.009510187244604106,0.05883497675066741,0.8705547147415638,,,G_4299,47,80,mc_representative,0.6143115721574158,0.9971750000000008,margin-best
