_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source,source_recipe_id,sub_phase,scenario,time_offset_s,variation_idx
G_4867__pb_t-3_mc049,robust_valid,24.0,12.362685514543358,0.5151118964393065,120.0,53.919189575766595,0.5758142050937002,0.47018808824320046,26.275345294736326,0.16521047542961415,0.6455813481472432,0.01998342021046341,1.0673484671860933,50.0,12.217226944513516,2.526361045989552,0.5807291666666666,0.14448209132894552,13.92964865371614,0.5804020272381725,2.5374830044101038,2.7828756932274517,0.15455376222474354,0.7944820913289455,0.6399283291042019,1.878051540016979,4.590006435274515,0.01125219050290923,0.0754245904916612,0.8102400516095327,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,-3.0,49
G_4867__pb_t-3_mc050,robust_valid,24.0,12.883871207055225,0.5368279669606344,120.0,52.61357950209299,0.8371217506275825,0.5113940218970869,26.275345294736326,0.17751312859639543,0.6455813481472432,0.017751347870276775,1.0673484671860933,50.0,12.73839495837239,2.5555884793321484,0.6386111111111111,0.1700143574233206,15.330670799679822,0.6387779499866593,2.6040755816962324,2.8142290950787467,0.218200709131861,0.8200143574233206,0.6018136482914597,1.6514373743566721,4.580581736032683,0.016250036207428927,0.11572845272423432,0.8340278380189649,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,-3.0,50
G_4867__pb_t+2_mc001,robust_valid,24.0,11.986922431608981,0.4994551013170409,120.0,55.00523036597859,0.6913119411976074,0.47409413267479905,31.275345294736326,0.16789014416551012,0.6455813481472432,0.020874613760844436,1.0673484671860933,50.0,11.97166094460949,2.5525974783051497,0.6160069444444445,0.18743517913634544,14.784333786092896,0.6160139077538707,2.574739005005456,2.8132979085195884,0.20021904568525922,0.8374351791363455,0.6372161334510862,1.6632017670671075,4.580658995104754,0.012671479792178463,0.10825362920155374,0.855067984054108,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,1
G_4867__pb_t+2_mc002,robust_valid,24.0,12.089399738689155,0.5037249891120481,120.0,50.51997306294104,0.6755095191154087,0.5168518289257187,31.275345294736326,0.17049403473663988,0.6455813481472432,0.017972389254501352,1.0673484671860933,50.0,12.001882713314302,2.545908592606696,0.6247743055555556,0.18137592185363138,14.998881355159607,0.6249533897983169,2.581504009575779,2.805313437341777,0.2251688616645706,0.8313759218536314,0.6062070601890608,1.5602782058648832,4.574173606466512,0.014930615163264674,0.12957675025508003,0.8501465323193644,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,2
G_4867__pb_t+2_mc003,robust_valid,24.0,12.799836383480603,0.5333265159783585,120.0,52.60425280000143,0.8330070120836617,0.4763841572502162,31.275345294736326,0.17869185563415965,0.6455813481472432,0.01987719705639209,1.0673484671860933,50.0,12.507637918829442,2.5394145837494206,0.6745486111111111,0.20865963947883448,16.202937444607272,0.675122393525303,2.629821672112095,2.8001199482964156,0.2545199126662457,0.8586596394788345,0.6041397268125888,1.5605715188955416,4.539811637792289,0.01602455220758225,0.14114728547674102,0.8721325110900151,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,3
G_4867__pb_t+2_mc004,robust_valid,24.0,12.28031370679637,0.5116797377831821,120.0,53.325088439094806,0.6207184125911908,0.504144317004211,31.275345294736326,0.16260780673761893,0.6455813481472432,0.019190770630809414,1.0673484671860933,50.0,12.345738113596347,2.52210251357928,0.6214930555555556,0.1750492877717399,14.909536242502515,0.6212306767709381,2.5533707033722908,2.7842094337629213,0.21751345863243138,0.8250492877717399,0.6075358291393085,1.6364249629038312,4.6012615454752055,0.014134312639924202,0.12361331577580634,0.8429280130879052,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,4
G_4867__pb_t+2_mc005,robust_valid,24.0,12.419035328644487,0.517459805360187,120.0,54.32982764952365,0.5305563625094526,0.4598557413630343,31.275345294736326,0.17241872596970648,0.6455813481472432,0.018403729257169932,1.0673484671860933,50.0,12.274410926778533,2.5182614195328776,0.6391666666666667,0.20371217874149916,15.349568126327975,0.6395653385969989,2.550894687826901,2.7772437453456673,0.2154492573211047,0.8537121787414992,0.6382629214203945,1.7853042754812443,4.675920562474569,0.013920056254000385,0.11623892812332723,0.8687616106662156,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,5
G_4867__pb_t+2_mc006,robust_valid,24.0,12.191696461069494,0.5079873525445623,120.0,55.297130812246046,0.6123851698972879,0.5484056907604309,31.275345294736326,0.17252270983136453,0.6455813481472432,0.018656301582440513,1.0673484671860933,50.0,12.1253186539865,2.5325518813563654,0.6479861111111112,0.19585958459604103,15.548898593184555,0.6478707747160232,2.5895533213478052,2.7891873239477505,0.25114613443270983,0.845859584596041,0.5947134501633312,1.5518847081533003,4.63263839184713,0.017085780277098,0.150859559287228,0.8641582986827124,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,6
G_4867__pb_t+2_mc007,robust_valid,24.0,12.299249891388477,0.5124687454745199,120.0,53.78363748644819,0.7151111157603173,0.4907921214320423,31.275345294736326,0.16752011567343172,0.6455813481472432,0.021542281029242744,1.0673484671860933,50.0,12.161338619794865,2.518326703378848,0.6282118055555556,0.18303846785920175,15.07735446645044,0.6282231027687684,2.5557211752435025,2.7855558135052148,0.21651162921936862,0.8330384678592018,0.6165268386398332,1.630507028559546,4.607196772141081,0.013644099616230436,0.12054655008807164,0.8500472598534228,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,7
G_4867__pb_t+2_mc008,robust_valid,24.0,12.645093192230057,0.5268788830095857,120.0,52.76504877507927,0.8427520086230758,0.539966348451771,31.275345294736326,0.17031959377190903,0.6455813481472432,0.020811119919638046,1.0673484671860933,50.0,12.703016125460396,2.523386890401489,0.6605208333333333,0.18521671888785118,15.853048086180683,0.6605436702575285,2.6052371587329093,2.780191492090416,0.2611051925016536,0.8352167188878512,0.5741115263861976,1.4903473333938284,4.5439915501604276,0.016752902550616695,0.15425777320597067,0.8516071137587394,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,8
G_4867__pb_t+2_mc009,robust_valid,24.0,12.194049618420152,0.5080854007675063,120.0,50.57803997709834,0.7270809910476447,0.47999815809127333,31.275345294736326,0.174938410540133,0.6455813481472432,0.020591479861210623,1.0673484671860933,50.0,12.211606140597024,2.5271589786913533,0.6276041666666666,0.1893215050785496,15.063998422112798,0.6276666009213666,2.559407789681224,2.790190504532855,0.21257988370292147,0.8393215050785496,0.6267416213756282,1.6396896584559737,4.614900920192278,0.013621858255718697,0.11834049940366377,0.8566089549217705,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,9
G_4867__pb_t+2_mc010,robust_valid,24.0,12.90914455878364,0.5378810232826516,120.0,54.17653247126525,0.8443434834824848,0.4823982852962027,31.275345294736326,0.16817295459895432,0.6455813481472432,0.018311399328310645,1.0673484671860933,50.0,12.768655284740635,2.5618373179971967,0.6726909722222222,0.1975944846748141,16.16638653850564,0.6735994391044017,2.6556756935239973,2.8166989933751942,0.25899631487952324,0.8475944846748141,0.5885981697952909,1.5685406385532517,4.596068438063205,0.016362087866569324,0.14511530976537534,0.8617732646851682,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,10
G_4867__pb_t+2_mc011,robust_valid,24.0,12.969161700631478,0.5403817375263116,120.0,50.14018541383364,0.5307572871410012,0.5305080286782955,31.275345294736326,0.17306999072050133,0.6455813481472432,0.02047437642329704,1.0673484671860933,50.0,12.748555707627503,2.574844779043262,0.6568055555555555,0.18558539533825658,15.766068471815924,0.6569195196589969,2.644548912204635,2.8196404398775607,0.25486859922265365,0.8355853953382566,0.580716796115603,1.6071205829685262,4.568930299812156,0.01643043957145198,0.14862843863244413,0.8515172322494213,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,11
G_4867__pb_t+2_mc012,robust_valid,24.0,12.897175144337172,0.5373822976807155,120.0,50.72062297855227,0.7313410665433037,0.5469027606425206,31.275345294736326,0.17092165113473984,0.6455813481472432,0.019237766022404085,1.0673484671860933,50.0,12.84312342658728,2.5665699164007254,0.6668576388888889,0.1843777021086883,16.015240396958283,0.6673016832065951,2.661044552997885,2.8115658122590994,0.27121069615294324,0.8343777021086883,0.5631670059557451,1.4975641450015105,4.579638836510333,0.017606177978794962,0.161139504933091,0.8506546418232619,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,12
G_4867__pb_t+2_mc013,robust_valid,24.0,12.182410116609528,0.507600421525397,120.0,53.38247557147478,0.6032943472903335,0.500512295064179,31.275345294736326,0.16547359382078944,0.6455813481472432,0.017995978322206792,1.0673484671860933,50.0,12.055683528082394,2.538102519888259,0.6235763888888889,0.1829269825711638,14.977909077079563,0.6240795448783151,2.5685866801926256,2.7981698302478,0.21881280437910686,0.8329269825711638,0.6141141781920569,1.654604129649572,4.647993775034703,0.014502730718846163,0.12474451870010018,0.8509611747427667,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,13
G_4867__pb_t+2_mc014,robust_valid,24.0,12.075014321563595,0.5031255967318164,120.0,54.27879871863469,0.7453925532141783,0.47011381051386636,31.275345294736326,0.1733080472461347,0.6455813481472432,0.01915731228531093,1.0673484671860933,50.0,12.047284601568418,2.549697526592856,0.6345486111111112,0.20035695790812746,15.228612530612768,0.6345255221088654,2.5863247289945126,2.8116223640246396,0.21553081585552072,0.8503569579081275,0.6348261420526068,1.6192951556346031,4.56019224226486,0.013806304771340821,0.11689226972264397,0.8669254655070999,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,14
G_4867__pb_t+2_mc015,robust_valid,24.0,12.701759310331596,0.5292399712638165,120.0,51.66242758433038,0.8766548961505409,0.5005813487751973,31.275345294736326,0.16900583941592448,0.6455813481472432,0.01894341424694146,1.0673484671860933,50.0,12.752824173749492,2.516387488236563,0.6593576388888889,0.18726910455100299,15.816082764802777,0.659003448533449,2.5904067375206266,2.774671561086877,0.2507346092654166,0.837269104551003,0.5865344952855864,1.5524905336053967,4.612802460819905,0.015961080655642904,0.14314656295097433,0.8524765185318307,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,15
G_4867__pb_t+2_mc016,robust_valid,24.0,12.235677298302184,0.5098198874292577,120.0,51.76504192213509,0.621419417506661,0.4937153110524712,31.275345294736326,0.17233432636288573,0.6455813481472432,0.020133364903478813,1.0673484671860933,50.0,12.191474455703656,2.520177283505542,0.6272916666666667,0.1880009856167536,15.05493396080335,0.627288915033473,2.551612341305328,2.779784312307988,0.21653629072610342,0.8380009856167536,0.6214646948906501,1.6422044850101223,4.575642145458451,0.01398407180953118,0.12117781429990382,0.8554576410298486,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,16
G_4867__pb_t+2_mc017,robust_valid,24.0,12.474850733134428,0.5197854472139345,120.0,50.606462300232344,0.5307091549342644,0.45484903585643693,31.275345294736326,0.16811379655802722,0.6455813481472432,0.017721072321116794,1.0673484671860933,50.0,12.238399274720972,2.5119613469270354,0.6255381944444445,0.1869172531442569,15.00527188338483,0.6252196618077013,2.5381404646343126,2.7679491465078963,0.20422620625064264,0.8369172531442569,0.6326910468936142,1.7584727379581682,4.567848161810359,0.013038073357682893,0.10859910652158113,0.8524608759969983,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,17
G_4867__pb_t+2_mc018,robust_valid,24.0,12.924139631585781,0.5385058179827409,120.0,52.27963747733966,0.4800502764465286,0.516796673884103,31.275345294736326,0.17115125870821962,0.6455813481472432,0.02041766863766602,1.0673484671860933,50.0,12.764735001610807,2.568166385055301,0.6541319444444444,0.18962822171510874,15.696737662485202,0.6540307359368834,2.6278984540936836,2.8120611301952705,0.24767100212914786,0.8396282217151088,0.5919572195859609,1.6564709622206284,4.5911599983472415,0.015937886523603534,0.1421856523481753,0.855327095065959,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,18
G_4867__pb_t+2_mc019,robust_valid,24.0,12.464772910062583,0.5193655379192743,120.0,54.25259608357337,0.48762890238782725,0.5151908845381471,31.275345294736326,0.17287327924688958,0.6455813481472432,0.02066772927952413,1.0673484671860933,50.0,12.526304640458468,2.5163429883997814,0.6406597222222222,0.19474372325493072,15.385789442689333,0.6410745601120555,2.5568589364548133,2.7700128244678406,0.23303849155326814,0.8447437232549307,0.6117052317016626,1.685196994575937,4.619039033005974,0.015097215305909264,0.13212012271292942,0.8614242370844698,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,19
G_4867__pb_t+2_mc020,robust_valid,24.0,12.947993699815772,0.5394997374923238,120.0,50.88021248478403,0.5239035961502541,0.46126796958470684,31.275345294736326,0.17731279754447107,0.6455813481472432,0.020610803457509826,1.0673484671860933,50.0,12.995887700708277,2.572600381803485,0.6549305555555556,0.20159570511473002,15.71646342587773,0.6548526427449054,2.6203317665645414,2.8176405975752052,0.2294816427213253,0.85159570511473,0.6221140623934047,1.7667319312695853,4.612988300408206,0.01434090261701477,0.1238359799559064,0.8654981820755884,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,20
G_4867__pb_t+2_mc021,robust_valid,24.0,12.322963136691504,0.513456797362146,120.0,51.08675760162292,0.4935483622867748,0.5323265129976529,31.275345294736326,0.17069378145975478,0.6455813481472432,0.020381063634542968,1.0673484671860933,50.0,12.430068604753137,2.5237219478225907,0.6247916666666666,0.17871076823455778,14.997641661415638,0.6249017358923182,2.5550482508097065,2.7803657545686833,0.2265111980093865,0.8287107682345578,0.6021995702251713,1.6187405471675311,4.553611147638262,0.014794389027606368,0.1308480687124674,0.8470237900013408,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,21
G_4867__pb_t+2_mc022,robust_valid,24.0,12.95591507402052,0.539829794750855,120.0,53.61516577379578,0.8016571292790841,0.48030401691996644,31.275345294736326,0.17292142210142356,0.6455813481472432,0.01782950143371988,1.0673484671860933,50.0,13.03255578404115,2.569679276278645,0.6815625,0.20608118668898512,16.359838241689197,0.6816599267370499,2.6698882909142427,2.8203643961516,0.2648395977368564,0.8560811866889851,0.5912415889521287,1.5957112648599856,4.594133552450589,0.017073160607866664,0.15029429019356216,0.8697413760194073,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,22
G_4867__pb_t+2_mc023,robust_valid,24.0,12.301433040796235,0.5125597100331765,120.0,51.339817076345014,0.8266713734307147,0.4536933971166104,31.275345294736326,0.16771842866706416,0.6455813481472432,0.01936243700008307,1.0673484671860933,50.0,12.199572217967818,2.513388451162237,0.6283159722222222,0.18433242249766468,15.07694415769178,0.6282060065704909,2.5500079470495045,2.7853630743625866,0.2076319594858279,0.8343324224976647,0.6267004630118368,1.6561121642791103,4.623358373895092,0.012980968381173472,0.11174670750717171,0.850319969447962,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,23
G_4867__pb_t+2_mc024,robust_valid,24.0,12.008527463648523,0.5003553109853551,120.0,50.639453914499704,0.5987932993670189,0.5265181401484248,31.275345294736326,0.17719978055457353,0.6455813481472432,0.019843359856401274,1.0673484671860933,50.0,12.062525379943025,2.559681577354207,0.6246180555555556,0.18834387466461255,14.990082008383448,0.6245867503493103,2.589685121337024,2.8153437740392637,0.22410293458184263,0.8383438746646126,0.61424094008277,1.599162948355485,4.579567634665113,0.014878621901739988,0.1296236336330007,0.8575403927943053,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,24
G_4867__pb_t+2_mc025,robust_valid,24.0,12.22273242749185,0.5092805178121604,120.0,53.130149582790224,0.678421232087544,0.49246550978474224,31.275345294736326,0.1653274746204713,0.6455813481472432,0.020281187365574372,1.0673484671860933,50.0,11.962593644348468,2.521963697261221,0.6203125,0.1784157998126702,14.89990843762386,0.6208295182343275,2.553483105713807,2.785127391304912,0.21219365457533498,0.8284157998126702,0.6162221452373352,1.6254465405695218,4.584869478334613,0.013596257839711051,0.11891654735047606,0.8462862992243732,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,25
G_4867__pb_t+2_mc026,robust_valid,24.0,12.047536091378083,0.5019806704740868,120.0,54.95447878611994,0.5601391421205045,0.5372734885373408,31.275345294736326,0.169760973023745,0.6455813481472432,0.020325215721511095,1.0673484671860933,50.0,12.054953018892995,2.5592766016573827,0.6252951388888889,0.1857980761909166,15.012453498254933,0.6255188957606223,2.5921006408141367,2.8133518246976044,0.22785154011853795,0.8357980761909166,0.6079465360723787,1.5776986853677486,4.5505082556555605,0.015030182761260424,0.13201397114054286,0.8551084496170532,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,26
G_4867__pb_t+2_mc027,robust_valid,24.0,12.915200027487625,0.5381333344786511,120.0,55.250423406255834,0.6386238748480532,0.548173886133829,31.275345294736326,0.1751555961857471,0.6455813481472432,0.01973341691060411,1.0673484671860933,50.0,12.978708560145503,2.5746141257179067,0.6855555555555556,0.204414278456721,16.453654571636683,0.6855689404848618,2.6949311117276507,2.8149418740704335,0.28449297951091346,0.854414278456721,0.5699212989458076,1.5257650944650625,4.5645283444330005,0.01871736802494005,0.16936919348277082,0.8696917153555682,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,27
G_4867__pb_t+2_mc028,robust_valid,24.0,12.946801927981188,0.5394500803325495,120.0,53.588443893498976,0.8229413344823948,0.5128377380194992,31.275345294736326,0.17208862821989973,0.6455813481472432,0.02080115847596699,1.0673484671860933,50.0,12.765416465610294,2.5658268437996523,0.6763194444444445,0.1958465425395305,16.24318309426628,0.6767992955944283,2.670870295931772,2.817744430465086,0.2683244211603598,0.8458465425395305,0.5775221213791707,1.5352776352490891,4.602554285999686,0.01699438844034713,0.15556901620874483,0.860719911450125,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,28
G_4867__pb_t+2_mc029,robust_valid,24.0,12.179126237242105,0.507463593218421,120.0,54.98018366979261,0.7269665916440684,0.4890337214825181,31.275345294736326,0.1709499097130074,0.6455813481472432,0.02009316758305951,1.0673484671860933,50.0,12.011388974219738,2.533402287712221,0.63671875,0.19518440670403658,15.278003166969423,0.6365834652903927,2.5745509483187803,2.79810742006088,0.223059057468223,0.8451844067040366,0.6221253492358136,1.6299862774024425,4.642497689768143,0.014445049696865421,0.12561960007515266,0.8622048668211625,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,29
G_4867__pb_t+2_mc030,robust_valid,24.0,12.493774059375232,0.5205739191406347,120.0,51.41128542384474,0.6079794128686201,0.49717942790478925,31.275345294736326,0.17181439180524258,0.6455813481472432,0.018815630838489094,1.0673484671860933,50.0,12.487693861258942,2.517470153961863,0.6407291666666667,0.19042259272723205,15.380762655991294,0.6408651106663039,2.561182584363071,2.775109290192164,0.23048739033328863,0.8404225927272321,0.6099352023939435,1.6614435939554268,4.588780949832634,0.01490251280339958,0.12907960693208578,0.8565709015267554,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,30
G_4867__pb_t+2_mc031,robust_valid,24.0,12.498931810738858,0.5207888254474524,120.0,54.72511425820289,0.5064469118168361,0.45857546073232425,31.275345294736326,0.17516924769798195,0.6455813481472432,0.02157815292559664,1.0673484671860933,50.0,12.668605230239354,2.5213082054301297,0.6383333333333333,0.20421381310865705,15.318080043446127,0.6382533351435886,2.5487959179621624,2.7744794127920636,0.2103155098438957,0.8542138131086571,0.6438983032647614,1.796896671569175,4.61932252702943,0.013109098831571178,0.11101221917053233,0.8689468888720848,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,31
G_4867__pb_t+2_mc032,robust_valid,24.0,11.993175604981783,0.4997156502075743,120.0,55.036363667264666,0.7472481549701286,0.463449060853252,31.275345294736326,0.16351868509518858,0.6455813481472432,0.02049306307553598,1.0673484671860933,50.0,11.82098937374718,2.5476310925909895,0.6113020833333334,0.18092652455811498,14.67226750268278,0.6113444792784491,2.5699697409156745,2.811545990730239,0.19463591050263038,0.830926524558115,0.6362906140554846,1.669581437636321,4.600559053915367,0.01222047280935773,0.10426882124913595,0.8485564042660786,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,32
G_4867__pb_t+2_mc033,robust_valid,24.0,12.4148122587664,0.5172838441152666,120.0,53.87959349701435,0.5480846913466912,0.4792770792359182,31.275345294736326,0.17548491618906634,0.6455813481472432,0.0196093988062095,1.0673484671860933,50.0,12.308807824911323,2.515851357409656,0.6428298611111111,0.20377968834871696,15.440562367883498,0.6433567653284791,2.5544066063022823,2.7760942039059016,0.2240645729884666,0.853779688348717,0.6297151153602504,1.7429707252651898,4.684231223740502,0.014495543633029372,0.12354693247774721,0.869260390285372,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,33
G_4867__pb_t+2_mc034,robust_valid,24.0,12.321632698740714,0.5134013624475298,120.0,52.69380834756675,0.6111134910884882,0.5129553244007891,31.275345294736326,0.16260701994004612,0.6455813481472432,0.01987018917296802,1.0673484671860933,50.0,12.277436800419185,2.5179066002232293,0.6204513888888888,0.17104252965372768,14.875789113572745,0.6198245463988644,2.549695456522829,2.779575082725726,0.218764482320556,0.8210425296537277,0.6022780473331717,1.6129130817729593,4.5641010913893805,0.014093107202792273,0.12445290716077878,0.839051519747028,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,34
G_4867__pb_t+2_mc035,robust_valid,24.0,12.289416176519318,0.5120590073549716,120.0,50.41863644827085,0.7395256424514223,0.5438005641756654,31.275345294736326,0.16748196579632796,0.6455813481472432,0.020878511080556134,1.0673484671860933,50.0,12.297418260316668,2.520087581526739,0.6261111111111111,0.16813692924995471,15.021860695661406,0.6259108623192252,2.563431594545539,2.784118349318044,0.23315753094981126,0.8181369292499547,0.5849793983001434,1.530337582768778,4.611703362436023,0.01505709367777922,0.13745031138307434,0.8370804730268496,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,35
G_4867__pb_t+2_mc036,robust_valid,24.0,12.059081376649967,0.502461724027082,120.0,52.34396632338044,0.8504695551552588,0.539921178167713,31.275345294736326,0.17342108381199325,0.6455813481472432,0.018803179165748838,1.0673484671860933,50.0,11.923522888432382,2.5521147206858967,0.6448263888888889,0.18879685173160887,15.461678043990247,0.6442365851662603,2.614931077262162,2.8135562323028998,0.24799115653692366,0.8387968517316089,0.5908056951946852,1.4461320490449103,4.539211533985137,0.016400612352271655,0.14613564936395712,0.8574969210950566,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,36
G_4867__pb_t+2_mc037,robust_valid,24.0,12.791130964519764,0.5329637901883235,120.0,53.79019204951658,0.786618015133354,0.4937966626075561,31.275345294736326,0.16280331832053255,0.6455813481472432,0.019552305401282527,1.0673484671860933,50.0,12.600186107775201,2.5440237625468827,0.6517013888888888,0.18149119018107807,15.636819768338437,0.6515341570141016,2.609530769462131,2.800938032382276,0.2419413759201973,0.8314911901810781,0.5895498142608808,1.5622504083443858,4.545165696442102,0.01519204872587896,0.13599338180426285,0.8465262824173341,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,37
G_4867__pb_t+2_mc038,robust_valid,24.0,12.222244176287212,0.5092601740119672,120.0,51.470201012538716,0.6870552244316922,0.5150701346594826,31.275345294736326,0.17262092452388336,0.6455813481472432,0.01856429958154748,1.0673484671860933,50.0,12.318800881785819,2.524978889351305,0.6370486111111111,0.18875224964437387,15.282876345144032,0.6367865143810013,2.5688490613659063,2.785636684841461,0.23331024817112572,0.8387522496443739,0.6054420014732482,1.5762541583640293,4.585689119210597,0.015448820620897525,0.13504118394485115,0.8566342401881599,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,38
G_4867__pb_t+2_mc039,robust_valid,24.0,12.03093209852097,0.5012888374383737,120.0,50.69494020937449,0.6718846028336466,0.5238058315808297,31.275345294736326,0.16754936730976466,0.6455813481472432,0.019485122933412344,1.0673484671860933,50.0,12.093590872413545,2.5613851899686346,0.6129166666666667,0.17147545576258416,14.715961169450548,0.6131650487271062,2.589002636896708,2.818864473875682,0.21688667995362165,0.8214754557625842,0.6045887758089625,1.5725846006141684,4.574128417793174,0.014182425003904025,0.12468353633487346,0.8413168250497248,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,39
G_4867__pb_t+2_mc040,robust_valid,24.0,12.38500779488953,0.5160419914537304,120.0,53.51888094745954,0.6985041567436213,0.4831241630505243,31.275345294736326,0.17096118230020704,0.6455813481472432,0.01904795346134445,1.0673484671860933,50.0,12.579755038458709,2.5152390864603724,0.6425347222222222,0.19545609673878261,15.432447579938833,0.643018649164118,2.5593537828867747,2.7799315406617944,0.22775941928334742,0.8454560967387826,0.6176966774554352,1.670061275121484,4.664700221289475,0.014729175211501345,0.12751439815988846,0.8613592241146634,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,40
G_4867__pb_t+2_mc041,robust_valid,24.0,12.175883369326659,0.5073284737219441,120.0,53.62943311716177,0.7475074968973594,0.46058920853110086,31.275345294736326,0.17130899078359618,0.6455813481472432,0.018349541672307422,1.0673484671860933,50.0,12.05975381370765,2.528797019024255,0.6351736111111111,0.19830225458854067,15.243803640808522,0.6351584850336884,2.56511056077317,2.7956101254649077,0.21408643658038476,0.8483022545885407,0.634215818008156,1.6880875529745807,4.672728822969975,0.013842160397599184,0.11709937636993724,0.8643676543450421,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,41
G_4867__pb_t+2_mc042,robust_valid,24.0,12.014016216285835,0.5005840090119098,120.0,53.04554384175631,0.6577810258973938,0.5437651826440869,31.275345294736326,0.1688541507840982,0.6455813481472432,0.01831471718201218,1.0673484671860933,50.0,12.012252530626261,2.561109710388023,0.6274826388888889,0.18187294639567486,15.06532732159844,0.6277219717332684,2.6003316060654127,2.817331918938633,0.23467057038107159,0.8318729463956749,0.5972023760146032,1.5393320219286857,4.578523504450091,0.015789518892132422,0.13878423519525213,0.8516024003956155,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,42
G_4867__pb_t+2_mc043,robust_valid,24.0,12.197808893580856,0.5082420372325357,120.0,52.802613345772016,0.8114456104740962,0.5169727921307165,31.275345294736326,0.1751711029076019,0.6455813481472432,0.018738734496715634,1.0673484671860933,50.0,12.199512245833766,2.5247537856894104,0.6500173611111111,0.19694862791852352,15.605203082142642,0.6502167950892768,2.5860589543362664,2.7891301266686916,0.24534901145786991,0.8469486279185235,0.6015996164606536,1.5246108205118682,4.619521265194769,0.01630133462462708,0.1438795091567637,0.8644143956271491,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,2.0,43
