_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,H_min,P_min,P_max,prefilter_score
iter2_target_under_exposed_10,numerical_invalid,28,14.56,0.52,140.0,32.58044763677996,0.4842682197279161,0.7875145528467997,20.28139716701813,0.16972641729976076,0.3930114921414398,0.016490617240842904,1.8452365756665867,84.48710913938586,nan,nan,0.0,-0.21205636834875152,nan,nan,nan,2.7772415217012325,0.05184104275074784,0.4379436316512485,0.38610258890050064,nan,0.00854708313553227,0.02760338012754411,0.4505176130949161,
iter2_target_under_exposed_11,robust_valid,28,16.8,0.6,140.0,28.657384002441084,1.8476760020463514,0.3690776844595364,39.93079768212492,0.1790026748846557,0.44088187689421054,0.015467712362493943,1.2142224622999316,46.81840336788622,16.91292755620866,2.48044884825024,0.5843452380952381,0.051993632101858034,16.363620696317042,0.5844150248684657,2.467445940962782,2.8001199482964156,0.18668988459920483,0.7019936321018581,0.5153037475026532,1.080585068716561,0.01131503310053593,0.10394544075690587,0.7106807471250901,
iter2_target_under_exposed_12,numerical_invalid,20,10.4,0.52,100.0,29.156713679737706,1.7244746793071282,0.6495056056167632,20.679558655550522,0.17129086834143514,0.3713419547329037,0.021659136169452965,1.9315524161921889,92.71335347304685,nan,nan,0.0,-0.2952763924367442,nan,nan,nan,2.777139811468949,0.10287542734187749,0.3547236075632558,0.25184818022137834,nan,0.012235096786797565,0.05473847933482517,0.38115534105453575,
iter2_target_under_exposed_13,under_exposed,28,16.8,0.6,140.0,24.226898532558753,0.6839399100939119,0.6071600260741181,35.44730852599861,0.1670442803273566,0.4312161577523471,0.01589062515923584,1.2378884207180718,47.447026222116364,16.84248599281536,2.5224794328191034,0.3932291666666667,-0.08299595032718066,10.990065077959635,0.3925023242128441,2.403359877087925,2.8001199482964156,0.14892145205800414,0.5670040496728194,0.41808259761481525,1.2866732564097279,0.011907284021206731,0.09355049988190692,0.5782701539964796,
iter2_target_under_exposed_14,numerical_invalid,20,9.0,0.45,100.0,32.24454159725841,1.6819058564137446,0.5041667854595968,31.32502589406112,0.17329425676092786,0.356730597608002,0.0217551219491079,1.6655709665694967,65.02906819689454,nan,nan,0.0,-0.1991162661364816,nan,nan,nan,2.812021531233865,0.11953514335828982,0.45088373386351843,0.3313485905052286,nan,0.010150215300235596,0.06552321523644021,0.4950947959168085,
iter2_target_under_exposed_15,numerical_invalid,20,10.4,0.52,100.0,26.474507089187455,0.3583212471651648,0.6352346338187491,30.330694039763,0.16857852494162232,0.39836734980778055,0.029940120774029758,1.7337204792016374,42.150026025029646,nan,nan,0.0,-0.24763100007651478,nan,nan,nan,2.777139811468949,0.10446063015968517,0.40236899992348524,0.2979083697638001,nan,0.0076676724474780324,0.05850518144416557,0.43466978805108075,
iter2_target_under_exposed_16,under_exposed,28,12.6,0.45,140.0,25.59807000190006,2.1523399915506056,0.47902792054541377,36.257210246348464,0.1771704572486837,0.3622559652506788,0.021376564099047996,1.7638850893773812,37.34751800337187,12.63285795010937,2.3746937593424446,0.01900297619047619,-0.1632521428391313,2.5569558888815083,0.09131985317433958,1.8128464391090362,2.7751431839943566,0.055420958604007795,0.4867478571608687,0.4313268985568609,0.8788856907193144,0.004320631465248593,0.030270896498989848,0.5113530792033859,
iter2_target_under_exposed_17,under_exposed,32,19.2,0.6,160.0,30.40072218583844,1.83873074370648,0.585154163999756,42.127274796976295,0.17732231535468665,0.35327274328359026,0.023038543976453326,1.693666695828055,90.1515328586477,18.91312623480123,2.3747154758995963,0.4576171875,-0.04292110501490298,14.64307762958478,0.4575961759245244,2.301412538374133,2.790404311903947,0.13987414970778828,0.607078894985097,0.46720474527730876,0.7587847450237577,0.009902779296420347,0.08843324585694393,0.6167948393523736,
iter2_target_under_exposed_18,numerical_invalid,18,8.1,0.45,90.0,29.751680542514578,0.07053955043111888,0.4532011110361778,32.46707474069783,0.15663415014113163,0.41341616457922115,0.027261145597477346,1.116042262793808,75.36287796830803,nan,nan,0.0,-0.21084040052490954,nan,nan,nan,2.807561738082017,0.10199146892581326,0.4391595994750905,0.3371681305492772,nan,0.007377575107453631,0.05218428823560862,0.48994095508753754,
iter2_target_under_exposed_19,under_exposed,28,16.8,0.6,140.0,25.311569667586834,1.467453238388928,0.5204842716876191,44.61498087680395,0.16083776846114692,0.4168451432619123,0.01904611546399712,1.3742588579253607,37.72354804266547,16.747815746914142,2.5033896912782114,0.45357142857142857,-0.049221405081934844,12.700181853912316,0.45357792335401126,2.419023739302197,2.8001199482964156,0.17470980533108182,0.6007785949180652,0.42606878958698335,0.9790336435402385,0.010026243377138503,0.11075304249052086,0.6133854649246638,
iter2_target_under_exposed_20,numerical_invalid,28,16.8,0.6,140.0,31.337389441068968,1.068022394867687,0.7181822588180559,23.56689828016738,0.16659464404914837,0.40100433698640675,0.029361708499345017,1.3766257988294357,33.3440520093207,nan,nan,0.0,-0.1976952691336653,nan,nan,nan,2.8001199482964156,0.08877070293442484,0.4523047308663347,0.36353402793190986,nan,0.009919847728105523,0.04928224714566172,0.4606300071463168,
iter2_target_under_exposed_21,under_exposed,28,14.56,0.52,140.0,21.178787870124236,1.3074420863444236,0.39059235038263296,42.943969935684194,0.1614255579573353,0.3683811061596356,0.018198757551936156,1.261638189603791,62.97038833323601,14.549070759945081,2.4270105022471755,0.0658779761904762,-0.1505699928062353,3.3535156649695717,0.11976841660605612,2.027551233972866,2.7772415217012325,0.06574928065345136,0.49943000719376474,0.43368072654031337,1.28724057686295,0.004640284181789166,0.035623502460019184,0.5137927960582721,
iter2_target_under_exposed_22,under_exposed,32,14.4,0.45,160.0,31.014877817119135,2.755669755023473,0.6002717180860242,40.711649891222095,0.1740328087530981,0.37473349180433857,0.02389224348914657,1.6373000399910485,32.42704148572092,14.347403990173191,2.2575430720991685,0.29078125,-0.08191845837932388,9.29312511819336,0.2904101599435425,2.376298536928841,2.777139811468949,0.07977781562720994,0.5680815416206761,0.4883037259934662,0.4556939133256396,0.005486865731159485,0.05022125751033155,0.5907585328611538,
iter2_target_under_exposed_23,numerical_invalid,24,12.48,0.52,120.0,31.623073868167328,2.2809941107374256,0.4696950364780222,20.239397927327307,0.17285128763038216,0.3999058494107045,0.02759944478329485,1.141770814431862,36.631618319936294,nan,nan,0.0,-0.22624055354861283,nan,nan,nan,2.7701829575093893,0.08109507280963833,0.4237594464513872,0.34266437364174884,nan,0.008602423754198531,0.03808402936292573,0.44026765855973465,
iter2_target_under_exposed_24,numerical_invalid,18,8.1,0.45,90.0,22.682951872489816,0.12820510918241232,0.4013236973086759,20.867945284116562,0.17857434843085368,0.36940197864775187,0.028609518243244734,1.1894756737876586,76.5041088614428,nan,nan,0.0,-0.336342805499887,nan,nan,nan,2.807561738082017,0.035838293074302835,0.31365719450011303,0.2778189014258102,nan,0.004295910334724981,0.012652930222328027,0.3453922237724617,
iter2_target_under_exposed_25,numerical_invalid,28,14.56,0.52,140.0,22.27376060022604,2.6900619976380176,0.38222584347693567,27.19290244013122,0.1509718984084559,0.4037603338119306,0.01813539207904023,1.9484834507321702,53.78200512799125,nan,nan,0.0,-0.2628102895603997,nan,nan,nan,2.7772415217012325,0.05066533075212886,0.3871897104396003,0.33652437968747145,nan,0.0037109721698626724,0.02431353821318897,0.3997300237202625,
iter2_target_under_exposed_26,under_exposed,28,12.6,0.45,140.0,33.708199286016814,1.493206363388944,0.5687663141702074,35.93024660290747,0.1612647703573638,0.40099104754065856,0.020954164759060322,1.8246224130541315,17.087519543792684,12.753933060054951,2.4070029567136118,0.27348214285714284,-0.09242544389432872,7.644683185965405,0.2730243994987645,2.543887456649656,2.7751431839943566,0.06947608612670365,0.5575745561056713,0.48809846997896766,1.0511395296399226,0.005616290456924698,0.03986043191983186,0.5825485950425441,
iter2_target_under_exposed_27,under_exposed,20,9.0,0.45,100.0,26.984538570817932,1.1729945845099443,0.4761931140527026,39.26564698263768,0.16351683094335986,0.4335090725891292,0.02384552102716732,1.7380607415249738,51.89125648397663,8.970634694386968,2.7685871993326074,0.07035416666666666,-0.1616859334482117,3.2602163945122458,0.1630108197256123,2.0873170248556567,2.812021531233865,0.11926281027987232,0.48831406655178833,0.36905125627191604,1.63742158118836,0.006177642052172606,0.06599653710560593,0.5369725392626041,
iter2_target_under_exposed_28,numerical_invalid,20,9.0,0.45,100.0,32.80527764007984,2.712869088625331,0.7312205762612471,30.111008009814427,0.1540865442192445,0.3837576077042276,0.027668196594332565,1.1261994610188109,69.29210381173571,nan,nan,0.0,-0.26380146408924143,nan,nan,nan,2.812021531233865,0.18015161948533606,0.3861985359107586,0.20604691642542253,nan,0.0134764135222227,0.12166090862230691,0.428859487518323,
iter2_target_under_exposed_29,numerical_invalid,28,12.6,0.45,140.0,29.583321553494454,0.32692972048481606,0.7435972179745212,25.282909626216203,0.16217049529330738,0.36340207342884373,0.01969381388618568,1.3464312308222306,43.431374660069,nan,nan,0.0,-0.23956015157371024,nan,nan,nan,2.7751431839943566,0.04083987149324687,0.4104398484262898,0.3695999769330429,nan,0.0062769030612629985,0.02312505532958207,0.430460029678055,
iter2_target_under_exposed_30,under_exposed,28,12.6,0.45,140.0,28.044630183278073,1.037252548140269,0.4379356263748809,44.91329636442869,0.1698031795900452,0.38189416830007356,0.02464039836422854,1.9588960751315398,94.39916642565944,12.53384251529415,2.4463995148837463,0.2741517857142857,-0.08817872858679054,7.6648157839070405,0.27374342085382286,2.5450743616070315,2.7751431839943566,0.04365968551874058,0.5618212714132095,0.5181615858944689,1.3633290031047658,0.0025991869325710034,0.02267976767966571,0.5872378543396989,
iter2_target_under_exposed_31,numerical_invalid,20,10.4,0.52,100.0,28.896977773717012,1.4170104301099178,0.3052830335756268,23.186605363783077,0.15177674480428063,0.4294288663971287,0.016218246759927384,1.8533463161381452,40.46983636759987,nan,nan,0.0,-0.21418687468913827,nan,nan,nan,2.777139811468949,0.0672580252332995,0.43581312531086175,0.36855510007756226,nan,0.005321085071427431,0.023619353676168076,0.45562313740089333,
iter2_target_under_exposed_32,numerical_invalid,20,12.0,0.6,100.0,21.79841582339089,0.7190585256710966,0.49190293611146796,36.66245249326353,0.15258836337356568,0.36995891514478174,0.021227114281425565,1.5593653427107959,74.50101094677373,nan,nan,0.0,-0.24804455353881888,nan,nan,nan,2.812021531233865,0.1389394296235526,0.40195544646118114,0.26301601683762854,nan,0.009197049173959242,0.08011383335561015,0.424129684699254,
iter2_target_under_exposed_33,numerical_invalid,18,9.36,0.52,90.0,27.10341154439854,2.2978859183305786,0.3472456980187755,29.852364459278128,0.1624591321148322,0.4050353288186763,0.022737045931219148,1.3699943800624381,50.469261436628,nan,nan,0.0,-0.21390059829236352,nan,nan,nan,2.7811293208664543,0.1668541184325304,0.4360994017076365,0.2692452832751061,nan,0.010286698399491659,0.08669998850277155,0.4743190476201948,
iter2_target_under_exposed_34,under_exposed,32,19.2,0.6,160.0,30.162135723883193,2.3136048412919186,0.6147257603741996,37.96581104175727,0.17801555131355257,0.3895565923666816,0.025624747925951496,1.3937292434637283,79.4612288298692,19.160080012988452,2.3672894870080023,0.4570182291666667,-0.04454261368069323,14.623089692894883,0.4569715529029651,2.2892307496822983,2.790404311903947,0.15863318945644408,0.6054573863193068,0.4468241968628627,0.6248377899267028,0.010862469581641247,0.10277225105734393,0.6151210841479674,
iter2_target_under_exposed_35,under_exposed,32,14.4,0.45,160.0,22.354938673093002,2.8142425332153373,0.5007605285520229,41.91438183561938,0.17392889328393632,0.3858821916395876,0.026639913546887314,1.0577290001649315,86.64191592883924,14.215354003798051,2.2650179972338877,0.06747395833333333,-0.14939671863965298,3.72763165259178,0.11648848914349312,2.1425520807718224,2.777139811468949,0.0623012668061997,0.500603281360347,0.43830201455414736,0.5139451118404074,0.004015433802199869,0.03841065457924866,0.5215342373317945,
iter2_target_under_exposed_36,under_exposed,24,10.8,0.45,120.0,23.188335974992782,2.071195482576785,0.6122740802427026,41.58872071376202,0.1655370377091911,0.43284321606182097,0.022510224660887826,1.1797901472668109,31.923402419625234,10.77302042647575,2.6199557502721764,0.04482638888888889,-0.1629701534706029,3.4309399095934072,0.14295582956639197,2.0444929140907604,2.8001199482964156,0.14136287916487042,0.4870298465293971,0.34566696736452673,0.8073020947986211,0.007932281890883162,0.09285406607213044,0.5231037146372954,
iter2_target_under_exposed_37,under_exposed,18,9.36,0.52,90.0,28.21109033749515,2.1679196031959957,0.3402146165290606,32.28509723489744,0.15680394476576556,0.41435782407706495,0.020568938879068736,1.7738084167176293,32.40557892158034,nan,nan,0.00030092592592592595,-0.18899640444453575,nan,nan,0.2296517532534547,2.7811293208664543,0.1692355813716957,0.4610035955554643,0.2917680141837686,nan,0.009284857847425798,0.08549069307634681,0.5008980221773829,
iter2_target_under_exposed_38,under_exposed,20,12.0,0.6,100.0,29.675689188547004,0.24836611836668224,0.7336867670994516,38.91375489894197,0.17135724631157023,0.44748093944119416,0.016365649512254776,1.5297978747191925,85.3409617636144,12.095615441816578,3.2012492981727076,0.52875,-0.043135584848190245,10.565170535087969,0.5282585267543984,3.102497901841392,2.812021531233865,0.32591709074133973,0.6068644151518098,0.28094732441047005,1.6422196395213746,0.02150954427053268,0.23228106813971527,0.6399938853306913,
iter2_target_under_exposed_39,numerical_invalid,20,12.0,0.6,100.0,22.110278806075684,1.1118888660194144,0.7952542153461983,23.719255700108658,0.16288569181756302,0.4267033897465931,0.021929304830071814,1.8016993104460122,82.03411125691021,nan,nan,0.0,-0.2962891028989935,nan,nan,nan,2.812021531233865,0.13985192154919848,0.3537108971010065,0.21385897555180802,nan,0.013071804526759264,0.08523827240079837,0.37467770930430294,
iter2_target_under_exposed_40,numerical_invalid,28,14.56,0.52,140.0,25.8097199805606,1.9807236258661844,0.7570207339033664,29.721057543917325,0.1708908829942024,0.4118676777667369,0.02371978485318764,1.9847035334719219,77.34548989910346,nan,nan,0.0,-0.1933130990436513,nan,nan,nan,2.7772415217012325,0.0902677154289349,0.45668690095634873,0.3664191855274138,nan,0.007509915576220232,0.05532934873556731,0.4748722860071017,
iter2_target_under_exposed_41,under_exposed,24,12.48,0.52,120.0,24.53261640430981,1.337993536529624,0.32222151185896325,29.34926092879461,0.16826488858547975,0.43742536182460445,0.022631315285646623,1.7115438106863348,21.217978685883125,12.683772124999667,2.502081295840655,0.01326388888888889,-0.1594296395787555,2.2624416981719726,0.09426840409049886,1.5667559563635625,2.7701829575093893,0.04940149870007504,0.4905703604212445,0.4411688617211695,1.8232880293873976,0.003270921133386434,0.0189120472900445,0.5056127999141541,
iter2_target_under_exposed_42,numerical_invalid,18,8.1,0.45,90.0,26.77913738188088,1.803112189657583,0.6390615113583302,37.41658813286064,0.175545928501767,0.40560950361611403,0.02931962426661089,1.241055854554048,82.89731394404062,nan,nan,0.0,-0.22392285218229302,nan,nan,nan,2.807561738082017,0.19101177152306542,0.426077147817707,0.23506537629464158,nan,0.009889775597867786,0.12165017751186963,0.4818996030162196,
iter2_target_under_exposed_43,numerical_invalid,32,19.2,0.6,160.0,23.051474060834526,2.9674089256608442,0.6832987886009891,20.049784671774425,0.17515647590858296,0.4395161562284335,0.0270667478830564,1.786004008441625,47.9381885343858,nan,nan,0.0,-0.2691365956294032,nan,nan,nan,2.790404311903947,0.07671156361290236,0.38086340437059685,0.30415184075769447,nan,0.007328271185323328,0.04450407865187152,0.3869545417487281,
iter2_target_under_exposed_44,under_exposed,20,10.4,0.52,100.0,29.99689862915003,0.9181850043447419,0.6871980460656258,40.578732443256285,0.16561818803609388,0.4103950596093645,0.017260758723189742,1.2865818508610882,71.78197596785483,10.254665594602931,2.967218374975609,0.3413541666666667,-0.09840187998072092,6.870015158203896,0.3435007579101948,3.2116215290303294,2.777139811468949,0.260119041788906,0.5515981200192791,0.2914790782303731,1.4458364207820604,0.017023560719634796,0.18104475140385617,0.5909397567924232,
iter2_target_under_exposed_45,under_exposed,18,8.1,0.45,90.0,34.41773414266301,0.8303793454103598,0.30378226319319596,36.224505957802634,0.15249574885998388,0.4172677480375137,0.016179907630523314,1.6637443394133307,79.9087821976184,7.988492881447772,2.730423094617612,0.27620370370370373,-0.09679271082964702,5.129236180858183,0.2849575656032324,2.897947020460266,2.807561738082017,0.11339115614903623,0.553207289170353,0.4398161330213168,2.216876451693141,0.007082126764625341,0.049561208394053737,0.6026106819075,
iter2_target_under_exposed_46,numerical_invalid,32,19.2,0.6,160.0,31.176861597695748,0.18911202009334616,0.6603925954004843,24.104276415263516,0.15313251624835744,0.4090510240300793,0.0162979756927353,1.5916222851655981,20.6848386168548,nan,nan,0.0,-0.17274678386836534,nan,nan,nan,2.790404311903947,0.05948449210280491,0.4772532161316347,0.41776872402882975,nan,0.007870925007831233,0.03222633993992089,0.48223436309762935,
iter2_target_under_exposed_47,under_exposed,24,10.8,0.45,120.0,24.448585534165453,1.0336697890341762,0.39416874299288895,33.94891150765568,0.16179302882566354,0.44448378803186306,0.01837392120358567,1.462088693470166,78.03241353915823,10.958284579219223,2.538061673542426,0.13592013888888888,-0.1384205962085856,4.0765937844841,0.16985807435350417,2.464478246912254,2.8001199482964156,0.05609718939597324,0.5115794037914144,0.4554822143954412,1.6520847675275019,0.004145344134878278,0.026472146698223748,0.5389213799695344,
iter2_target_under_exposed_48,numerical_invalid,24,10.8,0.45,120.0,26.585242794868623,0.6694383803995342,0.5657014720122384,26.516941576583683,0.15984065940392356,0.3951320782461397,0.028124270544261816,1.0738170374484874,44.96517124679585,nan,nan,0.0,-0.25163801664955604,nan,nan,nan,2.8001199482964156,0.046844784869220536,0.398361983350444,0.3515171984812234,nan,0.0052744307576376645,0.023748839672786244,0.4227516866540496,
iter2_target_under_exposed_49,margin_risk,28,16.8,0.6,140.0,32.87724232706054,0.7783838158443882,0.4329818560045352,39.03420322025896,0.1606924019615746,0.4334268085388275,0.022879027154702976,1.3610921050140021,40.63602740770163,16.640503979468416,2.5141799139617467,0.5195386904761905,0.000908071949378142,14.541624066303768,0.519343716653706,2.469317134729013,2.8001199482964156,0.12874628747856665,0.6509080719493782,0.5221617844708115,1.5218229523926108,0.008044960083902222,0.06929187296892066,0.6601164086407935,
iter2_target_under_exposed_50,numerical_invalid,18,8.1,0.45,90.0,21.369507002211684,1.3714453573698213,0.6324349391031843,29.01373200457511,0.17423074673532785,0.3598668655108367,0.02641346018171197,1.2199708459296041,31.283661337665368,nan,nan,0.0,-0.3408585512459527,nan,nan,nan,2.807561738082017,0.10468982414069934,0.3091414487540473,0.20445162461334798,nan,0.008906516697273542,0.06125164730185057,0.3518026930232794,
iter2_target_under_exposed_51,under_exposed,24,10.8,0.45,120.0,32.63634759510069,1.508247223741265,0.3001752700843969,40.905044559171195,0.15587182367369048,0.4220495976260132,0.02103573108913091,1.1616729168753068,25.84890135130167,10.925327573178055,2.513578637967987,0.36671875,-0.035104782221578756,8.79319441532569,0.36638310063857044,2.539855919489461,2.8001199482964156,0.07604146537857005,0.6148952177784213,0.5388537523998512,1.4763774945213006,0.004454396923572603,0.03484361103481835,0.6425686156372328,
iter2_target_under_exposed_52,under_exposed,24,14.399999999999999,0.6,120.0,23.308616665425333,2.4994013883291264,0.42508364684427247,30.55457724071726,0.15647594886638427,0.4345984467317454,0.015248873126157081,1.0190674869026781,87.15242298410627,14.551590332968965,2.6055125991494106,0.02373263888888889,-0.15778970984432478,2.4460738865666047,0.10191974527360853,1.8436661223959294,2.777139811468949,0.180203460045371,0.49221029015567525,0.3120068301103043,0.9513728198061993,0.012860358264632644,0.1078392322984234,0.5072377770779886,
iter2_target_under_exposed_53,numerical_invalid,32,16.64,0.52,160.0,30.870635509390162,0.15926780188080597,0.659785529518844,28.883636722566976,0.1515591669222397,0.38827501379935453,0.017612787315744432,1.784273290007865,98.20851501385683,nan,nan,0.0,-0.16564913535235093,nan,nan,nan,2.776528339624675,0.04248008865820698,0.4843508646476491,0.44187077598944213,nan,0.005184536430526625,0.02367716956446036,0.49475819811128113,
iter2_target_under_exposed_54,under_exposed,32,14.4,0.45,160.0,30.206908858122837,2.716468000297304,0.7577759003042377,39.73348611676839,0.15737580435428367,0.4378000047974533,0.01749178321534129,1.831724422902412,43.03364286008475,14.567875004957298,2.2602021304345428,0.31859375,-0.0719651124598858,10.1790915401793,0.3180966106306031,2.3635728705961325,2.777139811468949,0.11313063051201895,0.5780348875401142,0.4649042570280953,0.3805145818876269,0.00772892653652994,0.07780249406815068,0.6017419352067763,
iter2_target_under_exposed_55,under_exposed,20,10.4,0.52,100.0,23.652039991343376,2.5565613795416313,0.4709005190240742,44.38239576267051,0.17501320815506413,0.4316822371718346,0.01610883148080991,1.658246688908991,98.78726572088807,10.362463897071274,3.037290158094845,0.3387291666666667,-0.09734396078519658,6.849559089451053,0.34247795447255264,3.2483688789937064,2.777139811468949,0.27686937539437595,0.5526560392148034,0.2757866638204275,0.9119896633017917,0.013424943204826125,0.18390988366897945,0.5945788522453447,
iter2_target_under_exposed_56,under_exposed,32,16.64,0.52,160.0,29.198926553421412,2.2728182729009507,0.3565033099375466,35.13980664013589,0.15864064271612793,0.3555120395455217,0.025108750861620704,1.0873877193520183,27.10702233543057,16.643901257451688,2.355900073553907,0.1584375,-0.13890976058574478,5.106716890215383,0.1595849028192307,2.544499057147726,2.776528339624675,0.045408899566182666,0.5110902394142552,0.4656813398480726,0.9874591228416503,0.0036028023057310694,0.02207873506652552,0.5194861409217444,
iter2_target_under_exposed_57,under_exposed,24,14.399999999999999,0.6,120.0,33.927128762247904,1.2115922576073095,0.5742925590833217,26.118438363287506,0.1649090206703882,0.42283045601793273,0.029705140798341887,1.5336265864574647,22.96977860669262,14.323145514881697,2.561462253606864,0.09934027777777778,-0.14804934612659448,3.5141424067786033,0.1464226002824418,2.3101355591065262,2.777139811468949,0.12630926201086898,0.5019506538734055,0.37564139186253653,1.5400573933656563,0.010568829915616959,0.06724179384893705,0.515427165455519,
iter2_target_under_exposed_58,numerical_invalid,18,10.799999999999999,0.6,90.0,24.756086170745863,1.0926149396735623,0.4647990576156543,44.36719254611922,0.1547552769330796,0.3589619682644551,0.02479909853485114,1.1708904481748128,57.42035586760247,nan,nan,0.0,-0.19423008089970345,nan,nan,nan,2.8001199482964156,0.21838102126861691,0.45576991910029657,0.23738889783167966,nan,0.011421203221882122,0.133128945983454,0.48811972067411824,
