CD_final_nm,CD_initial_nm,CD_locked_nm,CD_pitch_frac,CD_shift_nm,DH_nm2_s,DQ_nm2_s,H_min,H_peak,Hmax_mol_dm3,LER_CD_locked_nm,LER_after_PEB_P_nm,LER_after_eblur_H0_nm,LER_design_initial_nm,LER_final_nm,LER_initial_nm,PEB_LER_reduction_pct,P_line_center_mean,P_line_margin,P_line_max,P_max,P_mean,P_min,P_space_center_mean,P_space_min,P_threshold,P_threshold_locked,Q0_mol_dm3,_failure_target,_id,abs_len_nm,area_P_gt_threshold_nm2,area_frac,cd_lock_status,cond_area,cond_cd,cond_contrast,cond_line,cond_metrics,cond_space,contrast,domain_x_nm,domain_y_nm,dose_mJ_cm2,dose_norm,dt_s,edge_roughness_amp_nm,edge_roughness_corr_nm,edge_roughness_seed,electron_blur_LER_reduction_pct,eta,grid_spacing_nm,kdep_s_inv,kloss_s_inv,kq_s_inv,label,line_cd_nm,line_cd_ratio,passed,pitch_nm,prefilter_score,psd_PEB_high,psd_PEB_low,psd_PEB_mid,psd_design_high,psd_design_low,psd_design_mid,psd_eblur_high,psd_eblur_low,psd_eblur_mid,psd_high_band_reduction_pct,psd_locked_high,psd_locked_low,psd_locked_mid,psd_mid_band_reduction_locked_pct,psd_mid_band_reduction_pct,quencher_enabled,reference_dose_mJ_cm2,roughness_trigger,sigma_nm,time_s,total_LER_reduction_locked_pct,total_LER_reduction_pct
13.214373918136198,,10.883957386951028,0.5505989132556749,,0.3449263360351324,,0.005103348974448654,,0.18877290975302458,2.5694967783833143,2.539312086972154,,2.8001199482964156,,,,0.8562801903362189,0.20628019033621892,,0.8787416934892625,,0.05621297164155677,0.11947591579989843,,,,0.024672645851969717,,2863.0,83.72346493415534,,0.5501215277777778,,,,,,,,0.7368042745363205,120.0,,39.70513428468257,,,,,,,,,0.6160425426438452,,1.3820363348349929,robust_valid,10.8,0.45,,24.0,0.9991819770305542,,,,,,,,,,,,,1.9028507337834135,,,,,,0.30552057176828384,42.67154739238322,,
12.312423688533155,,9.066833500479536,0.6156211844266577,,0.40135320713743566,,0.0186410221094817,,0.19064038700424135,2.6208483919322303,2.6737017875664346,,2.812021531233865,,,,0.7964816841864834,0.14648168418648333,,0.8281232932148227,,0.12320883119036855,0.2436706934371814,,,,0.004323877785354853,,6001.0,52.779185329563916,,0.6156875,,,,,,,,0.552810990749302,100.0,,45.90095195733011,,,,,,,,,0.636310168914497,,1.3371641947887838,robust_valid,9.0,0.45,,20.0,0.999107638086208,,,,,,,,,,,,,1.5949657720897021,,,,,,1.630151110701263,24.966965690255165,,
15.429153752002355,,12.782822898111856,0.5510412054286555,,0.6663935065269471,,0.014546819403066772,,0.16258056880906224,2.379073910805991,2.381702773912674,,2.7751431839943566,,,,0.7657641888537474,0.1157641888537474,,0.7867012268976517,,0.11093387173346618,0.1759674472699676,,,,0.008710002657026051,,5727.0,84.47449582163244,,0.5515625,,,,,,,,0.5897967415837798,140.0,,46.62637022975832,,,,,,,,,0.5840316845104099,,1.7495820680633187,robust_valid,12.6,0.45,,28.0,0.9990479002785946,,,,,,,,,,,,,0.8494214236279959,,,,,,1.7861427459865808,30.10915180668235,,
18.778578117327076,,12.793284930264415,0.6706635041902527,,0.49026539754122495,,0.01778257303805257,,0.16632997539825736,2.3849573582402135,2.4470508252204084,,2.7751431839943566,,,,0.8844361741356876,0.23443617413568762,,0.8984206055564405,,0.1636423114620412,0.2538900321947882,,,,0.004648161577060819,,5399.0,31.58183704596013,,0.6702083333333333,,,,,,,,0.6305461419408995,140.0,,56.06098460778594,,,,,,,,,0.5658309238031507,,1.2076326003298163,robust_valid,12.6,0.45,,28.0,0.9990258636729638,,,,,,,,,,,,,0.9143033605943799,,,,,,1.6634027156978846,40.02246214542538,,
15.19903306744819,,12.503939399722046,0.542822609551721,,0.7036584715358913,,0.011807235351097312,,0.16148070589639246,2.350420249721375,2.350900863350712,,2.7751431839943566,,,,0.7438208212614514,0.09382082126145141,,0.7669616727324188,,0.1108819083805743,0.17783077464319794,,,,0.017909744940698146,,6455.0,47.51332093961537,,0.5427827380952381,,,,,,,,0.5659900466182535,140.0,,47.24141139630228,,,,,,,,,0.6350363965146244,,1.962522251997143,robust_valid,12.6,0.45,,28.0,0.9990033247262295,,,,,,,,,,,,,0.6255434287077021,,,,,,2.450735636986792,28.52924541104585,,
19.51117435906086,,14.520473135131255,0.6097241987206519,,0.7256960917264224,,0.023452402427428572,,0.21698063204996287,2.3234750662116594,2.319988429666549,,2.777139811468949,,,,0.8486724379500393,0.1986724379500393,,0.8623962320446594,,0.13845918688442618,0.20122549019528352,,,,0.006759693380445242,,3795.0,26.79921663366258,,0.6097916666666666,,,,,,,,0.6474469477547558,160.0,,56.455052034929395,,,,,,,,,0.42294494397938254,,0.7790542836301029,robust_valid,14.4,0.45,,32.0,0.9989976664985181,,,,,,,,,,,,,0.803370345023995,,,,,,1.3235760340467095,35.30380591284484,,
15.593044082710463,,10.963071889415643,0.649710170112936,,0.3836206139065325,,0.012532521060007183,,0.1725518245436251,2.525644938128701,2.5516902235532797,,2.8001199482964156,,,,0.8946187664086485,0.24461876640864844,,0.9115861774403006,,0.11940376540447739,0.2223572387557291,,,,0.008802311355248093,,553.0,45.85732396226376,,0.6498263888888889,,,,,,,,0.6722615276529194,120.0,,52.73451309185475,,,,,,,,,0.6344635705463588,,1.805694756563753,robust_valid,10.8,0.45,,24.0,0.998939252954238,,,,,,,,,,,,,1.4546807111641011,,,,,,1.0759030412882566,38.474855669774115,,
14.500781748777214,,14.154488678729646,0.45314942964928795,,0.6909420985728503,,0.005104176223522796,,0.21294002011418342,2.346441624933633,2.34519309162731,,2.777139811468949,,,,0.7146729153180258,0.06467291531802577,,0.7354127060912039,,0.047128637892228806,0.07735279813524208,,,,0.027742680916562675,,5859.0,48.54231435339898,,0.4534635416666667,,,,,,,,0.6373201171827837,160.0,,29.477935295552015,,,,,,,,,0.5053034069947898,,1.7342552384361625,robust_valid,14.4,0.45,,32.0,0.9989346151497338,,,,,,,,,,,,,0.9091239606990398,,,,,,1.366524601355195,37.0523417647928,,
14.530642931450902,,12.684371239159258,0.5189515332661037,,0.45833760472014545,,0.0062638701112810785,,0.1596615283936262,2.470786429849694,2.4450782245682836,,2.7751431839943566,,,,0.8047794857614399,0.15477948576143985,,0.8255441180758539,,0.07043165848686322,0.12024239430762412,,,,0.019501063311472534,,4219.0,41.56610790640116,,0.5188839285714286,,,,,,,,0.6845370914538158,140.0,,35.1280066575855,,,,,,,,,0.6215707067400218,,0.9697017413564026,robust_valid,12.6,0.45,,28.0,0.9989128523986079,,,,,,,,,,,,,1.5496597524279616,,,,,,0.1945469118654728,43.8448879448697,,
20.19183613721757,,13.52355158879285,0.7211370049006275,,0.43714886689558624,,0.01931848348343926,,0.19668152499012648,nan,2.5143496321170855,,2.7751431839943566,,,,0.941145930527515,0.29114593052751503,,0.950464508410099,,0.18837147120085768,0.291435213763577,,,,0.002852225247770548,,8871.0,87.87615079432726,,0.7205357142857143,,,,,,,,0.649710716763938,140.0,,51.30887079332024,,,,,,,,,0.581365364510566,,0.7863332387059927,robust_valid,12.6,0.45,,28.0,0.9987917645471887,,,,,,,,,,,,,nan,,,,,,1.2423363765701652,44.76318699773401,,
