_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_surrogate,variation_idx,phase,yield_score_surrogate,yield_score_06a_rescore,score_gap
D_703__nom,robust_valid,24.0,12.48,0.52,120.0,49.1897296635434,0.027078422717750072,0.4404925496317446,28.278675749897957,0.18317157929763198,0.49873573407530786,0.007117841932922602,0.7702709515579045,50.0,12.396646853439066,2.5262679938518424,0.5623784722222223,0.1278929562123733,13.502788620193723,0.5626161925080718,2.5282392093796,2.7701829575093893,0.15390357869925816,0.7778929562123733,0.6239893775131151,1.959659067219081,4.586725975482864,0.015159801439282443,0.07670950498972386,0.7945387293817743,,,D_703,19,0,nominal,0.9916416666666683,0.7939416666666667,nan
D_3715__nom,robust_valid,24.0,12.48,0.52,120.0,50.664049490354955,0.9182706819847226,0.3454134764149785,28.259433321654797,0.1929865100700408,0.55074652004987,0.019301321106031537,0.6340487375855446,50.0,12.418632043227138,2.5181790750826853,0.6121527777777778,0.17571739825491972,14.696784162725416,0.6123660067802257,2.537001891747273,2.7701829575093893,0.15127370030349285,0.8257173982549197,0.6744436979514269,1.9511362887635861,4.586725975482864,0.011442367865479698,0.06524181951977759,0.83689994354913,,,D_3715,20,0,nominal,0.9885083333333342,0.8130738186981297,nan
D_1214__nom,robust_valid,24.0,12.48,0.52,120.0,49.87775951810181,0.036023964174091816,0.3772514222189784,36.83091053273529,0.17410944811068474,0.5784630939364434,0.01452896224334836,1.3216914250515401,50.0,12.418957365862713,2.526452581731231,0.6214236111111111,0.2089771598698329,14.91332226831831,0.6213884278465963,2.528739895755191,2.7701829575093893,0.18781039479790726,0.8589771598698329,0.6711667650719256,1.928081089293648,4.586725975482864,0.011349145195733266,0.09552770403489795,0.8741084259746696,,,D_1214,21,0,nominal,0.988200000000002,-0.22486785945039567,nan
D_665__nom,robust_valid,24.0,12.48,0.52,120.0,50.73750756215304,0.5445460332557559,0.5550958315841854,29.319834085181355,0.21286699164658784,0.5655178725719452,0.015431931987404822,1.1146795614622533,50.0,12.4976767007943,2.51457744076592,0.6606076388888888,0.20347091385954263,15.852403011054943,0.6605167921272893,2.5826381063361565,2.7701829575093893,0.25705715868766565,0.8534709138595427,0.596413755171877,1.597393467933254,4.586725975482864,0.02164707895933288,0.14974386987464172,0.8696108438028091,,,D_665,22,0,nominal,0.9876416666666674,0.5583257305338639,nan
D_4521__nom,robust_valid,24.0,12.48,0.52,120.0,47.09068795200437,0.4495633263140917,0.3915287984535098,27.450293889269233,0.21024967096745967,0.5471646559424699,0.015594903202727436,0.6069082287140191,50.0,12.365088654891332,2.530941389405794,0.6052083333333333,0.18354571176314072,14.530252218591617,0.6054271757746507,2.537880505257493,2.7701829575093893,0.15562718267382875,0.8335457117631407,0.6779185290893119,2.058898371590273,4.586725975482864,0.013358077944117707,0.07061264305142534,0.8459431759486126,,,D_4521,23,0,nominal,0.9874666666666669,0.6764558920405137,nan
D_3261__nom,robust_valid,24.0,12.48,0.52,120.0,57.2322229295969,0.77948631439358,0.398535624332726,32.130822287872434,0.18171229345723985,0.6330900370143354,0.018185812225565312,1.2583624515682459,50.0,12.368879278870107,2.5082187383793313,0.6649131944444444,0.23162126127695293,15.953280140165717,0.6647200058402382,2.5585488979329485,2.7701829575093893,0.21461379402443356,0.881621261276953,0.6670074672525194,1.7665627202211103,4.586725975482864,0.012930602740100876,0.107182905323084,0.8935662283119219,,,D_3261,24,0,nominal,0.9873083333333363,-0.004476411864987928,nan
D_333__nom,robust_valid,24.0,12.48,0.52,120.0,54.0354684535414,0.5905027147382498,0.3256222439929843,39.53690014779568,0.19474596517160536,0.48823243295773866,0.018135907435789703,1.695853357668966,50.0,12.21368280052209,2.5147188678513555,0.6369097222222222,0.2212069583571311,15.282177403978347,0.6367573918324311,2.5347005480518296,2.7701829575093893,0.17486486244716198,0.8712069583571311,0.6963420959099691,1.8688315133390838,4.586725975482864,0.010287613139133747,0.08064328007719458,0.8841247650773465,,,D_333,25,0,nominal,0.9868416666666683,0.002407466752213483,nan
D_3572__nom,robust_valid,24.0,12.48,0.52,120.0,56.064394005574286,0.19992093835026026,0.4769609237089753,38.97149854339659,0.1819961553160101,0.6212070397101344,0.012355507649481297,1.13753590779379,50.0,12.562231181577449,2.5299198866113697,0.7342534722222223,0.2594976759857873,17.6295219449081,0.7345634143711708,2.7887654784617055,2.7701829575093893,0.33110162895199396,0.9094976759857873,0.5783960470337934,1.595505597835687,4.586725975482864,0.020408144438448787,0.2065545092382643,0.9231566798897703,,,D_3572,26,0,nominal,0.9864250000000023,-1.9319561138280879,nan
D_491__nom,robust_valid,24.0,12.48,0.52,120.0,51.231903112493455,0.512689171358943,0.5242713659070433,30.886637214571238,0.19228571258485316,0.5219774814322591,0.005860399017110466,0.7979915202595294,50.0,12.469696323025701,2.5168747907332714,0.6503472222222222,0.18231082385266784,15.617301702368986,0.6507209042653744,2.5817062350532107,2.7701829575093893,0.2615862363252594,0.8323108238526679,0.5707245875274085,1.584026082033295,4.586725975482864,0.02430473079801835,0.1566898165892106,0.8490705629535634,,,D_491,27,0,nominal,0.986241666666668,0.6242093826892169,nan
D_366__nom,robust_valid,24.0,12.48,0.52,120.0,40.992868300527334,0.805999799631536,0.5304208874702454,29.901939099654555,0.19604837901890276,0.600763563066721,0.01050570166669786,1.50054416898638,50.0,12.570930531085999,2.506475035525292,0.6373263888888889,0.17303795662544086,15.300642563464189,0.6375267734776745,2.559301630634901,2.7701829575093893,0.23969738867639823,0.8230379566254409,0.5833405679490427,1.5165139244474979,4.586725975482864,0.018317968971959173,0.13816288270861235,0.8404024497630758,,,D_366,28,0,nominal,0.9859833333333344,0.41346459275159,nan
D_2118__nom,robust_valid,24.0,12.48,0.52,120.0,59.57106167636812,0.8598314635455608,0.47495640181005,32.45539686642587,0.19458033657632767,0.5571890600956977,0.022340343743562696,1.917053465731442,50.0,12.534251427566058,2.4995155359770713,0.6532118055555556,0.2070601210901971,15.672845467789845,0.6530352278245769,2.5554075677942167,2.7701829575093893,0.21753952336381263,0.8570601210901971,0.6395205977263845,1.560799800651,4.586725975482864,0.013988827764544607,0.11253393834987571,0.8724397431306271,,,D_2118,29,0,nominal,0.9856000000000003,0.8369333333333329,nan
D_3980__nom,robust_valid,24.0,12.48,0.52,120.0,59.78934307862073,0.9426943408325315,0.5366959126666189,29.6008739201352,0.18241894849576057,0.5460093500092625,0.02079301712103188,1.4718873570673168,50.0,12.27062611463812,2.498929376888845,0.6272222222222222,0.15935411420973644,15.045495408932606,0.6268956420388586,2.5489048744334406,2.7701829575093893,0.22107901174383435,0.8093541142097365,0.5882751024659021,1.4766501483833818,4.586725975482864,0.01675341248059038,0.12275366704476433,0.8268334438135969,,,D_3980,30,0,nominal,0.984716666666668,0.8391416666666663,nan
D_310__nom,robust_valid,24.0,12.48,0.52,120.0,58.12526217196137,0.9199784779921174,0.33359766118228434,33.404580554924905,0.2125670304801315,0.575817883759737,0.01176241898909211,1.836588649544865,50.0,12.523001843498951,2.5066220788409876,0.7015798611111111,0.27079689832173626,16.839197176664367,0.7016332156943487,2.5852027805778244,2.7701829575093893,0.2261899364895251,0.9207968983217363,0.6946069618322112,1.8064221471841826,4.586725975482864,0.01432789850951782,0.10402763749845406,0.9290820691993767,,,D_310,31,0,nominal,0.983683333333334,-0.33061589100194577,nan
D_4995__nom,robust_valid,24.0,12.48,0.52,120.0,38.26231547445059,1.0507774511352181,0.39226807625964283,33.565701292827725,0.19691144272685052,0.6050733778625728,0.010535788061097263,0.9123261934146285,50.0,12.599427823154057,2.4974109256242647,0.6615625,0.2058230282785507,15.875190574849444,0.6614662739520601,2.5635623910594423,2.7701829575093893,0.2352624283754998,0.8558230282785507,0.6205605999030509,1.5874942244101446,4.586725975482864,0.015413612807308191,0.12634317515681073,0.8696136031671949,,,D_4995,32,0,nominal,0.9835583333333352,0.9076416666666668,nan
