_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger
04c_303,merged,20,13.0,0.65,100.0,28.4,2.0,0.5,45.0,0.21047321192845656,0.3666100467025587,0.01,0.5,22.730903711430145,12.93735196953168,4.035167231357808,0.9169166666666667,0.06693659313770783,18.052155916304322,0.9026077958152161,2.7634329192066907,2.812021531233865,0.5037422461065616,0.7169365931377079,0.21319434703114626,1.9759014776522463,4.616233784878745,0.03905336768213162,0.38455889400085286,0.7414481034165301,,ler_locked_max+ler_design_excess
04c_304,robust_valid,20,11.0,0.55,100.0,40.0,1.5,0.5,30.0,0.1826564739379416,0.5607853557303452,0.0,0.5,95.57542004440329,10.726876314996836,2.8047789997986006,0.7724166666666666,0.13580593192997936,15.388442444404745,0.7694221222202373,3.4190262568362684,2.812021531233865,0.4043092001068383,0.7858059319299794,0.3814967318231411,1.3950126291565679,4.616233784878745,0.03378046963059439,0.26529214904701887,0.8100252620811695,,
04c_305,numerical_invalid,20,10.0,0.5,100.0,28.4,2.5,1.0,30.0,0.16839319490857593,0.3766434941683773,0.02,0.5,72.45438479931411,nan,nan,0.0,-0.22315855247956679,nan,nan,nan,2.812021531233865,0.26138831043500416,0.42684144752043324,0.16545313708542908,nan,4.616233784878745,0.024755501261477676,0.1991919772843767,0.4651813042385372,,
04c_306,margin_risk,24,14.399999999999999,0.6,120.0,40.0,2.5,0.5,30.0,0.19305154843042804,0.3919940285444153,0.02,1.0,38.4853362902269,14.258494826586793,2.660553249442189,0.5861458333333334,0.0062223504945986274,14.065128424130274,0.5860470176720948,2.6465012069635683,2.777139811468949,0.30052196578415447,0.6562223504945986,0.3557003847104442,0.8804509865785057,4.656752412925492,0.026486554102461608,0.19313382228892756,0.6718296992431597,,
04c_307,under_exposed,20,10.0,0.5,100.0,44.2,2.0,1.0,30.0,0.18795888303693464,0.4115737133040596,0.005,0.5,68.52372946218357,9.898033875013974,3.4924766246187438,0.6581041666666667,-0.014451510140293444,13.123649890496505,0.6561824945248252,4.060677362522833,2.812021531233865,0.4144057122517496,0.6355484898597066,0.22114277760795698,0.939753111974797,4.616233784878745,0.044780441607945976,0.3249123700622548,0.6754834320993587,,ler_locked_max+ler_design_excess
04c_308,merged,20,13.0,0.65,100.0,40.0,3.0,1.0,45.0,0.15109714627811224,0.6422220774292933,0.02,0.5,32.932139573940674,13.200964953059446,5.723400295079582,1.0,0.17107651045175953,19.5,0.975,0.0,2.812021531233865,0.7401416408580174,0.8210765104517596,0.08093486959374219,3.815656333891165,4.616233784878745,0.03722632041178287,0.6692966365898333,0.8466066814974734,,ler_locked_max+ler_design_excess
04c_309,merged,20,13.0,0.65,100.0,44.2,2.5,0.5,30.0,0.16421783338430582,0.5619281529243361,0.005,0.5,62.452883284455346,13.032480348671234,4.010051063190377,0.9777708333333334,0.12851522076249355,19.133769494457216,0.9566884747228608,1.304031349026398,2.812021531233865,0.5682831862233414,0.7785152207624936,0.21023203453915218,2.065971031547533,4.616233784878745,0.044968658613073614,0.4301107175216425,0.7963996996472198,,ler_locked_max+ler_design_excess
04c_310,merged,18,10.799999999999999,0.6,90.0,40.0,2.0,0.5,45.0,0.19565888231634304,0.6217181711299642,0.01,0.5,95.72554892724763,13.640879683779255,nan,1.0,0.2543848684505311,17.5,0.9722222222222222,0.0,2.8001199482964156,0.747533468870351,0.9043848684505311,0.15685139958018013,nan,4.539811637792289,0.04407255605277033,0.6121450608191988,0.9247152824486153,,
04c_311,roughness_degraded,18,9.9,0.55,90.0,28.4,3.0,0.5,30.0,0.19973041510316855,0.5500019266392187,0.02,0.5,78.87025164315435,9.941112731353234,3.963341628999012,0.7670138888888889,0.0073849450189781285,13.695597267201247,0.7608665148445137,4.098883050348951,2.8174375627189967,0.4492370261551838,0.6573849450189782,0.20814791886379436,1.6758433627375287,4.625360082683857,0.02955110481770176,0.32513095944720244,0.6986797215771029,,ler_locked_max+ler_design_excess
04c_312,under_exposed,20,12.0,0.6,100.0,40.0,2.5,0.5,30.0,0.1732735102385169,0.3782408542256032,0.005,0.5,37.806393095120036,11.897265471414357,3.3591952846105557,0.6133333333333333,-0.028355253238563027,12.260897400001129,0.6130448700000565,3.4700605233441593,2.812021531233865,0.38168272342145737,0.621644746761437,0.23996202333997962,1.1650090269655242,4.616233784878745,0.03945702801395127,0.2684442410414172,0.6458077337524188,,ler_locked_max+ler_design_excess
04c_313,merged,24,13.200000000000001,0.55,120.0,44.2,3.0,0.8,45.0,0.15366550320605551,0.5503320401645517,0.005,0.5,45.64919875616056,13.291855983754118,3.276750131597455,1.0,0.1728585307816194,23.5,0.9791666666666666,0.0,2.790404311903947,0.6196718029071717,0.8228585307816194,0.2031867278744477,0.41326710635808317,4.640129641112166,0.03885841110644542,0.531861497456255,0.8436322548765124,,ler_locked_max+ler_design_excess
04c_314,under_exposed,20,10.0,0.5,100.0,28.4,1.5,1.0,45.0,0.19863851048703518,0.3892874733852385,0.01,1.0,33.96040333557103,9.799961166733187,3.8820509381875064,0.598125,-0.04281058844405494,11.954652259234324,0.5977326129617162,4.184784139129035,2.812021531233865,0.41211378264218285,0.6071894115559451,0.19507562891376223,1.0773254539913844,4.616233784878745,0.028048956969545447,0.3318699827324261,0.6533392599812481,,ler_locked_max+ler_design_excess
04c_315,merged,24,15.600000000000001,0.65,120.0,40.0,2.5,0.5,30.0,0.20944976435110546,0.6053163011413731,0.0,1.0,23.180353605151154,15.533377649416545,3.0202352902148757,0.9908854166666666,0.22809616985586556,23.328211896546414,0.9720088290227672,0.780772564576523,2.7751431839943566,0.5951403956100331,0.8780961698558656,0.2829557742458325,0.9993752180116644,4.570215469540365,0.04845074806776917,0.44290201264167917,0.8862303968177472,,ler_locked_max+ler_design_excess
04c_316,merged,18,10.799999999999999,0.6,90.0,40.0,3.0,1.0,45.0,0.1583984780417006,0.372738052877316,0.0,0.5,82.40470285733973,11.124176230186364,6.255711607112063,1.0,0.021132733846811025,17.5,0.9722222222222222,0.0,2.8001199482964156,0.6016650667163579,0.671132733846811,0.06946766713045316,18.005971779328497,4.539811637792289,0.04767176001985002,0.5296072992857316,0.7093670249058595,,ler_locked_max+ler_design_excess+psd_mid_increase
04c_317,merged,18,10.799999999999999,0.6,90.0,40.0,1.5,1.0,45.0,0.19136381818554143,0.503721502097141,0.01,1.0,82.9797161658491,10.868154257476112,5.143843123585395,1.0,0.157620436884779,17.5,0.9722222222222222,0.0,2.8001199482964156,0.6895875573936524,0.807620436884779,0.11803287949112662,2.9394430629319928,4.539811637792289,0.044970711805772244,0.5938722259672904,0.8432352191209338,,ler_locked_max+ler_design_excess
04c_318,merged,18,9.0,0.5,90.0,44.2,1.5,1.0,30.0,0.20962265327486934,0.5015644361252294,0.0,1.0,48.62880694582477,9.088726893353327,3.9752331011816855,0.9517824074074074,0.09028972566467197,16.749945729124356,0.9305525405069086,2.0250992512465893,2.812021531233865,0.5374202912171019,0.740289725664672,0.2028694344475701,1.4312232503731153,4.616233784878745,0.051936387699510124,0.42933601025545254,0.7852418502386812,,ler_locked_max+ler_design_excess
04c_319,under_exposed,24,12.0,0.5,120.0,40.0,3.0,1.0,30.0,0.18018813755872495,0.4061574309408721,0.005,1.0,29.32348808427519,11.82390037649105,2.943272282185842,0.5252430555555555,-0.040559418915344425,12.616457791526859,0.5256857413136191,2.9669350215800177,2.812021531233865,0.35542837752807827,0.6094405810846556,0.25401220355657733,0.40061636583479376,4.616233784878745,0.03836021423037895,0.2805930916226773,0.6393912319563786,,
04c_320,merged,20,10.0,0.5,100.0,44.2,1.5,0.5,45.0,0.17731746378292398,0.5392420543760204,0.005,0.5,54.10449271797111,9.82791724502028,2.973097055227612,0.9460208333333333,0.20163182621462383,18.566220605564258,0.9283110302782129,2.1502167528377774,2.812021531233865,0.5255964404384553,0.8516318262146239,0.32603538577616853,1.232815057299721,4.616233784878745,0.03321831649340877,0.39381414740988196,0.8789435858880759,,ler_design_excess
04c_321,merged,24,15.600000000000001,0.65,120.0,40.0,2.5,1.0,30.0,0.1736474061414454,0.4428797190107699,0.005,0.5,26.16562471635607,15.635731928885097,3.8137860764480487,0.8846875,0.032884862259971115,21.01657029485692,0.8756904289523716,3.612062262634443,2.7751431839943566,0.48426071977671625,0.6828848622599711,0.19862414248325488,1.063926133836484,4.570215469540365,0.0502870679404721,0.3934287936514754,0.7008423339711631,,ler_locked_max+ler_design_excess
04c_322,under_exposed,20,11.0,0.55,100.0,40.0,2.5,0.8,30.0,0.17127216034659837,0.4017097081458368,0.02,1.0,41.22990191373377,10.77283596324005,3.460763798459123,0.40777083333333336,-0.0955526240292578,8.149344959185532,0.4074672479592766,3.4285540944339536,2.812021531233865,0.343541425942392,0.5544473759707422,0.21090595002835022,0.8834484928466371,4.616233784878745,0.030665031559932696,0.2531072258265291,0.5891203651778754,,ler_locked_max+ler_design_excess
04c_323,merged,24,15.600000000000001,0.65,120.0,40.0,1.5,0.8,45.0,0.1846543982547187,0.6386224870532589,0.005,0.5,96.55875172261293,18.341906741199,nan,1.0,0.26791738011311295,23.5,0.9791666666666666,0.0,2.7751431839943566,0.7373884955498304,0.917917380113113,0.18052888456328253,nan,4.570215469540365,0.04845639085316281,0.6385209632479103,0.928361346587752,,
04c_324,merged,24,15.600000000000001,0.65,120.0,40.0,2.5,1.0,45.0,0.19931564193723225,0.4555458416450741,0.0,1.0,98.87327036120125,15.680075653227401,4.498108996394263,1.0,0.2034310148654066,23.5,0.9791666666666666,0.0,2.7751431839943566,0.7222577561058069,0.8534310148654066,0.13117325875959973,1.6159678406942206,4.570215469540365,0.06154976271427314,0.6461386383253216,0.8693777557601423,,ler_locked_max+ler_design_excess
04c_325,roughness_degraded,18,9.0,0.5,90.0,44.2,2.0,0.8,30.0,0.21888590148075993,0.42114980917679745,0.02,1.0,82.02005334544927,8.819148160515908,3.672072756836795,0.7082407407407407,0.010048611705586907,12.69403386253681,0.7052241034742672,4.0480525685432465,2.812021531233865,0.4248203908796422,0.6600486117055869,0.23522822082594474,1.3031892299267587,4.616233784878745,0.039038031591797855,0.31057253841398763,0.7078209690287842,,ler_locked_max+ler_design_excess
04c_326,merged,24,15.600000000000001,0.65,120.0,28.4,2.0,0.5,45.0,0.16505995457005967,0.554397196678017,0.01,0.5,49.889313545476064,15.362626692304994,3.0221403691534627,0.9225173611111112,0.14303850579766364,21.87856570404108,0.911606904335045,2.815488357554595,2.7751431839943566,0.4954425576146689,0.7930385057976637,0.2975959481829948,1.003543275370491,4.570215469540365,0.026833746071189154,0.37198544370847836,0.8065647542863895,,ler_locked_max+ler_design_excess
04c_327,merged,24,14.399999999999999,0.6,120.0,28.4,1.5,0.8,45.0,0.2115236715103101,0.6316475398094812,0.01,1.0,79.82098971083683,14.22095042444747,2.9842786622763233,1.0,0.22176883813825632,23.5,0.9791666666666666,0.0,2.777139811468949,0.6073436688833562,0.8717688381382563,0.2644251692549001,0.8764649900142201,4.656752412925492,0.03453945673684249,0.500811217396868,0.8880475252986801,,ler_design_excess
04c_328,roughness_degraded,20,10.0,0.5,100.0,28.4,2.0,1.0,30.0,0.19717899260477012,0.6074340953742214,0.01,1.0,43.979258309492906,10.118678995809637,3.429608131428329,0.6939375,0.0150594945581628,13.841083836235857,0.6920541918117928,4.019307353217047,2.812021531233865,0.42023390983997333,0.6650594945581628,0.2448255847181895,0.9519285554964856,4.616233784878745,0.029627479405362065,0.3254388065847306,0.7081351131376568,,ler_locked_max+ler_design_excess
04c_329,roughness_degraded,18,9.0,0.5,90.0,28.4,2.0,0.5,30.0,0.19361362785626388,0.5841502387979769,0.02,0.5,45.988829898610746,9.048156524540994,3.05220530727781,0.5915277777777778,0.015656743153175334,10.654091532008467,0.5918939740004704,3.193581448694119,2.812021531233865,0.34491641656542754,0.6656567431531754,0.3207403265877478,1.3912821154176485,4.616233784878745,0.02239925861712682,0.22230020977179676,0.710810513370196,,ler_locked_max+ler_design_excess
04c_330,merged,18,9.9,0.55,90.0,40.0,3.0,0.8,45.0,0.18576041398015888,0.5413146551846706,0.0,0.5,36.32521703770734,10.59761921920601,nan,1.0,0.18858568687700883,17.5,0.9722222222222222,0.0,2.8174375627189967,0.7517637330137298,0.8385856868770089,0.08682195386327907,nan,4.625360082683857,0.050334430045445556,0.6684652626189508,0.8719586616074346,,
04c_331,merged,18,9.0,0.5,90.0,44.2,2.0,1.0,30.0,0.19833321574938684,0.55952025458168,0.005,0.5,45.44255131987923,8.79643993202997,4.3162488914365955,0.9846064814814814,0.10247957468850488,17.275141370056442,0.9597300761142468,0.9523392480565114,2.812021531233865,0.5723560596937073,0.7524795746885049,0.18012351499479762,1.783574205292402,4.616233784878745,0.04865526171395606,0.4640720648876609,0.7967014271701446,,ler_locked_max+ler_design_excess
04c_332,roughness_degraded,20,10.0,0.5,100.0,44.2,1.5,0.8,30.0,0.20244518675115042,0.485969587385471,0.005,1.0,81.3946610987763,9.757811594948482,3.0529870999186834,0.7568125,0.08587145778822503,15.072224540200315,0.7536112270100157,3.7044227371783442,2.812021531233865,0.42524095079229585,0.735871457788225,0.3106305069959292,1.1762822979420067,4.616233784878745,0.04165083673276088,0.31476908320542074,0.771739694597339,,ler_locked_max+ler_design_excess
04c_333,under_exposed,20,13.0,0.65,100.0,28.4,3.0,0.8,30.0,0.1890948455579174,0.41964442342913577,0.0,1.0,92.3366087888368,13.115480456421043,4.748567952140007,0.7778125,-0.04632567250064501,15.415100733229059,0.770755036661453,4.619756168686501,2.812021531233865,0.4674280736252033,0.603674327499355,0.13624625387415173,2.604661740684038,4.616233784878745,0.04710539534000939,0.3808170955131166,0.6318756269288298,,ler_locked_max+ler_design_excess
04c_334,under_exposed,18,11.700000000000001,0.65,90.0,40.0,3.0,0.8,30.0,0.15077611571418334,0.3746553270581642,0.0,1.0,38.90066558880248,12.324095001777826,5.2415419176230476,0.6773842592592593,-0.09393747640615802,12.085698572061398,0.6714276984478554,5.248417460041436,2.77500930553178,0.46198363272950815,0.556062523593842,0.09407889086433385,6.294737062399302,4.5966538529483305,0.04983766988873255,0.378705033827438,0.5873791884011306,,ler_locked_max+ler_design_excess+psd_mid_increase
04c_335,roughness_degraded,20,13.0,0.65,100.0,44.2,1.5,0.5,30.0,0.20311399125038976,0.38427136133991213,0.02,1.0,79.05571960991253,12.723642633061132,3.275567213773882,0.7236666666666667,0.03941427530692976,14.418923694684594,0.7209461847342297,3.589860555770483,2.812021531233865,0.38407489563180663,0.6894142753069298,0.30533937967512315,1.8136195824873318,4.616233784878745,0.0369126019170639,0.2436139758298587,0.7077034455254707,,ler_locked_max+ler_design_excess
04c_336,merged,18,10.799999999999999,0.6,90.0,40.0,1.5,0.8,30.0,0.20884139396304777,0.5031472498044677,0.02,0.5,23.914613116271326,10.582450988764418,4.0103894661256,0.9430787037037037,0.08856292298513169,16.60943759394423,0.9227465329969016,2.194026185980807,2.8001199482964156,0.5290913176415721,0.7385629229851317,0.20947160534355957,2.083083408901808,4.539811637792289,0.04595726717912108,0.4005693861102631,0.7721571598421368,,ler_locked_max+ler_design_excess
04c_337,merged,20,12.0,0.6,100.0,28.4,2.0,1.0,45.0,0.2160416649605022,0.5746214051794019,0.02,1.0,27.91312637240209,11.940700598009048,4.749376082098283,1.0,0.1416760145192999,19.5,0.975,0.0,2.812021531233865,0.6362287029847101,0.7916760145192999,0.1554473115345898,1.8127760859352926,4.616233784878745,0.03260775032947666,0.5401548041518223,0.8251103956622357,,ler_locked_max+ler_design_excess
04c_338,merged,20,12.0,0.6,100.0,40.0,2.5,1.0,45.0,0.15949838059231414,0.46824858962536753,0.005,1.0,95.69798195902622,12.203475005231104,5.29158575847624,1.0,0.09620849122281705,19.5,0.975,0.0,2.812021531233865,0.6317455379719682,0.7462084912228171,0.11446295325084888,2.357337343725109,4.616233784878745,0.0425789691395382,0.5524014083028713,0.7786248944356992,,ler_locked_max+ler_design_excess
04c_339,robust_valid,24,12.0,0.5,120.0,44.2,1.5,0.8,30.0,0.18921979926846635,0.5996973995801319,0.01,1.0,48.3900358433208,11.950259991303653,2.619088876836291,0.7084895833333333,0.15040445724431484,17.003850014703392,0.7084937506126413,2.9776271976967275,2.812021531233865,0.36358930679705365,0.8004044572443149,0.4368151504472612,0.9311539049744735,4.616233784878745,0.03026035424872308,0.2615202089722782,0.82409741529083,,
04c_340,merged,20,12.0,0.6,100.0,28.4,3.0,0.5,30.0,0.21809786909907294,0.537062994213225,0.005,0.5,62.809219117327885,12.12687623014977,3.736492096792216,0.9323333333333333,0.09161463626990385,18.30530997670055,0.9152654988350275,2.555786648627194,2.812021531233865,0.5129639924659899,0.7416146362699039,0.22865064380391398,1.4451758556262897,4.616233784878745,0.04054699757528761,0.388254879663534,0.7680353729024169,,ler_locked_max+ler_design_excess
04c_341,under_exposed,20,13.0,0.65,100.0,44.2,2.0,0.5,30.0,0.1741317857000579,0.36559756961819917,0.02,1.0,40.336661579708704,13.039645821098043,3.673938298803132,0.5838333333333333,-0.042935535425265625,11.687933347666924,0.5843966673833462,3.2820343290133183,2.812021531233865,0.3559405280956471,0.6070644645747344,0.2511239364790873,2.104474582909513,4.616233784878745,0.03322145634420212,0.2326628290916967,0.6264546465442514,,ler_locked_max+ler_design_excess
04c_342,merged,24,15.600000000000001,0.65,120.0,40.0,1.5,1.0,45.0,0.18244893625735387,0.37634199525507783,0.01,1.0,59.60927252370592,15.451843004252169,3.706634324648474,0.9745486111111111,0.08604452744366031,22.975798311589426,0.9573249296495594,1.64423360431164,2.7751431839943566,0.5382667733690825,0.7360445274436603,0.19777775407457787,0.9748763029824483,4.570215469540365,0.04532454792476612,0.45218913605819994,0.7567872461227033,,ler_locked_max+ler_design_excess
04c_343,roughness_degraded,18,10.799999999999999,0.6,90.0,44.2,2.5,0.5,30.0,0.1689540764729238,0.4807697645354654,0.02,0.5,77.37378454687932,10.65266064244002,3.9916624645894574,0.8568055555555556,0.034442484385651784,15.21582754271254,0.8453237523729189,3.439801688092274,2.8001199482964156,0.4784308023147526,0.6844424843856518,0.2060116820708992,2.0110917175173526,4.539811637792289,0.03736285368721808,0.34201123860437044,0.7142316125144343,,ler_locked_max+ler_design_excess
04c_344,merged,20,11.0,0.55,100.0,40.0,2.0,0.8,45.0,0.20411076578511728,0.4677249575335761,0.0,0.5,47.88915520708542,10.875836849194377,4.012836374769767,1.0,0.18303240217428385,19.5,0.975,0.0,2.812021531233865,0.6649743814261717,0.8330324021742839,0.16805802074811216,0.9984255332091166,4.616233784878745,0.05133616170175305,0.5689082379736579,0.8619382673885636,,ler_locked_max+ler_design_excess
04c_345,merged,24,15.600000000000001,0.65,120.0,40.0,1.5,1.0,45.0,0.15796459590667483,0.4232815447813549,0.005,0.5,51.316726352135596,15.516932610454086,3.7634850168115657,0.9918923611111111,0.09403002290947737,23.346597298548495,0.9727748874395207,0.7118904013332674,2.7751431839943566,0.5574054868777502,0.7440300229094774,0.18662453603172724,0.9855246200523646,4.570215469540365,0.043430481166497614,0.47524969074826445,0.7639930354239659,,ler_locked_max+ler_design_excess
04c_346,merged,18,11.700000000000001,0.65,90.0,44.2,3.0,0.8,30.0,0.17360859187009844,0.6295046193477678,0.005,1.0,52.29010372366006,12.36404915790603,5.234909539233518,1.0,0.15352350587269548,17.5,0.9722222222222222,0.0,2.77500930553178,0.709373808028443,0.8035235058726955,0.09414969784425253,6.43780233028487,4.5966538529483305,0.057540206272264006,0.6122798022939268,0.8303700871819354,,ler_locked_max+ler_design_excess+psd_mid_increase
04c_347,merged,18,11.700000000000001,0.65,90.0,28.4,1.5,0.8,45.0,0.19884886591750497,0.5819034415037203,0.005,1.0,86.36842702638533,11.717420280452492,4.750071356488369,1.0,0.17937046703137483,17.5,0.9722222222222222,0.0,2.77500930553178,0.7071491334783747,0.8293704670313748,0.12222133355300013,3.4457790783349096,4.5966538529483305,0.042346608921529985,0.6040633157333779,0.8588465736248321,,ler_locked_max+ler_design_excess
04c_348,robust_valid,24,13.200000000000001,0.55,120.0,28.4,2.0,1.0,30.0,0.2164883517406776,0.5385254456847972,0.0,1.0,34.63822704091744,13.228023412428424,2.837502618669388,0.7720138888888889,0.08276419335898821,18.468084464371117,0.7695035193487966,3.717542790880034,2.790404311903947,0.42992278254268945,0.7327641933589882,0.3028414108162988,0.672941753231442,4.640129641112166,0.04063095428514771,0.3399916773772208,0.7569240007956878,,
04c_349,merged,24,12.0,0.5,120.0,40.0,1.5,1.0,45.0,0.20557201831745422,0.42592784671805894,0.005,1.0,65.4811107523422,11.73598615041993,3.04130116863656,0.9347743055555555,0.13291475517048523,22.11267070092044,0.9213612792050183,2.7633631020384977,2.812021531233865,0.5071168355760751,0.7829147551704853,0.27579791959441013,0.7150016063374789,4.616233784878745,0.04086276865656174,0.4254492352482711,0.8114675058459986,,ler_locked_max+ler_design_excess
04c_350,merged,18,11.700000000000001,0.65,90.0,40.0,1.5,0.5,45.0,0.21580408621389835,0.5419070369899787,0.01,0.5,87.71383290173942,14.001505354626307,nan,1.0,0.2564503963582999,17.5,0.9722222222222222,0.0,2.77500930553178,0.7505891074767465,0.9064503963582999,0.15586128888155348,nan,4.5966538529483305,0.0520417115964012,0.6107565599251081,0.923977332229643,,
04c_351,merged,20,12.0,0.6,100.0,28.4,3.0,1.0,45.0,0.16363872468893415,0.5734756730227103,0.01,0.5,75.48375783036994,11.828881361308998,5.62457852153113,1.0,0.08184705798011316,19.5,0.975,0.0,2.812021531233865,0.6267270075827411,0.7318470579801132,0.10512005039737204,2.3814689636568227,4.616233784878745,0.032560797937923734,0.5512867923022486,0.7662628916391544,,ler_locked_max+ler_design_excess
04c_352,merged,24,14.399999999999999,0.6,120.0,44.2,1.5,0.8,45.0,0.18461301533950442,0.5285550259597656,0.01,1.0,63.4562696860814,14.192317637439459,3.020510387203168,1.0,0.21621167906277639,23.5,0.9791666666666666,0.0,2.777139811468949,0.6109292241593349,0.8662116790627764,0.2552824549034415,0.8808205598268367,4.656752412925492,0.041745964907593504,0.504669062683375,0.8822191357026617,,ler_locked_max+ler_design_excess
04c_353,merged,18,11.700000000000001,0.65,90.0,44.2,2.0,1.0,45.0,0.21237359305868353,0.600253638195021,0.02,1.0,88.52446183089978,16.817160728703033,nan,1.0,0.251901660369385,17.5,0.9722222222222222,0.0,2.77500930553178,0.8295477292244838,0.901901660369385,0.07235393114490118,nan,4.5966538529483305,0.0539435394736105,0.7476389325425558,0.9248166673271007,,
04c_354,merged,18,9.9,0.55,90.0,44.2,3.0,1.0,45.0,0.18664102438808583,0.47441686191831484,0.01,0.5,95.22474610077028,10.101076604825115,5.8920615631437725,1.0,0.14434289891462548,17.5,0.9722222222222222,0.0,2.8174375627189967,0.7166706955869919,0.7943428989146255,0.07767220332763358,13.723286107247493,4.625360082683857,0.048929145476906785,0.6378391106601699,0.8319315346974056,,ler_locked_max+ler_design_excess+psd_mid_increase
04c_355,merged,18,9.0,0.5,90.0,44.2,1.5,0.8,45.0,0.17682927222936037,0.4812389917355958,0.02,1.0,56.75757823848197,8.761404637816515,4.10228743338825,0.9121527777777778,0.07143993597961984,16.092694390443533,0.894038577246863,2.8355538409695407,2.812021531233865,0.5098198732049983,0.7214399359796199,0.21162006277462153,1.4756162614147992,4.616233784878745,0.027167637436557184,0.3968583899317828,0.7717847292571106,,ler_locked_max+ler_design_excess
04c_356,merged,24,14.399999999999999,0.6,120.0,40.0,2.0,0.5,45.0,0.18281406546693768,0.42350017217864,0.01,1.0,64.92743119521076,14.484838283501011,2.7882609525751887,0.8631944444444445,0.14931277489601957,20.576276414442418,0.8573448506017675,3.4647175847582234,2.777139811468949,0.45525485620492107,0.7993127748960196,0.34405791869109853,0.9077149367763198,4.656752412925492,0.03215009127276493,0.33222372472451384,0.8149404398247727,,
04c_357,merged,18,10.799999999999999,0.6,90.0,44.2,3.0,1.0,30.0,0.20460875741681708,0.6035242040888296,0.01,1.0,17.562747628293824,10.849800472019728,5.619868989131643,1.0,0.16141957253144124,17.5,0.9722222222222222,0.0,2.8001199482964156,0.7174794218007616,0.8114195725314413,0.09394015073067963,3.4916582354794476,4.539811637792289,0.06045775273050526,0.6245585312859149,0.8430838401193085,,ler_locked_max+ler_design_excess
04c_358,merged,24,15.600000000000001,0.65,120.0,44.2,3.0,0.8,30.0,0.1638374198432472,0.4304488222954548,0.005,1.0,78.65619669992529,15.817310569872081,3.908038361403751,0.8679861111111111,0.026106725222658778,20.637430104083396,0.8598929210034748,3.830657968906018,2.7751431839943566,0.4773500600773601,0.6761067252226588,0.19875666514529872,1.2435272189323185,4.570215469540365,0.04805421578536833,0.3824273255726602,0.6924624957380967,,ler_locked_max+ler_design_excess
04c_359,merged,20,10.0,0.5,100.0,44.2,2.0,0.8,45.0,0.17208675638808224,0.49255260320247307,0.02,0.5,66.08935988004448,10.132474616015706,3.6550046578412827,0.956875,0.10466051025332179,18.75582973578913,0.9377914867894566,1.996669184604706,2.812021531233865,0.53541434617908,0.7546605102533218,0.2192461640742418,0.952624565642197,4.616233784878745,0.030944157857131668,0.43505747000570405,0.7933655753409857,,ler_locked_max+ler_design_excess
04c_360,merged,20,12.0,0.6,100.0,44.2,3.0,1.0,45.0,0.15355935453498532,0.39684215845729,0.005,1.0,56.91398947435768,12.124684589801678,5.736733761771222,1.0,0.04703094536079555,19.5,0.975,0.0,2.812021531233865,0.6010585000246106,0.6970309453607956,0.09597244533618499,2.5628924912466826,4.616233784878745,0.04525654767273348,0.5291144841715902,0.7299112605238818,,ler_locked_max+ler_design_excess
04c_361,robust_valid,24,15.600000000000001,0.65,120.0,28.4,1.5,0.5,30.0,0.20031963285432286,0.5799836991970162,0.02,1.0,39.512178901943656,15.507066460527486,2.7243514149301498,0.6999131944444444,0.09010283333958191,16.807819243160257,0.700325801798344,2.868817344003138,2.7751431839943566,0.32183041043565763,0.7401028333395819,0.4182724229039243,1.433638632382999,4.570215469540365,0.02060224640728407,0.19519334842155445,0.750611397849894,,
04c_362,merged,20,12.0,0.6,100.0,28.4,3.0,0.8,30.0,0.21316560664356388,0.4971393985913599,0.0,0.5,68.21546991170648,11.884192761533418,4.486242255188062,0.9511041666666666,0.043973311838144014,18.647847993698292,0.9323923996849146,2.2176409522732943,2.812021531233865,0.5289607110178128,0.693973311838144,0.1650126008203312,1.6454110968536309,4.616233784878745,0.04839496379267512,0.4316806132789677,0.7254752990710015,,ler_locked_max+ler_design_excess
04c_363,merged,24,14.399999999999999,0.6,120.0,40.0,1.5,1.0,45.0,0.21448935920980855,0.6195040198512409,0.005,1.0,96.22489982675717,19.151485629537977,nan,1.0,0.2757074291942333,23.5,0.9791666666666666,0.0,2.777139811468949,0.7565030306750474,0.9257074291942333,0.1692043985191859,nan,4.656752412925492,0.053470307793690205,0.6718307939549556,0.93800145825796,,
04c_364,merged,20,12.0,0.6,100.0,44.2,2.0,0.5,45.0,0.16355552242560825,0.4080212194847186,0.01,1.0,98.5893401136946,11.908006175508193,3.5488485255925406,0.919875,0.09735428963350967,18.1048872159955,0.905244360799775,2.6779049751838597,2.812021531233865,0.5046349386579178,0.7473542896335097,0.24271935097559194,1.2750033542031718,4.616233784878745,0.035496338429026844,0.3784830280178146,0.7735628913480529,,ler_locked_max+ler_design_excess
