_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_surrogate,variation_idx,phase,yield_score_surrogate,yield_score_06a_rescore,score_gap
D_4593__mc077,robust_valid,24.0,12.819007230003448,0.5341253012501437,120.0,57.03589903501552,0.34760122851611575,0.46451519996397395,33.93258940814766,0.18513706952541917,0.5720053535886109,0.020251311884533617,1.0442101648077369,50.0,12.80638882092415,2.5680198137318193,0.6635763888888889,0.21324196638857829,15.919745827249344,0.6633227428020559,2.6240607261007205,2.8101279941033837,0.24664308359720052,0.8632419663885783,0.6165988827913778,1.707399135492126,4.556163046388502,0.01657053034834141,0.13764342697985166,0.8775650024430349,,,D_4593,6,77,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc078,robust_valid,24.0,12.569162334449786,0.5237150972687411,120.0,54.89698449233313,0.37415499549976117,0.44089121747088184,36.13335327708139,0.19453841375499706,0.5720053535886109,0.021637146757310616,1.0442101648077369,50.0,12.744436890545012,2.527835852123038,0.6711631944444445,0.23251318328864234,16.115575540307198,0.6714823141794666,2.5847729775992905,2.7760152787004477,0.2488727538366338,0.8825131832886424,0.6336404294520086,1.7261859273599147,4.542698308056208,0.01572482739416548,0.13957135480937444,0.8965566206536248,,,D_4593,6,78,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc079,robust_valid,24.0,12.580194612130292,0.5241747755054288,120.0,56.71370326565423,0.45878395985060927,0.45384269553626855,35.53616455114218,0.19892954135773597,0.5720053535886109,0.02139042470386041,1.0442101648077369,50.0,12.67731531412792,2.5260384167517254,0.6865104166666667,0.2395197070852445,16.47922662801436,0.6866344428339316,2.612241610077235,2.7762074979025675,0.26514236985754175,0.8895197070852445,0.6243773372277028,1.6820930996441128,4.531777575937825,0.017236070938945573,0.15055374301811236,0.9030275456545606,,,D_4593,6,79,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc080,robust_valid,24.0,12.933909072513917,0.5389128780214132,120.0,53.14944172256268,0.5639208364592295,0.40175872533516394,34.76446692104153,0.18180440678589327,0.5720053535886109,0.02284788550413196,1.0442101648077369,50.0,13.021149658374743,2.568741847335874,0.6519618055555556,0.2050461118255017,15.644313076561508,0.6518463781900629,2.608978281139518,2.814239479018549,0.2165402268577183,0.8550461118255017,0.6385058849677834,1.816671939238369,4.646872488522261,0.01311760304597689,0.11271135660771374,0.8683761880313167,,,D_4593,6,80,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc081,robust_valid,24.0,12.777572081502594,0.5323988367292748,120.0,55.36567857696142,0.6507547449283537,0.4289725447218089,36.64617191912211,0.18032946278232756,0.5720053535886109,0.021177339322760245,1.0442101648077369,50.0,12.69604485852351,2.542795532583589,0.6760763888888889,0.21858629438936983,16.244270691369163,0.6768446121403818,2.6252688286187813,2.7948468492539833,0.2560029740337689,0.8685862943893699,0.6125833203556009,1.620661509782741,4.528316415972257,0.015416821983170298,0.14297216116617034,0.8821838774061056,,,D_4593,6,81,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc082,robust_valid,24.0,12.195419511124708,0.5081424796301962,120.0,53.33807828976628,0.6244958971120407,0.4027683597952657,36.557974141458814,0.18305911745014705,0.5720053535886109,0.020181861923175063,1.0442101648077369,50.0,12.097483129423823,2.531113237193735,0.6446527777777777,0.2175583394770293,15.47061130321391,0.6446088043005797,2.56512484656301,2.790190504532855,0.21646744911039528,0.8675583394770293,0.651090890366634,1.716162370660916,4.614900920192278,0.01330956124287662,0.11788882171105407,0.8830838531955294,,,D_4593,6,82,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc083,robust_valid,24.0,12.855267158220682,0.5356361315925284,120.0,53.460746639690996,0.4734732375703462,0.47617476890207466,35.68704808632764,0.1977592061233587,0.5720053535886109,0.020227919504737506,1.0442101648077369,50.0,12.771684483435642,2.568460622508303,0.6997395833333333,0.23269575134763198,16.802468683508476,0.7001028618128532,2.7017221207055635,2.8103601080745193,0.28860701023525137,0.882695751347632,0.5940887411123806,1.6069407014103803,4.547955444876878,0.01890956902370293,0.16932315455837235,0.8961737151210006,,,D_4593,6,83,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc084,robust_valid,24.0,12.259394629394231,0.510808109558093,120.0,53.5468762158441,0.6346821307524277,0.45746496184916585,35.752731442957625,0.19211973194904622,0.5720053535886109,0.02167144218576867,1.0442101648077369,50.0,12.35237891018547,2.520559154080789,0.6624652777777778,0.22039432292590144,15.899124923391701,0.6624635384746542,2.5814768970757376,2.7820253237385795,0.24750291824930287,0.8703943229259015,0.6228914046765985,1.6168695593956954,4.614332549565364,0.01583121244905685,0.14207620650364583,0.8863980453761546,,,D_4593,6,84,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc085,robust_valid,24.0,12.722104343478414,0.5300876809782672,120.0,52.973121113330514,0.6619024970462378,0.40588035440462167,36.94502711545324,0.19773405330962587,0.5720053535886109,0.02239543681776085,1.0442101648077369,50.0,12.810136103855495,2.520985571624977,0.6880729166666667,0.24006011946634542,16.517581189357173,0.6882325495565489,2.6062728453763757,2.7746902220505474,0.25487593977797185,0.8900601194663454,0.6351841796883736,1.6817000894446739,4.570462428052077,0.015050157302333791,0.13793477514817182,0.9023271949129571,,,D_4593,6,85,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc086,robust_valid,24.0,12.585623799596501,0.5244009916498542,120.0,55.04894884263174,0.6017326533053287,0.48576637305862036,33.670566072041524,0.1862877159031813,0.5720053535886109,0.021858881086945205,1.0442101648077369,50.0,12.513883749744133,2.521307848843885,0.6582118055555556,0.2027389564034574,15.789494952223212,0.6578956230093005,2.583792336549409,2.776081033427092,0.2471596708285735,0.8527389564034574,0.6055792855748839,1.6235545728763345,4.54786362212044,0.016600093516547693,0.1414693874518148,0.8683840880464581,,,D_4593,6,86,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc087,robust_valid,24.0,12.558129420882906,0.5232553925367878,120.0,53.930790342674044,0.32933256398908617,0.4734304384073082,35.35140539909698,0.19375385556936348,0.5720053535886109,0.022159773993120694,1.0442101648077369,50.0,12.415980480419057,2.5279424186605555,0.6630902777777777,0.2205894826243815,15.923307440361674,0.6634711433484031,2.583357351124285,2.777353070606645,0.2504025296540995,0.8705894826243815,0.620186952970282,1.6798894758222687,4.521679851706074,0.016258335860407036,0.14345222573178407,0.8860182283040374,,,D_4593,6,87,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc088,robust_valid,24.0,12.206032415409297,0.5085846839753874,120.0,56.26101662362573,0.5752262471737078,0.43966390401559013,34.5323979129484,0.18085342694461262,0.5720053535886109,0.01951375084989221,1.0442101648077369,50.0,12.271042862789464,2.533854944759742,0.6401388888888889,0.20775011791307363,15.367051071730003,0.6402937946554168,2.5680366265094463,2.792077238240653,0.22087516996993364,0.8577501179130737,0.63687494794314,1.6898359346485787,4.609086966708975,0.01469354020233074,0.12273507102566465,0.874147728235874,,,D_4593,6,88,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc089,robust_valid,24.0,12.520525202892863,0.5216885501205359,120.0,51.899346268588076,0.5107548393726369,0.44328766526406194,36.63818546248539,0.1846882856650663,0.5720053535886109,0.02008428505411965,1.0442101648077369,50.0,12.312197437645036,2.518555748612493,0.6608506944444444,0.21472306721572787,15.864803684583785,0.6610334868576577,2.5771208835170043,2.7737536781130223,0.24632752711082043,0.8647230672157279,0.6183955401049075,1.6924807834271747,4.624623830484229,0.015234453652800753,0.13880719552890192,0.8800875246517167,,,D_4593,6,89,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc090,robust_valid,24.0,12.209832169296186,0.5087430070540078,120.0,54.961367748235375,0.3933050820306926,0.47000835820987036,35.51468570940077,0.18744798427093234,0.5720053535886109,0.022271155445849386,1.0442101648077369,50.0,12.310175891511708,2.5419172570608835,0.6431597222222222,0.21171453281654407,15.4349400242108,0.6431225010087833,2.5757483915781405,2.793483278098618,0.23269130402945315,0.8617145328165441,0.6290232287870909,1.6869153450869807,4.632963442702204,0.015100651264907077,0.1338741113282412,0.8792940658386147,,,D_4593,6,90,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc091,robust_valid,24.0,12.558447136422096,0.523268630684254,120.0,52.13710099477306,0.42526324082373523,0.4236523828272848,34.72807275265329,0.1917223128306192,0.5720053535886109,0.02288020669366583,1.0442101648077369,50.0,12.499185745367495,2.526392039165574,0.6436111111111111,0.213212301793269,15.450033710181907,0.6437514045909128,2.554787735680848,2.777353070606645,0.21364073924354882,0.863212301793269,0.6495715625497203,1.7871943422389378,4.521679851706074,0.01344556290437603,0.11352621082586524,0.8776855752616,,,D_4593,6,91,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc092,robust_valid,24.0,12.344326948965225,0.5143469562068844,120.0,56.31474032664374,0.5358975848452538,0.41428626349363956,34.80306870381959,0.19325028254777016,0.5720053535886109,0.02287951329890196,1.0442101648077369,50.0,12.400289791940642,2.5280284386468392,0.6520659722222222,0.22676149506098164,15.647985407735899,0.6519993919889958,2.5628444604247598,2.7861204565595523,0.21662242532557488,0.8767614950609817,0.6601390697354068,1.7591812044725437,4.549258471937765,0.01362967528881543,0.11412174666931768,0.8908336197711298,,,D_4593,6,92,mc,0.9996250000000001,0.30472006852890754,nan
