_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_06l,variation_idx,phase,rep_kind,strict_score_06l_surrogate,yield_score_06l_surrogate
J_4665__mc003_06jb,robust_valid,28.0,12.6,0.45,140.0,48.284501929029716,0.38643578451786714,0.6108175415029733,29.644526725582118,0.2021605756414137,0.5757649721577763,0.017049783586486976,1.0473743346519768,55.92681839130819,12.665072639495328,2.458292157689347,0.5447321428571429,0.1797361584015006,15.255174413221038,0.544827657615037,2.4302299698139462,2.7751431839943566,0.12885853227462274,0.8297361584015006,0.7008776261268779,1.4947185973511021,4.570215469540365,0.01161113202727849,0.07365031187290513,0.8479683464387014,,,J_4665,9,3,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc004_06jb,robust_valid,28.0,12.725756606985605,0.45449130739234306,140.0,47.03235600392358,0.6397783550446899,0.7313667887841224,28.693056761378127,0.205955600853746,0.5757649721577763,0.01639013075507301,1.0473743346519768,55.92681839130819,12.770031293874913,2.442199091471007,0.56,0.16696971964116447,15.687907541115734,0.5602824121827048,2.423596243575364,2.778039884952546,0.16632303926355702,0.8169697196411645,0.6506466803776074,1.2473998701801772,4.568649835707225,0.015606600155608153,0.10276399433693316,0.8362610191223319,,,J_4665,9,4,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc005_06jb,robust_valid,28.0,12.819497027254991,0.4578391795448211,140.0,45.706609487088116,0.37431424664084134,0.6355948654469644,30.559159203121844,0.20896557975936492,0.5757649721577763,0.015689026821412967,1.0473743346519768,55.92681839130819,12.781220989113766,2.4902077544858807,0.5658035714285714,0.18962933857604036,15.844277817121641,0.5658670648972015,2.459816440632768,2.810269200451654,0.15417808059129148,0.8396293385760404,0.6854512579847489,1.3923468897433047,4.562136732215597,0.013597185237253211,0.09128791031480726,0.8572145354337241,,,J_4665,9,5,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc006_06jb,robust_valid,28.0,12.6,0.45,140.0,46.64261706689715,0.36938970771751295,0.6766530429446276,27.188727223040097,0.199149172627632,0.5757649721577763,0.015072414446797385,1.0473743346519768,55.92681839130819,12.697585094391336,2.454738594534716,0.5231845238095238,0.14691202307168194,14.642713589440774,0.5229540567657419,2.4358539062551463,2.7751431839943566,0.12430118809536446,0.796912023071682,0.6726108349763175,1.4584664687465732,4.570215469540365,0.012436783043896421,0.07207176050160609,0.8167341637863794,,,J_4665,9,6,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc007_06jb,robust_valid,28.0,12.6,0.45,140.0,48.720937056606815,0.45458521971011756,0.7258317563366302,27.413849174748073,0.20762912740100098,0.5757649721577763,0.014258978275612223,1.0473743346519768,55.92681839130819,12.581653951547242,2.4463871447976753,0.5502083333333333,0.16840982080220146,15.399883381904868,0.549995835068031,2.420507716696822,2.7751431839943566,0.15213979361935792,0.8184098208022015,0.6662700271828436,1.3531358491399674,4.570215469540365,0.01537140538363653,0.09238993401078306,0.8379352374249355,,,J_4665,9,7,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc008_06jb,robust_valid,28.0,12.6,0.45,140.0,49.26281205763395,0.7222027686121384,0.6988184699609079,29.361355679130014,0.2032352398240623,0.5757649721577763,0.014422488324419815,1.0473743346519768,55.92681839130819,12.690929254714998,2.434928231457195,0.5709672619047619,0.1811338237524882,15.994305830741126,0.5712252082407545,2.414326140311657,2.7751431839943566,0.17052622269881776,0.8311338237524882,0.6606076010536704,1.2547247463162399,4.570215469540365,0.015903414946419468,0.1056123181269916,0.8498975803307791,,,J_4665,9,8,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc009_06jb,robust_valid,28.0,12.682668273078237,0.4529524383242228,140.0,45.95687249460518,0.4115027512817089,0.7079094039081515,31.002050340673428,0.20074875841893594,0.5757649721577763,0.015982106110160786,1.0473743346519768,55.92681839130819,12.804295037554857,2.4482135107317666,0.5594494047619047,0.17237708428235232,15.6776840405005,0.5599172871607322,2.420626794837006,2.7758270136899936,0.17028231799977095,0.8223770842823523,0.6520947662825813,1.3081060182306175,4.603479752471879,0.014988221665218234,0.1073116558815512,0.8423524340994021,,,J_4665,9,9,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc010_06jb,robust_valid,28.0,12.99684546834087,0.46417305244074536,140.0,47.2785096611074,0.5246892635834981,0.6135557446725584,27.15690156828792,0.1982997611830889,0.5757649721577763,0.014645867050539916,1.0473743346519768,55.92681839130819,12.87304024794933,2.4933246588573112,0.5413541666666667,0.15824401181791048,15.148335126798358,0.5410119688142271,2.481038069256546,2.813247263020897,0.12224373443730313,0.8082440118179105,0.6860002773806073,1.5226170101147036,4.656059526012266,0.01194277733277699,0.06809184175478736,0.8253026013828405,,,J_4665,9,10,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc011_06jb,robust_valid,28.0,12.756795569012883,0.45559984175046014,140.0,48.195633772237805,0.6039538068643655,0.6052609738725429,27.79082045316571,0.20058864388619557,0.5757649721577763,0.01517463458438488,1.0473743346519768,55.92681839130819,12.574803955369195,2.464180440950901,0.5438392857142857,0.16870813955528863,15.231022540242051,0.5439650907229304,2.4472532974742665,2.784695237672701,0.12308844179843265,0.8187081395552886,0.6956196977568561,1.4478892533745324,4.534380244108289,0.01173025303928962,0.06835077463711671,0.8355583183069569,,,J_4665,9,11,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc012_06jb,robust_valid,28.0,12.821485649155655,0.4579102017555591,140.0,48.892074088580614,0.6968198222080779,0.6273102115144232,29.5446269164809,0.2071286060487316,0.5757649721577763,0.014771786275689236,1.0473743346519768,55.92681839130819,12.649396971719176,2.4780373344624116,0.5779017857142857,0.194442952592232,16.173130316106523,0.5776117970038044,2.4582483048233614,2.8088236533846844,0.15783064297251012,0.844442952592232,0.6866123096197219,1.32912702957007,4.567470594341628,0.014279906466117539,0.09230999719623072,0.8608172024962542,,,J_4665,9,12,mc_top10,,-1.4153719727268634,0.9353416666666673
