_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_surrogate,variation_idx,phase,yield_score_surrogate,yield_score_06a_rescore,score_gap
v2_frozen_op__nom,robust_valid,24.0,12.48,0.52,120.0,40.0,2.0,0.5,30.0,0.2,0.5,0.02,1.0,50.0,12.282977149877587,2.4708072407670953,0.60421875,0.09526240497899097,14.498790088870816,0.6041162537029506,2.52802910006667,2.7701829575093893,0.24496727304431457,0.745262404978991,0.5002951319346765,1.0241278284251263,4.586725975482864,0.018654709678939067,0.14419722955687078,0.765693576480365,,,v2_frozen_op,0,0,baseline_nominal,nan,nan,nan
