_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,role,phase,variation_idx,strict_score_surrogate,yield_score_surrogate,strict_pass_prob_proxy_surrogate
J_1453__mode_b_strict_best_mc019,robust_valid,24.0,10.8,0.45,120.0,51.45996955722674,0.2434602218983036,0.4350906025652529,39.350058078619995,0.21506755580262676,0.49473905460909007,0.007060119752447364,1.532070079818368,90.36870668642223,10.807708485978111,2.5649317073832925,0.6294618055555555,0.23575677277545948,15.109907066304547,0.6295794610960228,2.5517463198067256,2.8001199482964156,0.23007881459438012,0.8857567727754595,0.6556779581810794,1.637150090489536,4.539811637792289,0.018141978879854883,0.13266450447946454,0.9059028579605104,,,J_1453,mode_b_strict_best,mc,19,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc020,robust_valid,24.0,11.19672529716161,0.4665302207150671,120.0,51.27931672474401,0.19907346598080847,0.42426007316198106,38.880780295408776,0.2058857220995966,0.49473905460909007,0.007378858159822417,1.532070079818368,90.36870668642223,11.157619945418357,2.5446843821987737,0.6259027777777778,0.2263648508819731,15.030775822918367,0.6262823259549319,2.539045608899044,2.7891301266686916,0.22314547460752346,0.8763648508819731,0.6532193762744497,1.696778582864805,4.619521265194769,0.0176513377549913,0.12917478359944104,0.8965369685141462,,,J_1453,mode_b_strict_best,mc,20,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc021,robust_valid,24.0,11.079538322745996,0.46164743011441656,120.0,52.891993615740326,0.3382198049195819,0.36492363594853916,38.89570147318517,0.22,0.49473905460909007,0.006481212782397893,1.532070079818368,90.36870668642223,11.105548432712492,2.5630690535070295,0.6389756944444445,0.25530744503813385,15.3305656742223,0.6387735697592625,2.5543650790871713,2.8092948875988606,0.2077546119044881,0.9053074450381339,0.6975528331336458,1.776482532841732,4.545960654318404,0.015976552476926042,0.10936827312090136,0.9211418720721833,,,J_1453,mode_b_strict_best,mc,21,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc022,robust_valid,24.0,11.137199788244235,0.46404999117684315,120.0,49.87902545577439,0.1758340721361783,0.3787608754011214,38.606086314609584,0.20688703962213473,0.49473905460909007,0.007063573711316169,1.532070079818368,90.36870668642223,11.006673948952859,2.552180329413593,0.6087673611111111,0.2282141784189783,14.623908492118266,0.6093295205049277,2.5274626501340967,2.7967439209122538,0.18984697906036324,0.8782141784189783,0.6883671993586151,1.8324258584676882,4.610212692774785,0.014669211103979922,0.1014933067014483,0.8970586196623297,,,J_1453,mode_b_strict_best,mc,22,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc023,robust_valid,24.0,10.8,0.45,120.0,52.62020584769388,0.5301366110951984,0.3792880250546381,37.16272756653079,0.20559475696957916,0.49473905460909007,0.006844662305102606,1.532070079818368,90.36870668642223,10.852181936491153,2.550137079381171,0.6039756944444444,0.22541560887153078,14.500392839074104,0.604183034961421,2.5290148456462576,2.8001199482964156,0.18168930890074286,0.8754156088715308,0.6937262999707879,1.7276577421157455,4.539811637792289,0.014288450650178978,0.09388213493762315,0.8940466885647532,,,J_1453,mode_b_strict_best,mc,23,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc024,robust_valid,24.0,11.18762099172513,0.4661508746552137,120.0,53.819288207525126,0.5247465225693231,0.4241676388960894,39.06537836394519,0.22,0.49473905460909007,0.006487246219627974,1.532070079818368,90.36870668642223,11.003651102473922,2.5397038333185353,0.6732986111111111,0.253230732540782,16.163112395357825,0.6734630164732427,2.592565734337491,2.793590152334522,0.2646390119297116,0.903230732540782,0.6385917206110704,1.602823129387506,4.632294147645656,0.021293068173518802,0.1569872076639101,0.9199588916992313,,,J_1453,mode_b_strict_best,mc,24,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc025,robust_valid,24.0,10.8,0.45,120.0,54.43869857933615,0.2030728473507028,0.3809616436137038,39.06923221113118,0.21538906039337796,0.49473905460909007,0.007142690809563068,1.532070079818368,90.36870668642223,10.974962082502802,2.559235039553559,0.6203472222222223,0.24805168491647533,14.88735688503244,0.6203065368763517,2.529994964972937,2.8001199482964156,0.19761235168175836,0.8980516849164754,0.700439333234717,1.764254168239328,4.539811637792289,0.015221718102394402,0.10461648370463057,0.9158428669991391,,,J_1453,mode_b_strict_best,mc,25,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc026,robust_valid,24.0,11.272347336558395,0.46968113902326647,120.0,51.90075042779323,0.5033430771527103,0.4061173030324156,39.2294868222482,0.21896901508566327,0.49473905460909007,0.00665428319678539,1.532070079818368,90.36870668642223,11.35949628407013,2.5233287419997814,0.6654513888888889,0.25092692395666594,15.96819974516524,0.6653416560485517,2.5629215756377777,2.782942318611846,0.251165969444483,0.900926923956666,0.649760954512183,1.6277103613325004,4.568742713186738,0.019717150237876,0.14477298678808864,0.9172036245001546,,,J_1453,mode_b_strict_best,mc,26,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc027,robust_valid,24.0,10.85404864820969,0.45225202700873707,120.0,50.480885874972145,0.49897398182697666,0.36774693508610773,39.7217109114364,0.22,0.49473905460909007,0.007462840369260977,1.532070079818368,90.36870668642223,10.849697933561673,2.5632166935778686,0.63203125,0.2500171678268578,15.170024504819228,0.6320843543674678,2.549354313199508,2.8103601080745193,0.20511137157173664,0.9000171678268578,0.6949057962551212,1.7270018406339982,4.547955444876878,0.01524215276553416,0.10841388017658662,0.9166481851558116,,,J_1453,mode_b_strict_best,mc,27,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc028,robust_valid,24.0,10.8,0.45,120.0,52.22792450543947,0.45706584362001174,0.39182539203707045,39.35343384077436,0.22,0.49473905460909007,0.006970924003537176,1.532070079818368,90.36870668642223,10.858488852440198,2.5537225130756025,0.6369270833333334,0.24989152891091893,15.302656802172411,0.6376107000905171,2.544216360462508,2.8001199482964156,0.2191519689858825,0.899891528910919,0.6807395599250364,1.6724117515411365,4.539811637792289,0.01686739577193279,0.11987040711802992,0.917218701399572,,,J_1453,mode_b_strict_best,mc,28,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc029,robust_valid,24.0,11.273368575725122,0.46972369065521347,120.0,54.12437031554944,0.41741852964248627,0.44296527788117673,40.24871644056958,0.22,0.49473905460909007,0.006528898393646076,1.532070079818368,90.36870668642223,11.242474870694767,2.5328103794853876,0.6903125,0.2569384830881919,16.575310143423856,0.6906379226426607,2.6291976064693436,2.78396419745983,0.2896539860424165,0.9069384830881919,0.6172844970457754,1.550829955823223,4.564493452638417,0.02299184737055905,0.17748642861987526,0.9235687340512763,,,J_1453,mode_b_strict_best,mc,29,0.8981508092418597,0.9502416666666669,0.9803166965003477
