_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,role,phase,variation_idx,strict_score_surrogate,yield_score_surrogate
K_oat_time_s_10__worst_oat_time_s_mc024,robust_valid,24.0,12.941711630819205,0.5392379846174669,120.0,50.877356464427095,0.5691654203338747,0.4708242865286023,32.98994326009831,0.16482345438602863,0.6455813481472432,0.01860696794184905,1.0673484671860933,50.0,12.889928466233934,2.571731618839343,0.6576388888888889,0.19289115367205079,15.78252437416236,0.657605182256765,2.633952888536877,2.817500708080723,0.24553056709246748,0.8428911536720508,0.5973605865795834,1.6812058689672233,4.633850795461352,0.01487363074503524,0.1388522950938288,0.8578162353631902,,,K_oat_time_s_10,worst_oat_time_s,mc,24,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc025,robust_valid,24.0,12.492294582233576,0.5205122742597323,120.0,53.072161797358255,0.589511253030231,0.5355580235642682,32.802206713269825,0.17448042697329702,0.6455813481472432,0.019447435857639462,1.0673484671860933,50.0,12.619986926431425,2.522110150413389,0.668125,0.2049925797029103,16.039210294726907,0.6683004289469544,2.604809565582424,2.7732782544084933,0.2694888134190713,0.8549925797029103,0.5855037662838389,1.5608094945598785,4.581534266528232,0.017076175829056434,0.16073121790324676,0.8716102330449047,,,K_oat_time_s_10,worst_oat_time_s,mc,25,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc026,robust_valid,24.0,12.801434204169535,0.5333930918403973,120.0,50.395083242863755,0.7614299388083102,0.5088150374319753,32.58243453132426,0.17228982804204862,0.6455813481472432,0.020924629960978845,1.0673484671860933,50.0,12.963892081240639,2.5517937470906054,0.6663715277777778,0.19373138105020893,15.999580514117321,0.6666491880882217,2.6342875270625843,2.8007051901928675,0.2616236626667774,0.843731381050209,0.5821077183834316,1.5164705662813875,4.5419333590155775,0.015908598611096874,0.15177532312468844,0.8590356001090448,,,K_oat_time_s_10,worst_oat_time_s,mc,26,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc027,robust_valid,24.0,12.865662199332121,0.536069258305505,120.0,50.21355192842875,0.7568038237613051,0.48363670876697634,32.59357591541661,0.17256117600025644,0.6455813481472432,0.019875275345037906,1.0673484671860933,50.0,12.684162601990389,2.5598071808871588,0.6685069444444445,0.19870028558714792,16.05519693381705,0.6689665389090438,2.6447342260030107,2.8130586307193584,0.25721852218441366,0.8487002855871479,0.5914817634027343,1.5885853836305746,4.611759456415946,0.015602962907628465,0.14629774175908927,0.8633007670492403,,,K_oat_time_s_10,worst_oat_time_s,mc,27,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc028,robust_valid,24.0,12.968428431993413,0.5403511846663922,120.0,54.3285709439845,0.728737635412599,0.5391172344346493,35.70354592743305,0.17855954272563593,0.6455813481472432,0.021291214163329034,1.0673484671860933,50.0,12.68844429034067,2.5835070310479833,0.7386284722222223,0.2312595625910021,17.724117602650676,0.7385049001104448,2.9143831718126734,2.8201208126338395,0.33861278906595715,0.8812595625910021,0.542646773525045,1.4174435494654578,4.575796630276746,0.019809058447798972,0.2137411688710795,0.8957550141645688,,,K_oat_time_s_10,worst_oat_time_s,mc,28,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc029,robust_valid,24.0,12.328400205391176,0.513683341891299,120.0,53.21956291750958,0.7708772364790131,0.544451950737154,33.35791385836943,0.17667479859727434,0.6455813481472432,0.019561563681794396,1.0673484671860933,50.0,12.392733212351391,2.524164761768553,0.6810243055555556,0.2105763793334069,16.359192972230357,0.6816330405095982,2.6431944896096846,2.7837654855466782,0.2859296051404256,0.8605763793334069,0.5746467741929813,1.4418409299766777,4.56623690301239,0.017966235633147563,0.17499760235978257,0.8775635260469526,,,K_oat_time_s_10,worst_oat_time_s,mc,29,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc030,robust_valid,24.0,12.833863616810497,0.534744317367104,120.0,50.40422748948902,0.5705823122921583,0.48703057498939717,34.3413199844398,0.171522055119474,0.6455813481472432,0.01958251480532386,1.0673484671860933,50.0,12.862169365540245,2.5670799286190635,0.6734201388888889,0.2076567836714499,16.183392542438675,0.6743080226016115,2.6538235944609907,2.811488678324142,0.2671833737642482,0.8576567836714499,0.5904734099072018,1.6108567149575854,4.613428924573983,0.015683044751801996,0.15478634353521536,0.872453669245693,,,K_oat_time_s_10,worst_oat_time_s,mc,30,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc031,robust_valid,24.0,12.630755034991008,0.526281459791292,120.0,50.22128106976956,0.7555501043147491,0.4709427808444179,34.878744182307805,0.1709137932793116,0.6455813481472432,0.01789015023771477,1.0673484671860933,50.0,12.538301564113558,2.516490906069671,0.6792708333333334,0.21286220256766153,16.307302865923,0.6794709527467916,2.6165533634954787,2.7740478584215333,0.2700404438675432,0.8628622025676616,0.5928217587001183,1.5531493654269228,4.549196819605611,0.015854912000343648,0.15791713189422132,0.8777690293240225,,,K_oat_time_s_10,worst_oat_time_s,mc,31,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc032,robust_valid,24.0,12.68635081843157,0.5285979507679821,120.0,54.27542820386667,0.7492529023827252,0.46111739303110005,35.7093188980263,0.16637861772321047,0.6455813481472432,0.018263521229775693,1.0673484671860933,50.0,12.868153406252077,2.5215572128916266,0.6910069444444444,0.22142596436785578,16.586061510304575,0.6910858962626906,2.6392821615036817,2.7722981020071478,0.27917379466470243,0.8714259643678558,0.5922521697031533,1.5657721693118767,4.570353458449533,0.015968311052043358,0.16339311070217905,0.885469788605087,,,K_oat_time_s_10,worst_oat_time_s,mc,32,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc033,robust_valid,24.0,12.635929125465616,0.5264970468944007,120.0,50.13875137560777,0.6976551644428417,0.5097567218408404,36.15018839622923,0.16508688819043105,0.6455813481472432,0.018254405426473712,1.0673484671860933,50.0,12.370565622786408,2.5264570832603592,0.6829340277777778,0.20435506790694125,16.391162353287864,0.682965098053661,2.6509004391870823,2.7766609844418135,0.28898047630137497,0.8543550679069413,0.5653745916055664,1.472159155763007,4.538649133241181,0.016613332536930335,0.1776517742894595,0.8708165657820783,,,K_oat_time_s_10,worst_oat_time_s,mc,33,-0.0008772867721578009,0.9998000000000001
