recipe_id,rank_strict,strict_score_06g,yield_score_06g,p_robust_valid_06g,mean_cd_fixed_06g,mean_ler_locked_06g,mean_p_line_margin_06g,fd_label,FD_CD_final_nm,FD_CD_locked_nm,FD_LER_CD_locked_nm,FD_area_frac,FD_P_line_margin,FD_contrast,FD_psd_locked_mid,FD_CD_error_nm,yield_score_fd_nominal,strict_score_fd_nominal,FD_pass_strict,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,line_cd_ratio
G_2041,26,0.6530722944910082,0.9288833333333328,0.9682999999999996,14.656186346553463,2.5387538058791224,0.1712761395890282,robust_valid,14.705087084006255,12.49030190945411,2.516987046095589,0.6127951388888889,0.16306943782401706,0.5976330647764404,1.6634310360035625,0.2949129159937449,1.0,1.0407673594560043,True,44.87577476911247,0.4665337884798646,0.5655918779782951,28.358783996663988,0.18829111898317932,0.6396164623089136,0.020389597797766328,1.036932282615453,0.52
G_3157,27,0.6500938788588287,0.9997916666666667,0.9999000000000001,14.609226263129786,2.5396459002169065,0.1839491335070097,robust_valid,14.092782135557353,12.389795082715555,2.5189922414077808,0.5874652777777778,0.1534890473119599,0.6322759195448533,1.8237613721403225,0.9072178644426465,1.0,-0.18328133149994957,False,50.590192353352904,0.3360791075974703,0.5033962206915021,28.184296800754964,0.19817508765496314,0.5458947274833917,0.019984139073640106,1.3247390585020185,0.52
G_1990,28,0.6462082696335251,0.8565416666666666,0.9444833333333332,14.741967973881255,2.5360599072523256,0.1558667940532005,robust_valid,17.000660171045112,12.52493165897382,2.491124808319877,0.7079166666666666,0.19663484065441172,0.5394944480637818,1.2138118433035554,2.000660171045112,-0.0006601710451121789,-3.4528218029717337,False,55.017908544279635,1.4722480215132236,0.49052053801715373,32.045160634443164,0.17406113252043723,0.5756974662654102,0.007777382517233491,1.902887124568224,0.52
G_2530,29,0.6453718390858554,0.9529416666666668,0.9811666666666667,14.868469258795576,2.5438500004353046,0.18451924057121283,robust_valid,15.330892861180626,12.597042886107024,2.521287467224236,0.6385416666666667,0.1754225264682252,0.571612665881654,1.572655635840412,0.3308928611806259,1.0,1.0438556316170562,True,56.318099590949714,0.35498169623315334,0.6283247789368034,27.26448579225689,0.20972623563371598,0.5219066297635436,0.010699593722820281,1.2174192517995834,0.52
G_1220,30,0.6452662349175406,0.8743166666666665,0.9539666666666665,14.682380648512508,2.534675198603119,0.1615463739945613,robust_valid,15.126025221706794,12.453349316776302,2.4566654439231934,0.6304340277777778,0.13755339245943976,0.5742543775800396,1.2409027688603207,0.12602522170679364,1.0,1.03438834811486,True,51.988285205326974,1.944337665103376,0.4229609381407499,26.04285153094679,0.1922681549191475,0.5487233915366232,0.017886203275993464,1.5166231039911509,0.52
G_4478,31,0.6434468775156308,0.9526416666666674,0.980783333333334,14.95112713131872,2.5390961601155437,0.18693159425789233,robust_valid,16.5771494680635,12.344255954547112,2.5134974705534603,0.6902951388888889,0.2234158483832751,0.5870007826634644,1.5269451424331666,1.5771494680634994,0.4228505319365006,-2.1755944420946793,False,56.38631860166788,0.5498555218800902,0.5936534583568573,28.64122270140797,0.2040055521670729,0.6073506244458258,0.010569321569055318,1.9365892400965095,0.52
G_4311,32,0.6431900802234507,0.9007416666666676,0.9592833333333342,14.724368667461702,2.544116715529196,0.16351236742150352,robust_valid,14.346914935366033,12.539786944156234,2.5450338260370784,0.5977604166666667,0.1203193067171291,0.5269011422527338,1.4211203503513228,0.6530850646339665,1.0,0.5708246327773827,False,54.2578928405419,0.49479379691183567,0.5596478280611337,40.55639901664108,0.16076924916356802,0.4842184191569686,0.022495801085606216,1.295442066155374,0.52
G_1572,33,0.6424603759066398,0.9847666666666687,0.9929166666666687,15.16336340122788,2.5376735551984337,0.18985166193958927,robust_valid,14.990196649966654,12.389127375001895,2.509781972925939,0.6249826388888889,0.19896784329766204,0.6678867325582521,1.7832138977022567,0.009803350033346092,1.0,1.0497419608244156,True,39.064445360563695,0.735161536373198,0.38266080589964985,34.76980191655457,0.1973212522827089,0.612899471167475,0.020106750391423702,1.3639391674660146,0.52
G_1645,34,0.6417979411184032,0.977866666666668,0.9899833333333347,14.513789204680815,2.5400311490526595,0.18276837084468922,robust_valid,14.286759062912335,12.505128349776324,2.518762078914402,0.5954513888888889,0.15598698973161007,0.6093419789865947,1.762634820826122,0.7132409370876651,1.0,0.39927393616990714,False,49.71409785468131,0.08577926829457283,0.5658136375248433,25.94574250280857,0.20411763750948012,0.5467478889971972,0.009408885184675454,1.231408431660384,0.52
G_3491,35,0.6373718041434694,0.9239333333333334,0.9615666666666667,14.790535066096528,2.544570473755448,0.20903855350171704,robust_valid,14.393097235703522,12.420625263616031,2.53843146577616,0.5997395833333333,0.1942952626818124,0.7191876214798958,2.158327573221605,0.6069027642964784,1.0,0.727865522781018,False,53.89046714734286,0.51882004737854,0.3401571919210255,30.219525010325015,0.20638331866823137,0.5402229537256062,0.028797949953004717,1.0283071198500693,0.52
