mode,recipe_id,yield_score,p_robust_valid,p_margin_risk,p_roughness_degraded,p_under_exposed,p_merged,p_numerical_invalid,cd_error_penalty,ler_penalty,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_area_frac,std_area_frac,mean_p_line_margin,std_p_line_margin,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
fixed_design,A_2204,0.8632083333333338,0.9410500000000005,0.024450000000000006,0.006833333333333338,0.010900000000000003,0.016733333333333343,3.3333333333333335e-05,0.0,0.0,15.607908149758162,1.3619336459936742,12.448917715502366,0.3668026473485499,2.5422024377417696,0.029994554363020603,0.6393343301504629,0.04533479196801512,0.11749897313376505,0.028121404803861945,24.0,0.52,49.54431240912527,1.0025973860174417,0.5630816013552249,30.597445419989526,0.17138218105770647,0.5269752576947212,0.01310698133893311,1.4702260247431695,50.0
fixed_design,A_906,0.8630000000000001,0.9414166666666667,0.022466666666666663,0.010333333333333338,0.00825,0.017416666666666674,0.00011666666666666667,0.0,0.0,15.93315854093185,1.5574130390172918,12.47057232635738,0.39277823167008313,2.5408085819878727,0.033542242060939254,0.665484028356482,0.04423783604335512,0.13101745626516537,0.025493926275731296,24.0,0.52,51.05502406228334,0.9958136100322008,0.5803680868819356,28.279632101766765,0.20636890361085533,0.5550269643776119,0.02043947481550276,1.2052233996801078,50.0
fixed_design,A_337,0.8626083333333348,0.9369166666666681,0.03343333333333332,0.00358333333333333,0.01538333333333333,0.0106,8.333333333333333e-05,0.0,0.0,15.203536023937463,1.2871181294793914,12.44785536572443,0.3669139095374952,2.520461413515818,0.024198923366433072,0.585154273148148,0.039526118518574384,0.09645636886767736,0.0402442957079129,24.0,0.52,56.702011722140014,1.0309221697971225,0.38435084437951444,34.53674933873117,0.1641359827388078,0.4987633066251874,0.019568082662299275,1.073716064915061,50.0
fixed_design,A_4533,0.8601083333333338,0.9457666666666671,0.014916666666666654,0.0009666666666666656,0.016633333333333333,0.021666666666666643,5e-05,0.0,0.0,15.647986195919037,1.3876519069552509,12.496126990553666,0.3706437390697016,2.5208224890350115,0.029921865542200655,0.6288480072337966,0.02843109050423833,0.12169125354711968,0.028029109382447806,24.0,0.52,49.94124437402934,0.9149702237918973,0.3372508526779711,32.00993342790753,0.17725411835126578,0.5615695706568659,0.02218630406074226,1.4557189214974642,50.0
fixed_design,A_1720,0.8563999999999997,0.9399999999999997,0.022916666666666637,0.005016666666666667,0.013933333333333329,0.017650000000000023,0.00048333333333333307,0.0,0.0,15.570363486933479,1.6865746843843026,12.488537899392735,0.40193687549750684,2.5556375330806387,0.05570989177688872,0.6751303946759262,0.0205554930735752,0.14468300539644105,0.024001739090386626,24.0,0.52,45.31950273178518,0.3323839567601681,0.4254621371626854,26.802944978699088,0.18991300124675037,0.5803437859751284,0.013466521091759205,0.9212427348829806,50.0
fixed_design,A_3817,0.8558416666666668,0.9242500000000002,0.05466666666666668,0.002183333333333336,0.007366666666666671,0.011533333333333342,0.0,0.0,0.0,15.998154274925433,1.5908257751938826,12.590903663809321,0.2875430989880667,2.5776142406721925,0.09125610913764623,0.6597543521412043,0.05521971883093894,0.12786213400600302,0.014530856610848663,24.0,0.52,39.91974372044206,0.8736724862828851,0.4926746251992881,34.3800430232659,0.21934186480008067,0.5834522865712642,0.017582640275359152,1.6358257727697492,50.0
fixed_design,A_4523,0.8535249999999996,0.9401166666666664,0.021533333333333307,0.007883333333333336,0.01868333333333332,0.008716666666666678,0.0030666666666666685,0.0,0.0,15.227991401128701,1.60671652862058,12.362200265553357,0.33517830972278745,2.519159639362587,0.027801901054683515,0.6551172552083332,0.03279951758785285,0.14778831701266143,0.03800325703186747,24.0,0.52,53.564490479417145,0.39215173479169607,0.464808361325413,22.462370973080397,0.1898511745594442,0.5719610130414367,0.014812631886452435,1.620696737896651,50.0
fixed_design,A_1691,0.8532833333333336,0.9396000000000003,0.02088333333333332,0.007683333333333339,0.01576666666666665,0.01538333333333335,0.0006833333333333329,0.0,0.0,14.980415773432547,1.3156587426946613,12.487424695112917,0.40070737984904375,2.523084645033328,0.025841420117892946,0.6037365636574077,0.04541296888563984,0.1097801944398645,0.048087341752484504,24.0,0.52,56.439252256415784,0.7930430648848414,0.3333528658375144,33.56562494765967,0.19195118240080775,0.46366557544097303,0.020319806663319468,0.810652076266706,50.0
fixed_design,A_2923,0.8440833333333339,0.9348500000000005,0.025949999999999994,0.002150000000000001,0.011683333333333322,0.024900000000000044,0.0004666666666666666,0.0,0.0,15.495126167488714,1.6574833902423427,12.491397047673109,0.38522535428533805,2.5846591058750503,0.02827854922119751,0.6576137092013891,0.022005532062489265,0.12330018570095445,0.015766843875208676,24.0,0.52,53.689826156012714,0.32209031749516726,0.41622219858691095,29.277476859278977,0.16524574175477028,0.621882066782564,0.02023092683404684,1.178751787636429,50.0
fixed_design,A_3108,0.8421666666666668,0.9318833333333335,0.029949999999999997,0.004083333333333333,0.02469999999999999,0.008933333333333338,0.00044999999999999977,0.0,0.0,14.892654462632127,1.2870520225697328,12.486746718886616,0.411567775630819,2.5210118537709154,0.031067039862928008,0.6328813573495373,0.028816548756120403,0.13109816793773418,0.025727630260809417,24.0,0.52,50.165224051102996,0.7978141866624355,0.30900797313079237,27.13533228263259,0.19931656918488444,0.5429146292619407,0.024387934450060128,1.52515110373497,50.0
