recipe_id,rank_strict,strict_score,yield_score,strict_pass_prob_proxy,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_error,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_p_line_margin,std_p_line_margin,balanced_score_06j,geometry_distance_to_modeA,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,mean_area_frac,std_area_frac
J_1277,60,0.472788611604659,0.7732749999999992,0.7782415389121692,0.9086999999999992,0.030116666666666663,0.007199999999999997,0.04998333333333337,0.004,0.0,15.101993456794244,0.3260874747380839,0.10199345679424354,13.83905887166159,0.9041743712485134,2.435031677256058,0.019277041884548318,0.14095842914007178,0.0282654084600967,-3.416393610179055,0.28571428571428575,0.0,0.0,0.6521749494761678,0.019277041884548318,0.14095842914007178,0.0,0.0,28.0,0.52,51.71859398391098,0.5921209808439016,0.3187539756298065,31.133565893396735,0.19926367518492044,0.5267353259958327,0.02085228064097464,1.8985458938404918,16.031694593839347,0.5734071541418653,0.02419898571253348
J_1412,61,0.4689419528359917,0.5414750000000004,0.8230715753809151,0.8296000000000002,0.02929999999999998,0.03620000000000002,0.08744999999999997,0.01744999999999998,0.0,15.24112072397091,0.10720000296064684,0.24112072397091033,11.900506838377705,0.002638043351186604,2.822249570641365,0.011415717452934132,0.1614992580924211,0.004730716469142672,-3.4392574143998096,0.605043054257851,0.0,0.0,0.21440000592129368,0.011415717452934132,0.1614992580924211,0.0,0.0,20.0,0.6,38.70650875288993,0.7550712609663606,0.343833480682224,34.17393514420837,0.20986147933639587,0.6410755588673056,0.02103243665769696,0.5687366533093154,63.9657034445554,0.751382008854167,0.0031905154379854705
J_1634,62,0.46414646150440664,0.7758083333333329,0.7634030121272692,0.9017499999999995,0.04513333333333331,0.032383333333333326,0.015016666666666656,0.005716666666666667,0.0,14.996586516435011,0.3502330568388134,0.0034134835649890505,12.469121779395536,0.28550608955866147,2.5400236871657302,0.01966466833768553,0.19361407671491976,0.007200609568780665,-3.938307619067574,0.0,0.0,0.0,0.7004661136776268,0.01966466833768553,0.19361407671491976,0.0,0.0,24.0,0.52,44.127468961291015,0.3329942598938942,0.5456690738908947,42.2800292307511,0.1946506539452821,0.6069355911575258,0.027555771823972463,0.7620910061523318,51.99416162446141,0.6361095030381946,0.012018364603297988
J_3882,63,0.4579659140615866,0.7592750000000008,0.755503396096918,0.8868666666666674,0.061733333333333286,0.008883333333333333,0.01971666666666665,0.019249999999999993,0.0035499999999999954,14.938428589297876,0.340180143037324,0.061571410702123686,13.620554076473997,0.9719920990075782,2.421219449516933,0.005386589865782881,0.16625740812720494,0.004513511276784198,-3.9343769112241116,0.28571428571428575,0.0,0.0,0.680360286074648,0.005386589865782881,0.16625740812720494,0.0,0.0,28.0,0.52,49.69604261498898,1.3242061492055655,0.594013292528689,24.928746516816318,0.21928259600885214,0.46975135039538146,0.00700777773745358,0.9317888007499278,92.49962030909956,0.6177209873511904,0.0314637527892022
J_26,64,0.45462206913954656,0.5896499999999998,0.7523100459771412,0.8054166666666666,0.11328333333333333,0.05016666666666666,0.023383333333333343,0.007483333333333331,0.0002666666666666667,14.731273685963282,0.15349109208801798,0.26872631403671754,13.768199141979403,0.9211986155988962,2.4326455291812716,0.009724225132305054,0.09330109517486926,0.006483493089372134,-3.2226850150320714,0.28571428571428575,0.0,0.0,0.30698218417603595,0.009724225132305054,0.09330109517486926,0.0,0.0,28.0,0.52,57.05910606868565,0.37071129586547613,0.5958867228589952,36.82630879804492,0.18825504479929805,0.44259751345962284,0.028876474192366004,0.5350531288422644,56.32255757693201,0.5423751106770834,0.03691848821103427
J_2330,65,0.4471207715915685,0.6721750000000001,0.6498979306140893,0.8756833333333333,0.028666666666666663,0.027916666666666666,0.05223333333333331,0.011749999999999988,0.00375,15.328862280139184,0.2622938191600386,0.32886228013918384,13.620326055251676,0.9555019746891457,2.3748443473714143,0.005460095404073163,0.15987855381457447,0.01086676145978039,-3.9521282029527462,0.28571428571428575,0.0,0.0,0.5245876383200772,0.005460095404073163,0.15987855381457447,0.0,0.0,28.0,0.52,58.33755850419402,2.527617867104709,0.4809642440639436,26.39269044622779,0.16741541556082665,0.47797614457085724,0.012055184422060846,0.7248347317799926,65.75620797928423,0.6595873303571429,0.046543067067340856
J_1637,66,0.44159285112888286,0.5593833333333328,0.6978001186864771,0.7940833333333327,0.12126666666666669,0.07443333333333334,0.0011999999999999988,0.002833333333333336,0.006183333333333336,14.679883006757718,0.15390963596377916,0.3201169932422818,13.872025232621182,0.9470300647918416,2.4410742959761604,0.004310323174505871,0.15309726138632862,0.00713169081278882,-4.069223744921656,0.28571428571428575,0.0,0.0,0.3078192719275583,0.004310323174505871,0.15309726138632862,0.0,0.0,28.0,0.52,55.36333207692951,0.40526771172881126,0.4550920414738357,38.00404030364007,0.15263276160694658,0.3961278237402439,0.008136681821197271,1.4479574565775692,74.8463473143056,0.5894422977430556,0.03591822317928035
J_2357,67,0.43983503144970176,0.7864833333333339,0.540550074402275,0.9054333333333338,0.045916666666666675,0.01528333333333332,0.030749999999999993,0.00261666666666667,0.0,15.398495968714997,0.3782825471578296,0.3984959687149967,13.864115612144412,0.8992626862665438,2.4284020334850593,0.010629528784261271,0.1477960386653125,0.015831535107885097,-3.373387403698306,0.28571428571428575,0.0,0.0,0.7565650943156592,0.010629528784261271,0.1477960386653125,0.0,0.0,28.0,0.52,50.4063107566908,0.5133994901552796,0.5908733938820661,42.25911917630583,0.16244011550210416,0.6115635575726628,0.022634013416245578,1.950625871308148,82.29272374883294,0.5835108929811514,0.01765576539889482
J_625,68,0.43919821024318906,0.67955,0.537443352355931,0.8471,0.09154999999999992,0.04351666666666664,0.006483333333333333,0.008183333333333334,0.003166666666666666,15.408290919873485,0.2661921911298069,0.408290919873485,14.31647628532505,0.01298963634737046,2.3722332707717992,0.0030188248655325647,0.10939925522304904,0.0110660271437915,-3.3018884534372956,0.7377725869281644,0.0,0.0,0.5323843822596138,0.0030188248655325647,0.10939925522304904,0.0,0.0,32.0,0.45,26.793739411979914,0.14264739397913218,0.6193476935848594,38.007645080797374,0.2147409777250141,0.6026934705674649,0.012019836595281958,1.2751302672550082,67.84026900772005,0.49561930371093793,0.010318449424805724
J_4354,69,0.43150077034022605,0.7786666666666666,0.5190489652216512,0.8859666666666667,0.07891666666666665,0.020949999999999993,0.009383333333333344,0.004783333333333334,0.0,14.584285688011164,0.36334498289889855,0.415714311988836,13.854679463706784,0.9418525190179801,2.4337842559950262,0.010869534751313083,0.08645541579245823,0.019308680548712587,-2.5646003683707193,0.28571428571428575,0.0,0.0,0.7266899657977971,0.010869534751313083,0.08645541579245823,0.0,0.0,28.0,0.52,40.14063054230064,0.23211022932082415,0.6554392396472395,32.91420035995543,0.19079083087854087,0.5624769158661366,0.01828141847625375,1.26366700604558,55.494850049726665,0.5222056923363101,0.015455756870520013
