_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,scenario,time_offset_s,sigma_time_s,variation_idx
G_4299__det_t-4_mc060,robust_valid,24.0,12.329142514717969,0.513714271446582,120.0,57.84317247485723,0.0,0.3522064847841353,24.919346518814564,0.20739103006376736,0.5580831694416701,0.021672412348529707,1.249629085417837,50.0,12.480785117604484,2.5707593502100243,0.5615277777777777,0.1782951862355029,13.499021394366233,0.5624592247652597,2.5663026515737832,2.7831627715176714,0.08597205942715386,0.8282951862355029,0.742323126808349,2.383361118810588,4.558945098029795,0.006721496264803228,0.03027660080673415,0.8399278005291243,,,G_4299,det_offset,-4.0,0.0,60
G_4299__det_t-4_mc061,robust_valid,24.0,12.632312933112523,0.5263463722130218,120.0,52.973739913264524,0.0,0.35370091967014117,24.919346518814564,0.21896697440951113,0.5580831694416701,0.02434047534236669,1.249629085417837,50.0,12.730553993894961,2.566501026124828,0.5721180555555555,0.1796409596228472,13.743881525573439,0.5726617302322267,2.562951535782102,2.774064347554421,0.09043319795564671,0.8296409596228472,0.7392077616672005,2.405750752639394,4.551072672928538,0.006876031183952108,0.03190621932553791,0.840332644095776,,,G_4299,det_offset,-4.0,0.0,61
G_4299__det_t-4_mc062,robust_valid,24.0,12.087475919142298,0.5036448299642624,120.0,57.14779520817062,0.07303492329343042,0.42416211638003265,24.919346518814564,0.20533769558531412,0.5580831694416701,0.022314309638394047,1.249629085417837,50.0,12.14515160301993,2.5783705156316215,0.5526736111111111,0.1633706595330191,13.277862050119925,0.5532442520883302,2.5742449357171133,2.8067856986564825,0.10450601579228563,0.8133706595330191,0.7088646437407335,2.158667818650803,4.567138153295825,0.008818558188044308,0.04301362922196057,0.8290983071704862,,,G_4299,det_offset,-4.0,0.0,62
G_4299__det_t-4_mc063,robust_valid,24.0,12.168726429609311,0.507030267900388,120.0,53.38567327074978,0.0,0.3634713002862798,24.919346518814564,0.20628948047958207,0.5580831694416701,0.021485672346172973,1.249629085417837,50.0,12.074280798933126,2.583995042118598,0.5472916666666666,0.16205244909501215,13.137218043861186,0.5473840851608828,2.5794649346531697,2.7976133392989313,0.08286521767233382,0.8120524490950122,0.7291872314226784,2.4370592325395775,4.692405914432171,0.006662930123675304,0.030337530390908383,0.8252975809988171,,,G_4299,det_offset,-4.0,0.0,63
G_4299__det_t-4_mc064,robust_valid,24.0,12.123258641461788,0.5051357767275745,120.0,55.91078187820641,0.0,0.3934404166491646,24.919346518814564,0.20938889760941648,0.5580831694416701,0.020855603749965358,1.249629085417837,50.0,12.276318036368718,2.5761818468505107,0.5557986111111111,0.17246713141007564,13.357350613307371,0.5565562755544738,2.5706966066971493,2.799485992612192,0.09697593759049701,0.8224671314100757,0.7254911938195786,2.2648720940385494,4.600742055612035,0.008076549396733319,0.037856511779469894,0.8366385583765261,,,G_4299,det_offset,-4.0,0.0,64
G_4299__det_t-4_mc065,robust_valid,24.0,12.024084748540039,0.5010035311891683,120.0,53.02343875457808,0.0,0.40609331976205665,24.919346518814564,0.2075698691526078,0.5580831694416701,0.022550541967439747,1.249629085417837,50.0,11.882560079651238,2.5966732784543876,0.5417534722222223,0.1555934554772428,13.006702118305657,0.541945921596069,2.5925475248964895,2.8199994723485498,0.09280100401621073,0.8055934554772428,0.7127924514610321,2.2631151172997597,4.6075822256377945,0.007752093924604277,0.03703225546181434,0.8214430282741889,,,G_4299,det_offset,-4.0,0.0,65
G_4299__det_t-4_mc066,robust_valid,24.0,12.572044900471436,0.5238352041863098,120.0,53.96461240849111,0.0,0.3777061482344388,24.919346518814564,0.21722417079274844,0.5580831694416701,0.020945590867481857,1.249629085417837,50.0,12.55787727663636,2.560816509864722,0.5777083333333334,0.1833913425235848,13.882132003741953,0.5784221668225814,2.555521046716027,2.7774938263823215,0.10441257789989915,0.8333913425235848,0.7289787646236857,2.313014363657092,4.531685346160597,0.008461073621456733,0.03980004272194657,0.8449039978019836,,,G_4299,det_offset,-4.0,0.0,66
G_4299__det_t-4_mc067,robust_valid,24.0,12.724506452895753,0.5301877688706563,120.0,55.563291930338146,0.0,0.4034270613428759,24.919346518814564,0.2053002579358273,0.5580831694416701,0.023344552654973306,1.249629085417837,50.0,12.620925741400942,2.5554831191792267,0.5723090277777778,0.1631495714335114,13.734928511203213,0.5722886879668005,2.553925837743553,2.775808031762101,0.10956352215152744,0.8131495714335114,0.703586049281984,2.2374559120460877,4.545126900542759,0.008778379961794189,0.04334617118909254,0.825557773185691,,,G_4299,det_offset,-4.0,0.0,67
G_4299__det_t-4_mc068,robust_valid,24.0,12.849034171083101,0.5353764237951292,120.0,56.74792109097345,0.20619466114928903,0.36550842216560564,24.919346518814564,0.22,0.5580831694416701,0.020921407057949253,1.249629085417837,50.0,12.899927191179705,2.595432947668624,0.6030729166666666,0.19801023415878805,14.465939513861027,0.6027474797442095,2.5927445020634687,2.8085532708983854,0.11671574134915481,0.8480102341587881,0.7312944928096332,2.3045208050837105,4.571009154051959,0.009123306400353122,0.04323883715436126,0.8574819650441883,,,G_4299,det_offset,-4.0,0.0,68
G_4299__det_t-4_mc069,robust_valid,24.0,12.398610317104264,0.5166087632126777,120.0,56.662769077894545,0.1635330200857225,0.3575264385685874,24.919346518814564,0.20655277299277156,0.5580831694416701,0.0251724683005163,1.249629085417837,50.0,12.422766456174422,2.5644176271087735,0.5605729166666666,0.16784585367616767,13.46651006509155,0.5611045860454812,2.5621018033343477,2.7773510038751423,0.08579241925188666,0.8178458536761677,0.7320534344242811,2.4293895424725056,4.651054916522362,0.006567072860046284,0.03078914994223754,0.8295088999583559,,,G_4299,det_offset,-4.0,0.0,69
