recipe_id,rank_strict,strict_score,yield_score,strict_pass_prob_proxy,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_error,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_p_line_margin,std_p_line_margin,balanced_score_06j,geometry_distance_to_modeA,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,mean_area_frac,std_area_frac
J_3089,718,-1.6514034205945112,0.4663136385738631,0.06460181781993857,0.7776166666666658,0.1579,0.03776666666666667,0.02139999999999999,0.005266666666666669,5e-05,16.10596969475947,0.43788045628913513,1.1059696947594695,14.395700625378183,0.0071473235124229935,2.359189895288922,0.005291703744241786,0.13899455404728303,0.0044904509585562274,-2.9539637434918986,0.7377725869281644,1.211939389518939,0.0,0.8757609125782703,0.005291703744241786,0.13899455404728303,0.10596969475946949,0.0,32.0,0.45,38.36363132670522,0.9005219740793109,0.6103417935781181,42.900983854196966,0.2109036359935999,0.3731777694076299,0.00396695589646697,1.382181702181697,93.31277422141284,0.5284322734374997,0.005082516037136214
J_4675,719,-1.655909113065534,0.6080664729394647,0.16691144368332608,0.8606333333333331,0.05036666666666668,0.04735,0.02413333333333333,0.01589999999999998,0.0016166666666666664,16.05571686039387,0.6724532623580157,1.0557168603938685,10.766592566234717,0.022376490130218047,2.566306971922828,0.01742665002867492,0.11449888862036584,0.019459198777139506,-1.415920762853347,0.46666666666666684,1.111433720787737,0.0,1.3449065247160314,0.01742665002867492,0.11449888862036584,0.05571686039386847,0.0,24.0,0.45,38.54896037466824,2.3906024303287268,0.5444994496181608,39.59128514863551,0.17441837632097304,0.5608279949054122,0.016187000842764972,1.3577878563664854,87.06351507920772,0.5994593081597221,0.03684143872843971
J_4108,720,-1.6567325802475328,0.06260000000000022,0.172548552616164,0.6132333333333333,0.1213666666666666,0.0752833333333333,0.10751666666666657,0.08230000000000003,0.00030000000000000003,14.184962897881002,0.731307669084563,0.8150371021189979,10.386191347726148,0.30604028139825085,2.792716054106681,0.12850815063618481,0.08536188204846537,0.011125997926718029,0.9696690168824108,0.2857142857142857,0.6300742042379959,0.0,1.462615338169126,0.12850815063618481,0.08536188204846537,0.0,0.0,20.0,0.52,45.754296203143895,1.7199356574565172,0.3150299095548689,29.592407336458564,0.1916075745411217,0.48409360283985736,0.0001375526748597622,1.7810499956831336,81.35959325358272,0.669143766145833,0.046439544527357816
J_1208,721,-1.6668211002743432,-0.19057017782361718,0.06374861008305345,0.5733666666666664,0.10583333333333321,0.06258333333333335,0.1051166666666666,0.14991666666666678,0.0031833333333333336,14.302857532307998,0.6873627077714364,0.6971424676920019,9.380571412430056,0.3285133339721828,3.141195177823617,0.3037430416624132,0.10003319255892557,0.017858420841458146,3.149321952583209,0.42857142857142855,0.3942849353840039,0.1411951778236169,1.3747254155428728,0.3037430416624132,0.10003319255892557,0.0,0.1411951778236169,18.0,0.52,34.84886786621064,1.5229506622999907,0.43299732096493243,41.10595174599439,0.207469060216099,0.5976342901587486,0.011512484522536396,1.7827968108467758,93.92424208112061,0.746089913773148,0.08157884093867646
J_1615,722,-1.6685653909001106,-0.30211666666666637,0.0028717023017815766,0.5427833333333336,0.01644999999999998,0.02681666666666664,0.3200833333333334,0.09248333333333328,0.0013833333333333323,15.888110358977443,0.16025735123140916,0.8881103589774426,8.066923837968865,0.22785685096313232,2.931596677803345,0.14187815197600434,0.11631511967318006,0.005072852410465555,-0.26619928887376804,0.6336018048944724,0.7762207179548852,0.0,0.3205147024628183,0.14187815197600434,0.11631511967318006,0.0,0.0,18.0,0.45,55.966328353621066,1.798009179532528,0.37533749751746653,43.764668963849545,0.21035086334683,0.6353703882545233,0.015876371338963507,1.0040571801364422,69.80908934492618,0.6644357725694447,0.049905722290116715
J_3166,723,-1.6735096770865396,-0.5375333333333335,0.037208940924537894,0.28945,0.39684999999999987,0.3017500000000002,0.000866666666666666,0.006616666666666672,0.004466666666666666,15.795485184682653,0.2607372196054041,0.7954851846826525,16.653682188275106,0.013472663779010264,2.305591805770382,0.004883127027871836,0.05463197365636559,0.005104281510692608,-1.998042405148186,0.5714285714285714,0.590970369365305,0.0,0.5214744392108082,0.004883127027871836,0.05463197365636559,0.0,0.0,32.0,0.52,29.16175993345678,2.515152328647673,0.5751226508989931,33.82989955600351,0.19325067379511893,0.48196175405755637,0.024351647878065704,1.0468115317635238,42.27161715738475,0.5131633291015629,0.005505207966061646
J_2030,724,-1.6759275209038906,-0.8044583333333336,0.006647383968135532,0.30938333333333345,0.2031166666666666,0.3762833333333335,0.026033333333333335,0.03193333333333333,0.053250000000000026,15.751908696704286,0.12446182138610876,0.7519086967042856,16.61097368960934,0.006902168972905279,2.3251486266584154,0.008634689841460656,0.052144275396556646,0.011787468693537676,-1.9356862111641233,0.5714285714285714,0.5038173934085712,0.0,0.2489236427722175,0.008634689841460656,0.052144275396556646,0.0,0.0,32.0,0.52,31.709184763021767,2.3920986028388143,0.7904595646075905,28.212902885861695,0.16307800892740487,0.5530097889713943,0.01902357794344425,1.1397410985082388,60.33843660727143,0.4977554137369792,0.02138742987638747
J_445,725,-1.6770632351980723,-0.15857499999999966,0.007083050343162954,0.41320000000000007,0.4076166666666664,0.15551666666666658,0.010066666666666673,0.002666666666666667,0.01093333333333334,14.059423609695541,0.20814138865950602,0.940576390304459,12.591906426355274,0.018998620281492924,2.372456387775301,0.0024958581561894417,0.050521013811621315,0.006175345219358605,-2.194241943724495,0.5471840922751706,0.8811527806089181,0.0,0.41628277731901203,0.0024958581561894417,0.050521013811621315,0.0,0.0,28.0,0.45,50.54037723317742,2.7635910026729107,0.6159337160177529,33.12296367250383,0.1676255257707089,0.38791834749281406,0.029631772795692086,0.9952604146674275,52.88784889038652,0.5080185040922619,0.005869186340220594
J_3072,726,-1.6774596098808856,-0.31008094273159215,0.03657192785784197,0.5398500000000004,0.08319999999999998,0.09248333333333328,0.19431666666666672,0.08556666666666665,0.004583333333333341,15.668822639060432,0.7719531212091868,0.6688226390604317,10.692571495665106,0.18741617066483957,3.0926309427315926,0.1074950081181687,0.04442138666427573,0.01527656035322369,2.1746102966652585,0.6841914306918784,0.3376452781208634,0.09263094273159256,1.5439062424183736,0.1074950081181687,0.04442138666427573,0.0,0.09263094273159256,18.0,0.6,57.15816391725093,1.406418059952557,0.30391228683292865,36.337346471846104,0.2090154416486621,0.45658953450620177,0.02531876815482974,1.034182959701866,19.62493607774377,0.6092426660879632,0.060991653224775996
J_4908,727,-1.6797319003228899,-1.021033333333333,0.16594052011836982,0.29876666666666674,0.12833333333333333,0.3442166666666666,0.03555000000000001,0.05553333333333333,0.13759999999999992,14.92157675106454,0.6492549318265789,0.07842324893545971,14.34492658884715,0.018701350699685055,2.841418356598331,0.0406375497119254,0.04350055877193982,0.004798310425052941,0.8446174617886553,0.5333333333333332,0.0,0.0,1.2985098636531578,0.0406375497119254,0.04350055877193982,0.0,0.0,24.0,0.6,26.5354056218639,2.099976229481399,0.699429195560515,25.668292148038745,0.19047785316593946,0.47241143314167855,0.026157353427261113,0.8260834170505404,53.534607673063874,0.677564792100695,0.012930005508732042
