recipe_id,rank_strict,strict_score,yield_score,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_area_frac,std_area_frac,mean_p_line_margin,std_p_line_margin,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
G_2917,1920,-3.344527357340179,-0.3380972319306834,0.5864666666666666,0.1906,0.13865,0.032383333333333326,0.00706666666666668,0.04483333333333331,13.657902768069317,0.8443666950386726,12.456462748808901,0.3200008029186153,2.540700969967286,0.024761238674997126,0.6065536478587963,0.025045321227810436,0.13804661131216875,0.03258359365753731,1.6841944638613668,0.0,1.6887333900773451,0.024761238674997126,0.13804661131216875,0.3420972319306834,0.0,24.0,0.52,35.5830673892051,2.5148208774626255,0.32471746364608406,22.619135146960616,0.1736531979031861,0.6455331575125456,0.021779217347502707,1.254956473596394,50.0
G_1733,1921,-3.348339579388976,-0.6088908819893205,0.5612666666666668,0.10758333333333325,0.03599999999999997,0.2636166666666667,0.025266666666666656,0.006266666666666671,16.460432548655987,0.31916585908994016,12.497760318800406,0.3288033935664781,2.6326515946768563,0.07381118899022726,0.7068131828703704,0.08896506165325582,0.14995141398948886,0.026286089326729115,1.9208650973119745,0.0,0.6383317181798803,0.07381118899022726,0.14995141398948886,0.46043254865598726,0.0,24.0,0.52,48.101173860020936,2.8593267034739256,0.7666722682304681,24.484341689385474,0.18647211137227715,0.6019255546852946,0.008721282379701734,1.7222376358695328,50.0
G_238,1922,-3.35405748559772,-0.4329243334126123,0.6297833333333331,0.18538333333333332,0.13033333333333333,0.034666666666666665,0.01656666666666664,0.003266666666666669,13.394633999920721,0.22169909544973215,12.44997745487081,0.314628740942977,2.5875960287373414,0.04667074154378159,0.6396103596643521,0.0244666782572317,0.1385332567802932,0.033811549874674385,2.2107320001585578,0.0,0.4433981908994643,0.04667074154378159,0.1385332567802932,0.6053660000792789,0.0,24.0,0.52,48.29299023281783,1.0735712349414825,0.748906243313104,34.09183645155281,0.16054023473523557,0.5449541080743074,0.029183819694444536,1.337508155964315,50.0
G_4963,1923,-3.3589605136020353,-0.5969123012385638,0.5028833333333332,0.22761666666666652,0.1991333333333333,0.03736666666666666,0.017449999999999986,0.015549999999999987,13.559837698761436,0.3653725296961588,12.471463579555152,0.31703523738126377,2.636614157774704,0.10246501417951663,0.6546469276620372,0.05390952199217886,0.13952570759829241,0.038101639928262356,1.8803246024771276,0.0,0.7307450593923176,0.10246501417951663,0.13952570759829241,0.4401623012385638,0.0,24.0,0.52,47.17418835964054,1.0256720837205648,0.7667802592739463,38.88320497237146,0.15342805893160402,0.4717704634182155,0.0284313403442502,1.1568841943517327,50.0
G_2781,1924,-3.3705969893066006,-0.7826694301277369,0.4719000000000001,0.08878333333333335,0.10673333333333325,0.2745000000000001,0.05616666666666667,0.0019166666666666663,16.357711096794404,0.3399752349673507,12.45832387310943,0.3141432378931164,2.6975831080640438,0.14098803151892575,0.7229947957175932,0.06479910782512889,0.151855540547029,0.039342763826749894,1.7154221935888074,0.0,0.6799504699347014,0.14098803151892575,0.151855540547029,0.3577110967944037,0.0,24.0,0.52,55.312394256703556,2.651957561261952,0.757392517477274,43.40600730385631,0.2014145301748067,0.3528518347069621,0.01801824040710926,1.1386918937787414,50.0
G_1393,1925,-3.3709328374359173,0.0015315469996447506,0.8268833333333336,0.013549999999999996,0.004200000000000001,0.14851666666666666,0.006616666666666671,0.00023333333333333333,16.502518453000356,0.8990432101359672,12.415910713256071,0.3044516028662666,2.536985642820257,0.021158603391589488,0.6345699641203705,0.025845091684420476,0.16878013358764654,0.012199702983708718,2.0050369060007114,0.0,1.7980864202719344,0.021158603391589488,0.16878013358764654,0.5025184530003557,0.0,24.0,0.52,50.30991771351546,1.6670023072510958,0.5595441332086921,26.13136775791645,0.197724671009928,0.5792143899016082,0.0008203279227018357,0.7300420911051333,50.0
G_4517,1926,-3.3717109222961055,-0.26088879510829316,0.6502000000000002,0.1606333333333333,0.05198333333333337,0.11688333333333326,0.019466666666666646,0.0008333333333333326,16.461338795108293,0.7175248293318804,12.443803514709066,0.3416593654449475,2.54476391667481,0.018532834683984718,0.6413861863425926,0.026210753930416553,0.15458683881058988,0.027706578352721445,1.922677590216587,0.0,1.4350496586637609,0.018532834683984718,0.15458683881058988,0.46133879510829345,0.0,24.0,0.52,35.062833247706294,2.932089714333415,0.533893517870456,29.776237746700644,0.20101662289351224,0.547423847578466,0.0046064541488885875,0.8268613652326167,50.0
G_609,1927,-3.375309325782849,-0.7208247182614892,0.3544333333333334,0.3091166666666666,0.18279999999999988,0.10048333333333327,0.045783333333333356,0.007383333333333329,13.736691948405177,0.6348202849910389,12.444064322192324,0.30320759148274207,2.6099571291405415,0.06330930182084422,0.6756461837384259,0.0683983566845805,0.15442572627898837,0.046260454399636275,1.526616103189646,0.0,1.2696405699820779,0.06330930182084422,0.15442572627898837,0.26330805159482296,0.0,24.0,0.52,42.68025967106223,2.4347935812547803,0.7348145010881126,35.51143389660865,0.21793601744808255,0.4044277541339397,0.02519673024304211,0.7262634509243071,50.0
G_556,1928,-3.3769505366299732,-0.20819321610937525,0.7986499999999999,0.10811666666666668,0.09218333333333327,0.0,0.00011666666666666667,0.0009333333333333322,13.234556783890625,0.17662157735480702,12.456687602931757,0.2809563622616888,2.5391357494108,0.017960017159047888,0.6228626915509261,0.017418630227098095,0.19092279052993294,0.015492013731907795,2.5308864322187503,0.0,0.35324315470961404,0.017960017159047888,0.19092279052993294,0.7654432161093752,0.0,24.0,0.52,42.37270360160619,0.6254249755293131,0.40264531103894113,22.943751960992813,0.207341493004933,0.5269874284975231,0.029850568072870374,1.042201871983707,50.0
G_4226,1929,-3.378140448589187,0.07549959660739902,0.8542999999999996,0.06525000000000004,0.03854999999999998,0.03656666666666665,0.004916666666666664,0.00041666666666666653,16.587317070059267,0.8080875850046074,12.410924294764627,0.2788566916028083,2.5411696586195642,0.023662402001604674,0.6378142259837963,0.03183805528183167,0.16365152370943384,0.016935231405758255,2.1746341401185347,0.0,1.6161751700092148,0.023662402001604674,0.16365152370943384,0.5873170700592674,0.0,24.0,0.52,27.343067357316613,0.7109733251854777,0.5773878960870207,43.490056628361344,0.19196614298969505,0.638441632129252,0.007299428628757596,1.345544550102204,50.0
