_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,scenario,time_offset_s,sigma_time_s,variation_idx
J_1453__det_t-4_mc046,robust_valid,24.0,11.077357250658595,0.4615565521107748,120.0,53.77490242284444,0.2200928252914156,0.4108860941059893,34.63432072568685,0.2170057886551826,0.49473905460909007,0.0067239187206397065,1.532070079818368,90.36870668642223,10.954227596424307,2.5680928817132966,0.6066319444444445,0.22723799394261923,14.566510638554272,0.6069379432730947,2.5449644517581227,2.811267238095111,0.18618341470391767,0.8772379939426193,0.6910545792387016,1.8016100766345757,4.55184210162397,0.01601016776534015,0.09727394465795046,0.8960676183658676,,,J_1453,det_offset,-4.0,0.0,46
J_1453__det_t-4_mc047,robust_valid,24.0,10.962039316771854,0.45675163819882725,120.0,50.442188766351926,0.14508139823750976,0.42854510955498337,34.63432072568685,0.21561516834889705,0.49473905460909007,0.0071242634310052675,1.532070079818368,90.36870668642223,10.796643944578957,2.582186460056989,0.5892708333333333,0.21199148677223656,14.14789139063449,0.5894954746097704,2.550501360284855,2.822119774139756,0.17984443849573026,0.8619914867722366,0.6821470482765063,1.8107866733873181,4.5927267808689995,0.015599214191730434,0.09602984343741974,0.8833415129356097,,,J_1453,det_offset,-4.0,0.0,47
J_1453__det_t-4_mc048,robust_valid,24.0,10.961381050176762,0.4567242104240318,120.0,50.31993505356602,0.21047563673509356,0.3776020686019393,34.63432072568685,0.20993137931514488,0.49473905460909007,0.007562688983917317,1.532070079818368,90.36870668642223,11.000425572036873,2.580478221958291,0.5752777777777778,0.21017097710730426,13.801723857048495,0.5750718273770207,2.549763973065024,2.8213038855190176,0.14888769509321595,0.8601709771073043,0.7112832820140883,1.9240980576592341,4.589932318011703,0.012350716206039612,0.0728594414674969,0.8800723677043357,,,J_1453,det_offset,-4.0,0.0,48
J_1453__det_t-4_mc049,robust_valid,24.0,10.8,0.45,120.0,49.87665900264576,0.292750084897817,0.4383067743799101,34.63432072568685,0.20903914590039344,0.49473905460909007,0.007221390615187119,1.532070079818368,90.36870668642223,10.827525615808025,2.5583610392790685,0.5795659722222222,0.1990943345801114,13.903979770005552,0.579332490416898,2.5293312457587134,2.8001199482964156,0.17694823501861465,0.8490943345801114,0.6721460995614967,1.7242232908378416,4.539811637792289,0.015251342521906483,0.09486246697560699,0.8711993542572605,,,J_1453,det_offset,-4.0,0.0,49
J_1453__det_t-4_mc050,robust_valid,24.0,10.800095534609596,0.45000398060873315,120.0,54.67656675634312,0.14701975003498705,0.4386011339922059,34.63432072568685,0.22,0.49473905460909007,0.006882854254997481,1.532070079818368,90.36870668642223,10.713591452789515,2.5625909016269075,0.60046875,0.22603674042117095,14.420705838647248,0.6008627432769686,2.5276148089269492,2.8001199482964156,0.19034031287912792,0.876036740421171,0.6856964275420431,1.7566764529171508,4.539811637792289,0.01673936612008537,0.10234170400653399,0.8963565253960804,,,J_1453,det_offset,-4.0,0.0,50
J_1453__det_t-4_mc051,robust_valid,24.0,10.981827794876086,0.45757615811983693,120.0,49.870721167769986,0.36016811911359214,0.3846180457362855,34.63432072568685,0.21881120797432022,0.49473905460909007,0.00651471217486746,1.532070079818368,90.36870668642223,11.125014093774274,2.5709135591741377,0.5956944444444444,0.22260400586693108,14.300807627751137,0.5958669844896307,2.547635228015339,2.8174273481483794,0.1680839917129741,0.8726040058669311,0.7045200141539569,1.8430008719439583,4.571396588262582,0.014180372048590654,0.0844222382349773,0.891149776921287,,,J_1453,det_offset,-4.0,0.0,51
J_1453__det_t-4_mc052,robust_valid,24.0,10.938978131960665,0.45579075549836107,120.0,53.614485278671616,0.1904627890143264,0.3861869666345669,34.63432072568685,0.20895558526445537,0.49473905460909007,0.006548752811918713,1.532070079818368,90.36870668642223,10.865386918383773,2.5773948342303337,0.5847569444444445,0.21808830913296695,14.032631098533136,0.5846929624388807,2.5444289239942592,2.8176750645027377,0.16001730067358125,0.868088309132967,0.7080710084593858,1.9245336635513488,4.647598132710878,0.013568595906727736,0.08004423877190327,0.8877224504312247,,,J_1453,det_offset,-4.0,0.0,52
J_1453__det_t-4_mc053,robust_valid,24.0,10.8,0.45,120.0,50.18851433568268,0.45620598690163533,0.418785495703295,34.63432072568685,0.22,0.49473905460909007,0.0063792425612700845,1.532070079818368,90.36870668642223,10.676333830641621,2.553840667503451,0.6001736111111111,0.21970756310648543,14.413032859646943,0.6005430358186227,2.5291377307037433,2.8001199482964156,0.18558140752995758,0.8697075631064854,0.6841261555765279,1.7238819690862073,4.539811637792289,0.016010820200128395,0.09795682847727168,0.8893063451546598,,,J_1453,det_offset,-4.0,0.0,53
J_1453__det_t-4_mc054,robust_valid,24.0,10.8,0.45,120.0,51.21442212606575,0.21233433488815878,0.4059075485984558,34.63432072568685,0.22,0.49473905460909007,0.0069964455979278,1.532070079818368,90.36870668642223,10.908494097248981,2.5591122940018995,0.5888368055555555,0.2217029644175521,14.127670859039682,0.5886529524599867,2.5250606428192883,2.8001199482964156,0.16892750292221181,0.8717029644175521,0.7027754614953403,1.808915526799901,4.539811637792289,0.014457072274663812,0.08628373581383456,0.8914522197983119,,,J_1453,det_offset,-4.0,0.0,54
J_1453__det_t-4_mc055,robust_valid,24.0,11.09162042978223,0.46215085124092625,120.0,51.7544629667397,0.28247730777003754,0.4005457263150284,34.63432072568685,0.2192797973139279,0.49473905460909007,0.00699718995617602,1.532070079818368,90.36870668642223,10.942357264562744,2.5606595669308834,0.605,0.22631756786555302,14.520794733852195,0.6050331139105082,2.538459434803855,2.805313437341777,0.1804503007280959,0.876317567865553,0.6958672671374572,1.823890434998221,4.574173606466512,0.015420984013864549,0.093590884322388,0.8948602799146133,,,J_1453,det_offset,-4.0,0.0,55
J_1453__det_t-4_mc056,robust_valid,24.0,10.8,0.45,120.0,52.69976075448863,0.2242697188756973,0.37889556222427745,34.63432072568685,0.21870636844730534,0.49473905460909007,0.007555493131400462,1.532070079818368,90.36870668642223,10.953487457321824,2.560178196052985,0.5849826388888889,0.22650535421888296,14.035061778859696,0.5847942407858207,2.525007770855745,2.8001199482964156,0.15374917629673254,0.876505354218883,0.7227561779221504,1.8768234811213538,4.539811637792289,0.012815309788528115,0.07460842358574939,0.8951219034092122,,,J_1453,det_offset,-4.0,0.0,56
J_1453__det_t-4_mc057,robust_valid,24.0,11.17309702965232,0.46554570956884667,120.0,52.61093020777679,0.46630857508597867,0.37138605248452605,34.63432072568685,0.22,0.49473905460909007,0.006391430810405362,1.532070079818368,90.36870668642223,10.938572311927155,2.542598352122299,0.6161111111111112,0.23527613741384312,14.785982218348817,0.6160825924312007,2.5281299902358025,2.795763605910518,0.1782248403985004,0.8852761374138431,0.7070512970153428,1.8938692741051437,4.678461913097641,0.015031470979547497,0.0899157734368718,0.9014615903417331,,,J_1453,det_offset,-4.0,0.0,57
J_1453__det_t-4_mc058,robust_valid,24.0,11.067934590826862,0.4611639412844526,120.0,53.97012307215442,0.22642699399203545,0.4422688511834357,34.63432072568685,0.20952247278088915,0.49473905460909007,0.007364016443434497,1.532070079818368,90.36870668642223,11.017830897845574,2.5691130297043134,0.6019097222222223,0.2130733524764037,14.437438404263228,0.6015599335109678,2.550573483699021,2.811817968385057,0.19455788623068085,0.8630733524764037,0.6685154662457229,1.738636294786317,4.57631575216034,0.016867144171890218,0.10609626836385645,0.8839180162401753,,,J_1453,det_offset,-4.0,0.0,58
J_1453__det_t-4_mc059,robust_valid,24.0,10.8,0.45,120.0,52.57660881966174,0.25241181043170763,0.4104132616878524,34.63432072568685,0.21251038514733858,0.49473905460909007,0.006954110818180283,1.532070079818368,90.36870668642223,10.785715337182337,2.5596764543319144,0.5859375,0.21541442684215872,14.058514887448027,0.5857714536436678,2.5262215936369246,2.8001199482964156,0.16953782021709501,0.8654144268421587,0.6958766066250637,1.8009016788358287,4.539811637792289,0.014506767579598283,0.08730946938492476,0.885647434104975,,,J_1453,det_offset,-4.0,0.0,59
J_1453__det_t-4_mc060,robust_valid,24.0,10.8,0.45,120.0,51.818994231203554,0.5267923741662066,0.3944664667700678,34.63432072568685,0.22,0.49473905460909007,0.00631754283730865,1.532070079818368,90.36870668642223,10.88798803914961,2.549357892691463,0.6037847222222222,0.22746608992251915,14.495517766802527,0.6039799069501053,2.5279602859638124,2.8001199482964156,0.17825037275378633,0.8774660899225192,0.6992157171687329,1.7446640652826766,4.539811637792289,0.015124163686966478,0.09081822809652026,0.8956628329769174,,,J_1453,det_offset,-4.0,0.0,60
J_1453__det_t-4_mc061,robust_valid,24.0,10.8,0.45,120.0,50.86414513553843,0.27172259163975,0.40686245496772694,34.63432072568685,0.2138557581709654,0.49473905460909007,0.007030840254407313,1.532070079818368,90.36870668642223,10.718317717342174,2.5601199448976613,0.5832291666666667,0.2129944308713866,13.990510534699528,0.5829379389458137,2.5263451659152802,2.8001199482964156,0.16626242226660662,0.8629944308713866,0.69673200860478,1.8111159455958834,4.539811637792289,0.014156355885117652,0.08508628220599702,0.883294941620043,,,J_1453,det_offset,-4.0,0.0,61
J_1453__det_t-4_mc062,robust_valid,24.0,10.8,0.45,120.0,53.44281365365684,0.15503226269318224,0.40021606486058636,34.63432072568685,0.21856374870745712,0.49473905460909007,0.006984239338991832,1.532070079818368,90.36870668642223,10.965909804480399,2.5595046472877643,0.58921875,0.2259250511817663,14.13748996547768,0.5890620818949034,2.5238308112515107,2.8001199482964156,0.16626824581365157,0.8759250511817663,0.7096568053681147,1.827367837126743,4.539811637792289,0.014215286152018487,0.08401152434003842,0.8953332255016024,,,J_1453,det_offset,-4.0,0.0,62
J_1453__det_t-4_mc063,robust_valid,24.0,10.8,0.45,120.0,53.28845661476867,0.308484303094113,0.401759252120616,34.63432072568685,0.21916656530842218,0.49473905460909007,0.006319475252258299,1.532070079818368,90.36870668642223,10.79142579243864,2.5579679621986053,0.5976736111111111,0.22825000227000225,14.363051997523382,0.5984604998968076,2.5259576196570364,2.8001199482964156,0.17556785043999365,0.8782500022700023,0.7026821518300086,1.8045200078843642,4.539811637792289,0.015095219027034788,0.08982295765128466,0.8970082283539579,,,J_1453,det_offset,-4.0,0.0,63
J_1453__det_t-4_mc064,robust_valid,24.0,10.8,0.45,120.0,52.15873992333597,0.4509741619942743,0.4340327005962697,34.63432072568685,0.22,0.49473905460909007,0.007222371437821389,1.532070079818368,90.36870668642223,10.770566708141544,2.5534969775022036,0.6058333333333333,0.221794386199197,14.543479825687324,0.6059783260703052,2.5316241949285136,2.8001199482964156,0.19401891153370668,0.871794386199197,0.6777754746654904,1.6891814421892573,4.539811637792289,0.016777422469032893,0.10435069948360895,0.8915883544626929,,,J_1453,det_offset,-4.0,0.0,64
J_1453__det_t-4_mc065,robust_valid,24.0,10.8,0.45,120.0,50.931309427051815,0.4293144951028938,0.4326024167216571,34.63432072568685,0.22,0.49473905460909007,0.0075543207804646744,1.532070079818368,90.36870668642223,10.628108763610314,2.555643173444255,0.5996875,0.2179601982054188,14.404142509141002,0.6001726045475417,2.5302308210731743,2.8001199482964156,0.18864152911767182,0.8679601982054188,0.679318669087747,1.7058213793448196,4.539811637792289,0.016219341153366214,0.100879480817935,0.8881332093755935,,,J_1453,det_offset,-4.0,0.0,65
J_1453__det_t-4_mc066,robust_valid,24.0,11.180953666189689,0.46587306942457035,120.0,52.072425690043616,0.3041170731277691,0.3895730849517144,34.63432072568685,0.21971319869220785,0.49473905460909007,0.006424284905021238,1.532070079818368,90.36870668642223,11.141403910146966,2.5487532998317226,0.6108680555555556,0.23086150702971087,14.668019902744334,0.6111674959476806,2.5290247030885142,2.7977059620260047,0.18156461644700309,0.8808615070297109,0.6992968905827078,1.876981536385291,4.645477861329406,0.015600592355885104,0.09403943779550647,0.8983196351417765,,,J_1453,det_offset,-4.0,0.0,66
J_1453__det_t-4_mc067,robust_valid,24.0,10.880083277164195,0.4533368032151748,120.0,53.69099810425088,0.5039555575205494,0.40902371117088043,34.63432072568685,0.22,0.49473905460909007,0.006845502947668844,1.532070079818368,90.36870668642223,10.656094037688229,2.5651844575322595,0.6123263888888889,0.2302242359073371,14.703252360445546,0.6126355150185644,2.5461840420378876,2.813634518237096,0.19026967328103042,0.8802242359073371,0.6899545626263067,1.7459724837952109,4.575910736951046,0.01625180029230175,0.09949299510102261,0.8987252009218923,,,J_1453,det_offset,-4.0,0.0,67
J_1453__det_t-4_mc068,robust_valid,24.0,11.161849253325572,0.4650770522218988,120.0,50.76281676025444,0.1463576416152902,0.42778192214004007,34.63432072568685,0.21705937564298977,0.49473905460909007,0.006946842230178937,1.532070079818368,90.36870668642223,11.12084883215567,2.5501105230390086,0.6028993055555556,0.21755240238359264,14.462139996315727,0.6025891665131553,2.5277890246563812,2.7984264212878975,0.18995978806283392,0.8675524023835927,0.6775926143207587,1.819645955675406,4.660321911701115,0.016592343659450406,0.1030966117447218,0.8875282952889575,,,J_1453,det_offset,-4.0,0.0,68
J_1453__det_t-4_mc069,robust_valid,24.0,10.8,0.45,120.0,52.275703757579656,0.36293709876324676,0.4320693013796511,34.63432072568685,0.2148205229673713,0.49473905460909007,0.006269988716700698,1.532070079818368,90.36870668642223,10.978225319653623,2.553809963907773,0.5980902777777778,0.2168671382118479,14.368423347840258,0.5986843061600108,2.5299486874423516,2.8001199482964156,0.18927528619710962,0.8668671382118479,0.6775918520147383,1.702597531005928,4.539811637792289,0.01651925062333898,0.10165492552151954,0.8871655643876132,,,J_1453,det_offset,-4.0,0.0,69
J_1453__det_t-4_mc070,robust_valid,24.0,11.258929694845392,0.469122070618558,120.0,53.17652006538375,0.40570989577814065,0.4008758329063274,34.63432072568685,0.21845367874856902,0.49473905460909007,0.0066872883849649276,1.532070079818368,90.36870668642223,11.327518601525213,2.523849559835046,0.6217013888888889,0.23158323471644804,14.930879510082999,0.6221199795867917,2.5165409742861895,2.780946586164357,0.19529862821674196,0.8815832347164481,0.6862846064997061,1.7947877385600308,4.604855880019024,0.01674975353547772,0.10313677958620998,0.8985894326961015,,,J_1453,det_offset,-4.0,0.0,70
J_1453__det_t-4_mc071,robust_valid,24.0,10.920291414429435,0.4550121422678931,120.0,53.007380879905924,0.5408905586887538,0.4296631976580692,34.63432072568685,0.21702842566428615,0.49473905460909007,0.006845036737828205,1.532070079818368,90.36870668642223,10.959074940829257,2.5610155333798255,0.6146180555555556,0.2229866092363454,14.755834529647132,0.6148264387352972,2.5508410166246915,2.8130245855275056,0.20140450985527097,0.8729866092363454,0.6715820993810744,1.673264593701812,4.568427083774678,0.017393247420074386,0.10917749018243572,0.8924935947401061,,,J_1453,det_offset,-4.0,0.0,71
J_1453__det_t-4_mc072,robust_valid,24.0,10.8,0.45,120.0,52.97890694762105,0.2530921001970131,0.442585182737812,34.63432072568685,0.21256022089287702,0.49473905460909007,0.0074820377132880445,1.532070079818368,90.36870668642223,10.764783577580445,2.5601890041834765,0.5905034722222222,0.21152396645421467,14.175336283218396,0.5906390118007665,2.529407087088279,2.8001199482964156,0.1850331326630098,0.8615239664542147,0.6764908337912049,1.7279079055543964,4.539811637792289,0.01605204620688652,0.09977394444964599,0.8828732189316213,,,J_1453,det_offset,-4.0,0.0,72
J_1453__det_t-4_mc073,robust_valid,24.0,10.8,0.45,120.0,53.821217387066376,0.2139091789104691,0.38583290419322486,34.63432072568685,0.22,0.49473905460909007,0.007376804112806615,1.532070079818368,90.36870668642223,10.715488194939049,2.5627717237544747,0.5900347222222222,0.23018704100956688,14.166488783245963,0.5902703659685818,2.524267414191342,2.8001199482964156,0.16045416405878624,0.8801870410095669,0.7197328769507807,1.8804025591983184,4.539811637792289,0.013506938469221977,0.07901506368272365,0.8986936770254361,,,J_1453,det_offset,-4.0,0.0,73
J_1453__det_t-4_mc074,robust_valid,24.0,11.004754767686496,0.45853144865360396,120.0,54.71851553320101,0.3221886578984235,0.4106224223887882,34.63432072568685,0.21798223136910372,0.49473905460909007,0.00624937982920239,1.532070079818368,90.36870668642223,11.086669589713361,2.567450745510103,0.6122569444444445,0.23130008416087922,14.702841226816858,0.6126183844507024,2.548440689875272,2.815140792266174,0.19117387335279284,0.8813000841608792,0.6901262108080863,1.8110014736993278,4.624299355709237,0.016727126875816484,0.10188190510502355,0.8998881215468261,,,J_1453,det_offset,-4.0,0.0,74
J_1453__det_t-4_mc075,robust_valid,24.0,11.080203568843928,0.46167514870183035,120.0,53.283946209501856,0.4729798573469703,0.39605591135094226,34.63432072568685,0.21900220615713245,0.49473905460909007,0.006970414522720454,1.532070079818368,90.36870668642223,10.79935786803395,2.55945090998107,0.6153125,0.23118684281014978,14.781212073769757,0.6158838364070732,2.5471380290368875,2.8092948875988606,0.18785216359927645,0.8811868428101498,0.6933346792108733,1.763279277782694,4.545960654318404,0.015883257682538603,0.09696611503335091,0.898699354330568,,,J_1453,det_offset,-4.0,0.0,75
J_1453__det_t-4_mc076,robust_valid,24.0,10.815699584447106,0.4506541493519628,120.0,49.94178022907797,0.5134202257331648,0.42114169071655166,34.63432072568685,0.21506774777329118,0.49473905460909007,0.006362566008982504,1.532070079818368,90.36870668642223,10.932970034647356,2.5588370082765226,0.5967708333333334,0.2127449768444224,14.341684364215837,0.5975701818423266,2.539827455781899,2.808170625143153,0.18552710216703805,0.8627449768444224,0.6772178746773844,1.6891739393463734,4.53985246945082,0.01593923475671241,0.09843631769964693,0.8828956257567729,,,J_1453,det_offset,-4.0,0.0,76
J_1453__det_t-4_mc077,robust_valid,24.0,10.8,0.45,120.0,50.056831522305636,0.2664569742182564,0.38800080507506157,34.63432072568685,0.215811834970301,0.49473905460909007,0.007603763386884789,1.532070079818368,90.36870668642223,10.694168633500231,2.5617093770030266,0.5782638888888889,0.2146860366980924,13.87176719421112,0.5779902997587967,2.526289826794988,2.8001199482964156,0.1539805314111953,0.8646860366980924,0.7107055052868971,1.8662873044449864,4.539811637792289,0.012849489821038304,0.07596027224829976,0.8844054646934943,,,J_1453,det_offset,-4.0,0.0,77
J_1453__det_t-4_mc078,robust_valid,24.0,10.8,0.45,120.0,50.23317730747231,0.28672836846291133,0.4242447782720246,34.63432072568685,0.20945741669867143,0.49473905460909007,0.0064613589015179015,1.532070079818368,90.36870668642223,10.54172628132522,2.5607999880128394,0.5813368055555556,0.2040253760806725,13.943252611825462,0.580968858826061,2.5279460921339583,2.8001199482964156,0.17358352447084305,0.8540253760806725,0.6804418516098295,1.7650125713182014,4.539811637792289,0.014988308710174177,0.09157147181044364,0.8753804814919262,,,J_1453,det_offset,-4.0,0.0,78
J_1453__det_t-4_mc079,robust_valid,24.0,10.8,0.45,120.0,54.708443230321095,0.5077319156767608,0.43659640303985414,34.63432072568685,0.20938146425554793,0.49473905460909007,0.007239496608982416,1.532070079818368,90.36870668642223,10.604808512434367,2.552713251093048,0.6020486111111111,0.21438848949927092,14.457357707872287,0.6023899044946787,2.532495237976092,2.8001199482964156,0.1933682366598895,0.8643884894992709,0.6710202528393814,1.6667489137720324,4.539811637792289,0.016645651658514903,0.10449989101705313,0.8846489834111977,,,J_1453,det_offset,-4.0,0.0,79
J_1453__det_t-4_mc080,robust_valid,24.0,10.8,0.45,120.0,53.633666169504835,0.24843304405083652,0.41647803976915343,34.63432072568685,0.21579015128053736,0.49473905460909007,0.007110559344725447,1.532070079818368,90.36870668642223,10.96026188368354,2.557325330333285,0.5924479166666666,0.22134995716498107,14.228113869265652,0.5928380778860688,2.5263335510121587,2.8001199482964156,0.17627478431823243,0.8713499571649811,0.6950751728467487,1.7713138686502248,4.539811637792289,0.015165162776180357,0.09168958843873955,0.8912614269754963,,,J_1453,det_offset,-4.0,0.0,80
J_1453__det_t-4_mc081,robust_valid,24.0,11.101613654565694,0.46256723560690394,120.0,51.764186733689165,0.29055702530848415,0.3746992937434245,34.63432072568685,0.22,0.49473905460909007,0.007136925054931653,1.532070079818368,90.36870668642223,10.992721628341707,2.5636846871260177,0.6018055555555556,0.23019554666983666,14.432912829934462,0.601371367913936,2.538339444068016,2.807673015112843,0.16626886740799626,0.8801955466698367,0.7139266792618404,1.9093008017269704,4.609727534586679,0.013880711994914157,0.08215336802849314,0.8976234610300352,,,J_1453,det_offset,-4.0,0.0,81
J_1453__det_t-4_mc082,robust_valid,24.0,10.8,0.45,120.0,50.10538160261244,0.31866052410149553,0.4421933114005594,34.63432072568685,0.2141472868493935,0.49473905460909007,0.007428826940536953,1.532070079818368,90.36870668642223,10.65368542617569,2.559554129743666,0.5877777777777777,0.20622699837965686,14.103801850675586,0.587658410444816,2.529985103576645,2.8001199482964156,0.18358299771001557,0.8562269983796569,0.6726440006696413,1.7178038800912692,4.539811637792289,0.015865078650578197,0.09905122677803274,0.8778291319594007,,,J_1453,det_offset,-4.0,0.0,82
