_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,scenario,time_offset_s,sigma_time_s,variation_idx
G_4867__det_t-5_mc001,robust_valid,24.0,11.987030204868447,0.4994595918695186,120.0,53.85932213659302,0.8303577271769784,0.514953503896681,24.275345294736326,0.1683925618795618,0.6455813481472432,0.018926086002561897,1.0673484671860933,50.0,12.005846792668263,2.547846831564117,0.5641493055555555,0.12654470245649851,13.542893755867699,0.5642872398278208,2.558084277619245,2.8132979085195884,0.1523174914630337,0.7765447024564985,0.6242272109934648,1.7255616570638073,4.580658995104754,0.012176665591478363,0.0757196893407781,0.7942595752808382,,,G_4867,det_offset,-5.0,0.0,1
G_4867__det_t-5_mc002,robust_valid,24.0,12.238517248232617,0.509938218676359,120.0,53.55153713944754,0.5784152847978095,0.548602462278216,24.275345294736326,0.16775230393030086,0.6455813481472432,0.018975142704384676,1.0673484671860933,50.0,12.031088743672061,2.51888205516301,0.5655555555555556,0.12290037869327186,13.56714636956647,0.5652977653986029,2.528792111875233,2.7789217265828565,0.16014675640171064,0.7729003786932719,0.6127536222915613,1.7681858814869238,4.582502308389964,0.013178583426776767,0.08286969343802528,0.7909525487352632,,,G_4867,det_offset,-5.0,0.0,2
G_4867__det_t-5_mc003,robust_valid,24.0,12.46048246403085,0.5191867693346187,120.0,50.23913395195714,0.7680185699970387,0.5360020742582958,24.275345294736326,0.1718715718659205,0.6455813481472432,0.018448331494404356,1.0673484671860933,50.0,12.337784151374457,2.505481666658602,0.5803993055555555,0.12459197001694289,13.911458292046811,0.5796440955019505,2.521545319777876,2.7705700662253636,0.1700995817365026,0.7745919700169429,0.6044923882804403,1.7383574034959506,4.61519332732078,0.013642066372819754,0.08713078364175321,0.79108371396007,,,G_4867,det_offset,-5.0,0.0,3
G_4867__det_t-5_mc004,robust_valid,24.0,12.067501834782828,0.5028125764492845,120.0,50.24939957696505,0.5006712357755917,0.4534823182583587,24.275345294736326,0.16369261799224483,0.6455813481472432,0.019350569712074217,1.0673484671860933,50.0,12.044701186214272,2.5707555514195746,0.5355729166666666,0.1087924237158735,12.829848755376606,0.5345770314740252,2.5742166741235977,2.812382045650561,0.11303237935565962,0.7587924237158735,0.645760044360214,2.0118870587888447,4.583223248542991,0.008721381620903855,0.050009887806711145,0.7753901271245516,,,G_4867,det_offset,-5.0,0.0,4
G_4867__det_t-5_mc005,robust_valid,24.0,12.366734365330391,0.515280598555433,120.0,53.59836966031819,0.8324641558733392,0.45081782045446483,24.275345294736326,0.17158818565290723,0.6455813481472432,0.02141642444050181,1.0673484671860933,50.0,12.436390136580176,2.5236969625287777,0.5786284722222222,0.1363730502896413,13.870801939559538,0.5779500808149808,2.5356599077020907,2.7843409602337035,0.1404082481044529,0.7863730502896413,0.6459648021851885,1.8953624822710637,4.6290427953522935,0.01045487194987344,0.06385820689521698,0.8005526194597735,,,G_4867,det_offset,-5.0,0.0,5
G_4867__det_t-5_mc006,robust_valid,24.0,12.609762469451645,0.5254067695604853,120.0,51.93800669749926,0.7331142555878514,0.5303534203808397,24.275345294736326,0.16313182825847009,0.6455813481472432,0.018859761045692855,1.0673484671860933,50.0,12.521086326943133,2.5112060165931256,0.5732465277777777,0.11229608305579553,13.756009023274704,0.573167042636446,2.524587151709337,2.7707812931904385,0.1650933882474164,0.7622960830557955,0.5972026948083792,1.752939897638918,4.545201861389648,0.013150840537262155,0.08444269259216038,0.7781503839168269,,,G_4867,det_offset,-5.0,0.0,6
G_4867__det_t-5_mc007,robust_valid,24.0,12.673947236221505,0.5280811348425627,120.0,50.33235635739676,0.7488142866446681,0.5103982215816163,24.275345294736326,0.1710424910826266,0.6455813481472432,0.01967490604217721,1.0673484671860933,50.0,12.432010860612007,2.519634279006509,0.5820138888888889,0.1242982126760449,13.97600247594642,0.5823334364977675,2.535613360177215,2.7785573095893206,0.16404330476020285,0.7742982126760449,0.6102549079158421,1.7982036999212894,4.580424878918704,0.012845520033056152,0.08171988079204845,0.7891788973586444,,,G_4867,det_offset,-5.0,0.0,7
G_4867__det_t-5_mc008,robust_valid,24.0,12.29103294889994,0.5121263728708308,120.0,51.68489115056021,0.8711687968712716,0.5181230145054303,24.275345294736326,0.1771005771907076,0.6455813481472432,0.019214910409945014,1.0673484671860933,50.0,12.247162643723184,2.5129186532428114,0.5876215277777778,0.13922244818251917,14.095780346884471,0.5873241811201863,2.531850631837867,2.7850057417705747,0.16931529933071948,0.7892224481825192,0.6199071488517998,1.7147648008060439,4.615045534692621,0.013520428492873434,0.08603872211034802,0.8054798679339674,,,G_4867,det_offset,-5.0,0.0,8
G_4867__det_t-5_mc009,robust_valid,24.0,12.308294006770517,0.5128455836154382,120.0,51.96266248462852,0.8056037808730132,0.5414641618366497,24.275345294736326,0.16298140878645667,0.6455813481472432,0.018942885663209546,1.0673484671860933,50.0,12.266058993905489,2.5139094885206648,0.56375,0.10861501485967162,13.528989393815152,0.5637078914089647,2.5261556799976743,2.7842448596242635,0.16262724128071768,0.7586150148596716,0.5959877735789539,1.7044513672406254,4.6071954014592365,0.01304259777251177,0.08407059580244655,0.7761163466998435,,,G_4867,det_offset,-5.0,0.0,9
G_4867__det_t-5_mc010,robust_valid,24.0,12.173724644401542,0.5072385268500642,120.0,55.30087017962064,0.8550429177170755,0.5194807602407271,24.275345294736326,0.16797743345301636,0.6455813481472432,0.02094846422950678,1.0673484671860933,50.0,12.208725811050076,2.527026829432208,0.5735416666666666,0.1273862178505285,13.756103518924679,0.573170979955195,2.540352129678805,2.795763605910518,0.1591665546303582,0.7773862178505285,0.6182196632201703,1.7498863228888624,4.678461913097641,0.01261182584517827,0.08081217874531509,0.7944541144165175,,,G_4867,det_offset,-5.0,0.0,10
G_4867__det_t-5_mc011,robust_valid,24.0,12.779158428018416,0.5324649345007674,120.0,50.43066088838376,0.6789660661957274,0.4553127300557139,24.275345294736326,0.1697421757605504,0.6455813481472432,0.021152450041989016,1.0673484671860933,50.0,12.734516637296485,2.5496511215418365,0.57734375,0.12414351640094501,13.851516798850266,0.5771465332854278,2.5596643753578556,2.795360610676327,0.14198155580446106,0.774143516400945,0.632161960596484,1.9110108909743928,4.523104581697376,0.01051784622312459,0.06436442839566374,0.7872119274401947,,,G_4867,det_offset,-5.0,0.0,11
G_4867__det_t-5_mc012,robust_valid,24.0,12.090159399998154,0.5037566416665897,120.0,52.434551481262446,0.5666508663416867,0.5225162644604564,24.275345294736326,0.1671898288304758,0.6455813481472432,0.021366061696334655,1.0673484671860933,50.0,11.974773903672729,2.55082292390597,0.5475173611111112,0.11373252481721485,13.142502834411648,0.547604284767152,2.5568087000544346,2.805313437341777,0.13969887094852115,0.7637325248172149,0.6240336538686937,1.8246591664552612,4.574173606466512,0.011150128349628493,0.06907672008383929,0.7821021296920475,,,G_4867,det_offset,-5.0,0.0,12
G_4867__det_t-5_mc013,robust_valid,24.0,12.42321073096097,0.517633780456707,120.0,54.752760511590374,0.6859913827374651,0.49559104629545236,24.275345294736326,0.1699210112202014,0.6455813481472432,0.021352763033075643,1.0673484671860933,50.0,12.387420832056504,2.5156140476333553,0.5771701388888889,0.1330247466347667,13.850311061038795,0.5770962942099498,2.5272979134964713,2.774052020895767,0.15167834013739265,0.7830247466347667,0.6313464064973741,1.881608870076964,4.663025191450643,0.011779536288921902,0.07346570100918384,0.7983665568426174,,,G_4867,det_offset,-5.0,0.0,13
G_4867__det_t-5_mc014,robust_valid,24.0,12.920289232079227,0.5383453846699678,120.0,51.19421539741647,0.8353795885628781,0.47839786331035766,24.275345294736326,0.1721310397666867,0.6455813481472432,0.021462018549709052,1.0673484671860933,50.0,12.789824985232253,2.5599950216233136,0.5954513888888889,0.13037719595118635,14.300067699508972,0.5958361541462072,2.5787368120328855,2.8130245855275056,0.16554885037635222,0.7803771959511864,0.6148283455748341,1.8046656799281913,4.568427083774678,0.012345562751154426,0.0793678384794596,0.7938205962142588,,,G_4867,det_offset,-5.0,0.0,14
G_4867__det_t-5_mc015,robust_valid,24.0,12.812369028224882,0.5338487095093701,120.0,53.4604568435225,0.8318648821617041,0.4923988074180451,24.275345294736326,0.17362113857904393,0.6455813481472432,0.020546535797389423,1.0673484671860933,50.0,12.666319222433794,2.5517507381787454,0.6035590277777778,0.14125122316636363,14.476596447253957,0.6031915186355815,2.574589838415283,2.807640182780566,0.17377242416845118,0.7912512231663636,0.6174787989979125,1.7588201932362337,4.553449655976607,0.01322440136764006,0.08453306100994976,0.8047560821908982,,,G_4867,det_offset,-5.0,0.0,15
G_4867__det_t-5_mc016,robust_valid,24.0,12.498330031021908,0.5207637512925795,120.0,53.03582397449247,0.6274845332487864,0.48807061765253523,24.275345294736326,0.1750867639729648,0.6455813481472432,0.019108261440308506,1.0673484671860933,50.0,12.701099181920055,2.5232487839763325,0.5860590277777777,0.1438772231644787,14.052370746156129,0.5855154477565053,2.5338781979741833,2.775562235245904,0.15514447526087138,0.7938772231644787,0.6387327479036073,1.8950380183782243,4.601675663118047,0.012149273202858975,0.07387747669673604,0.8085047359125315,,,G_4867,det_offset,-5.0,0.0,16
G_4867__det_t-5_mc017,robust_valid,24.0,12.25310285456953,0.5105459522737305,120.0,51.36168162196033,0.6790271576573688,0.4777467372474566,24.275345294736326,0.1740704980902134,0.6455813481472432,0.018609733552777924,1.0673484671860933,50.0,12.343751900672777,2.5211054505058117,0.5709027777777778,0.13637757235184778,13.712729606498533,0.5713637336041055,2.5299985237856006,2.778236911700973,0.1434996287211841,0.7863775723518478,0.6428779436306638,1.8777760757760393,4.590306178007517,0.011359791514719287,0.06830494238225536,0.8020280044327374,,,G_4867,det_offset,-5.0,0.0,17
G_4867__det_t-5_mc018,robust_valid,24.0,12.708992795771401,0.529541366490475,120.0,52.72957202705749,0.6081029392881107,0.5165561001987473,24.275345294736326,0.1687438642391422,0.6455813481472432,0.01869922782891657,1.0673484671860933,50.0,12.52781642530528,2.5216478712612416,0.5842881944444445,0.12946528666080648,14.027740907162956,0.5844892044651232,2.5355893193018493,2.774799222394427,0.16567391047316007,0.7794652866608065,0.6137913761876465,1.8635288053590233,4.656976023864687,0.013164307598613907,0.08242014195347824,0.7942574600366024,,,G_4867,det_offset,-5.0,0.0,18
G_4867__det_t-5_mc019,robust_valid,24.0,12.903593094806538,0.5376497122836058,120.0,50.223928010208866,0.5289470409640205,0.49388104782686526,24.275345294736326,0.16366637237494894,0.6455813481472432,0.020312398082211816,1.0673484671860933,50.0,12.84132167169057,2.5736315941075874,0.5704340277777777,0.10902533216680044,13.670727736702721,0.5696136556959467,2.582264622317826,2.816490733521315,0.15019272880091822,0.7590253321668005,0.6088326033658822,1.9163427234645376,4.598920751497014,0.011458056119629202,0.07156126626699966,0.7736288953890834,,,G_4867,det_offset,-5.0,0.0,19
G_4867__det_t-5_mc020,robust_valid,24.0,12.279590924045216,0.5116496218352173,120.0,54.153839098309746,0.5458408061175479,0.49082981676358584,24.275345294736326,0.17119346964211213,0.6455813481472432,0.020733544736895617,1.0673484671860933,50.0,12.187336054938172,2.5299915877592274,0.5666493055555556,0.13413868598133394,13.604754934904827,0.5668647889543678,2.537576594680133,2.7842094337629213,0.14151742632807604,0.784138685981334,0.6426212596532579,1.9209783826074485,4.6012615454752055,0.011196074335676025,0.0679011975105535,0.8001497281081811,,,G_4867,det_offset,-5.0,0.0,20
G_4867__det_t-5_mc021,robust_valid,24.0,12.855677882481437,0.5356532451033932,120.0,53.39234430452553,0.7994515806139126,0.5174677935338343,24.275345294736326,0.16661177607856156,0.6455813481472432,0.01774323299866033,1.0673484671860933,50.0,12.831760736266713,2.5557521769196634,0.5995833333333334,0.1303034440703521,14.390005503292446,0.5995835626371853,2.5777358710659293,2.8103601080745193,0.18219171609000478,0.7803034440703521,0.5981117279803474,1.7181456607050645,4.547955444876878,0.014350118852475682,0.09228523953650994,0.7943381720262844,,,G_4867,det_offset,-5.0,0.0,21
G_4867__det_t-5_mc022,robust_valid,24.0,12.73125141793173,0.5304688090804888,120.0,50.44407220444214,0.5062871927062121,0.5237931846587862,24.275345294736326,0.16238880622297489,0.6455813481472432,0.021474347637707725,1.0673484671860933,50.0,12.53396856675556,2.5308680982119633,0.5584375,0.10043382781343668,13.393377594480189,0.5580573997700079,2.538666008275956,2.778089847090194,0.14960817784358665,0.7504338278134367,0.6008256499698501,1.832255314272532,4.502996926008897,0.011619941711023892,0.0738459306730012,0.7661382792717267,,,G_4867,det_offset,-5.0,0.0,22
G_4867__det_t-5_mc023,robust_valid,24.0,12.905542080812818,0.5377309200338675,120.0,50.69703160155137,0.48855787423517205,0.47391565794824975,24.275345294736326,0.17305467618665443,0.6455813481472432,0.020668514347815938,1.0673484671860933,50.0,12.91893198183154,2.578270406723597,0.5831423611111111,0.13212188431912386,14.001370680580544,0.5833904450241894,2.5875683820465127,2.8170091390374554,0.15001230498276097,0.7821218843191239,0.6321095793363629,1.9730387661644457,4.59282184429736,0.01135629646811797,0.0693363851805012,0.7958075129494359,,,G_4867,det_offset,-5.0,0.0,23
G_4867__det_t-5_mc024,robust_valid,24.0,12.660689145418738,0.5275287143924474,120.0,52.7421022054237,0.6312508476274441,0.49138232891070077,24.275345294736326,0.16331314641534064,0.6455813481472432,0.018424682997335236,1.0673484671860933,50.0,12.613168440018095,2.526016552551842,0.57359375,0.12009211437635214,13.770173750722194,0.5737572396134247,2.5365302893008708,2.777439553888298,0.15207303281048318,0.7700921143763522,0.618019081565869,1.8882233108543947,4.574627887711782,0.011955949056191018,0.07376144604018468,0.784658986009019,,,G_4867,det_offset,-5.0,0.0,24
G_4867__det_t-5_mc025,robust_valid,24.0,12.460488438341754,0.5191870182642397,120.0,51.54763386815905,0.6728177124008398,0.5217870734699275,24.275345294736326,0.16441529558125648,0.6455813481472432,0.01791793854699849,1.0673484671860933,50.0,12.428734618858979,2.510957635542826,0.5680208333333333,0.11546022335235384,13.631500135979701,0.5679791723324875,2.52190211428616,2.7705700662253636,0.15799342117720241,0.7654602233523539,0.6074668021751515,1.810862492337304,4.61519332732078,0.01264554218026225,0.07918482806557897,0.7818345553492314,,,G_4867,det_offset,-5.0,0.0,25
G_4867__det_t-5_mc026,robust_valid,24.0,12.670470008563356,0.5279362503568065,120.0,53.35543708375166,0.7915402664697849,0.5419815196304616,24.275345294736326,0.17661740838115886,0.6455813481472432,0.019150884664041978,1.0673484671860933,50.0,12.687204505327935,2.51878067962725,0.6057465277777778,0.14469025008991965,14.537719177938135,0.6057382990807556,2.54390854672718,2.779633562855863,0.18932311780802313,0.7946902500899197,0.6053671322818965,1.7211177687305643,4.58912301420229,0.015231860670548774,0.09874860332272538,0.8096887745710043,,,G_4867,det_offset,-5.0,0.0,26
G_4867__det_t-5_mc027,robust_valid,24.0,12.008058855624363,0.5003357856510151,120.0,50.12706835874927,0.5332505805486378,0.5199309514095466,24.275345294736326,0.17759113844603597,0.6455813481472432,0.017756155282349133,1.0673484671860933,50.0,12.054385953114082,2.561710236103419,0.5596180555555555,0.13440944776237163,13.438660401739634,0.5599441834058181,2.566450073462469,2.815667032554134,0.1467076346464577,0.7844094477623716,0.637701813115914,1.8477945343176085,4.583354805845068,0.012178517908715847,0.0732103531005033,0.8026943960579987,,,G_4867,det_offset,-5.0,0.0,27
G_4867__det_t-5_mc028,robust_valid,24.0,12.6323914647799,0.5263496443658292,120.0,51.698053973538634,0.8014223665984643,0.4927496280346984,24.275345294736326,0.17335396109157322,0.6455813481472432,0.018384925693692735,1.0673484671860933,50.0,12.806593505432906,2.517097696917177,0.5931423611111111,0.13796389960008948,14.230392704378994,0.5929330293491247,2.532886597486111,2.774064347554421,0.16638130395467116,0.7879638996000895,0.6215825956454184,1.794006609178679,4.551072672928538,0.0130294833805728,0.0815471960563516,0.802272022064144,,,G_4867,det_offset,-5.0,0.0,28
G_4867__det_t-5_mc029,robust_valid,24.0,12.846116843129929,0.535254868463747,120.0,50.67022211550255,0.7770126083571228,0.4854411956943713,24.275345294736326,0.16635727936359218,0.6455813481472432,0.019494325423377885,1.0673484671860933,50.0,12.823349559567504,2.557429714678507,0.5836458333333333,0.11915266509067124,14.010610921980355,0.5837754550825148,2.5712318745579603,2.8097870640930314,0.16040932179071984,0.7691526650906713,0.6087433432999514,1.8153933744903377,4.5927170690181445,0.012167163110957724,0.07695164568378533,0.7828099743522408,,,G_4867,det_offset,-5.0,0.0,29
G_4867__det_t-5_mc030,robust_valid,24.0,12.573283752170916,0.5238868230071215,120.0,53.55367775103611,0.5081515136165246,0.5334550405842882,24.275345294736326,0.17003874138583275,0.6455813481472432,0.018337886403017502,1.0673484671860933,50.0,12.47246100679475,2.523358277520084,0.5811805555555556,0.1330311230404011,13.9534993897145,0.5813958079047709,2.5353716165506173,2.7765739091064585,0.1665818973082744,0.7830311230404011,0.6164492257321267,1.8263053741443165,4.528743037271518,0.013579669511760834,0.0847284092480884,0.7988586454009685,,,G_4867,det_offset,-5.0,0.0,30
G_4867__det_t-5_mc031,robust_valid,24.0,12.557049291651502,0.523210387152146,120.0,53.67549719384721,0.6548805054323263,0.49599304554162327,24.275345294736326,0.1753649481675698,0.6455813481472432,0.019626476606432287,1.0673484671860933,50.0,12.44172100210464,2.522420874490758,0.5908333333333333,0.14522345225978073,14.176314005085413,0.5906797502118922,2.5374467838300747,2.7780193466114236,0.16135502045399325,0.7952234522597807,0.6338684318057874,1.8484842574842155,4.536164311536199,0.012698999801186325,0.07841544293196832,0.8096975327691757,,,G_4867,det_offset,-5.0,0.0,31
G_4867__det_t-5_mc032,robust_valid,24.0,12.598691412643188,0.5249454755267995,120.0,55.16703958649506,0.6620415653428435,0.5370214015658603,24.275345294736326,0.17636772926599903,0.6455813481472432,0.02002354222722941,1.0673484671860933,50.0,12.610494615115417,2.516864509786957,0.5999479166666667,0.14787117922377957,14.39440566633466,0.5997669027639442,2.536226107599278,2.774108588785846,0.17996661993896174,0.7978711792237796,0.6179045592848178,1.778987025662658,4.567632140135992,0.014489943882139603,0.0925156538059329,0.8130942342971605,,,G_4867,det_offset,-5.0,0.0,32
