recipe_id,strict_score,yield_score,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_p_line_margin,std_p_line_margin,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,_oat_knob,_oat_step,_oat_value,_pair_k1,_pair_k2,_pair_i,_pair_j,_pair_v1,_pair_v2
K_pair_dose_mJ_cm2_sigma_nm_00_16,0.593018613659832,0.9519000000000002,0.9783500000000003,0.011899999999999996,0.007800000000000004,0.0008499999999999992,6.666666666666667e-05,0.0010333333333333323,15.087285037267932,0.39463123806067363,12.469406384656372,0.29993303573261293,2.5330386855996196,0.020041185560954196,0.1830817780039296,0.009674597241211442,0.0,0.0,0.7892624761213473,0.020041185560954196,0.1830817780039296,0.0,0.0,24.0,0.52,47.40907850749791,0.8576348277926447,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,0,16,47.40907850749791,0.8576348277926447
K_pair_dose_mJ_cm2_sigma_nm_00_17,0.5485488086559765,0.9441250000000004,0.9748166666666671,0.013783333333333331,0.009433333333333339,0.0008666666666666659,6.666666666666667e-05,0.0010333333333333323,15.054826863558658,0.43137559433189854,12.445760814174534,0.2859066814255277,2.530066934628495,0.01958622867573283,0.1823700693029645,0.010158911753600364,0.0,0.0,0.8627511886637971,0.01958622867573283,0.1823700693029645,0.0,0.0,24.0,0.52,47.40907850749791,0.8876348277926447,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,0,17,47.40907850749791,0.8876348277926447
K_pair_dose_mJ_cm2_sigma_nm_00_18,0.562509762484007,0.9485250000000006,0.9768000000000007,0.012883333333333335,0.008283333333333339,0.0007333333333333327,6.666666666666667e-05,0.0012333333333333322,15.098272405577596,0.4224547193511115,12.456943315662475,0.26019506870304326,2.527254845412455,0.018341256463771556,0.18244044026801481,0.00961970206896455,0.0,0.0,0.844909438702223,0.018341256463771556,0.18244044026801481,0.0,0.0,24.0,0.52,47.40907850749791,0.9176348277926447,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,0,18,47.40907850749791,0.9176348277926447
K_pair_dose_mJ_cm2_sigma_nm_00_19,0.5296525803519128,0.9460250000000006,0.9758000000000006,0.01316666666666667,0.008716666666666671,0.0011666666666666657,1.6666666666666667e-05,0.0011333333333333321,15.155198247055544,0.45262073594837116,12.48319102628127,0.27104628857967805,2.528201630519372,0.01943476386766438,0.18386279293646232,0.009616178043342966,0.0,0.0,0.9052414718967423,0.01943476386766438,0.18386279293646232,0.0,0.0,24.0,0.52,47.40907850749791,0.9476348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,0,19,47.40907850749791,0.9476348277926445
K_pair_dose_mJ_cm2_sigma_nm_00_20,0.5150618973553295,0.9457583333333336,0.9754833333333337,0.013666666666666667,0.008666666666666671,0.000916666666666666,5e-05,0.0012166666666666654,15.125036434610724,0.46771165566776235,12.439300056481612,0.26317035898460867,2.5256939703313166,0.01745937007687832,0.1829796189127898,0.010371622366093724,0.0,0.0,0.9354233113355247,0.01745937007687832,0.1829796189127898,0.0,0.0,24.0,0.52,47.40907850749791,0.9776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,0,20,47.40907850749791,0.9776348277926445
K_pair_dose_mJ_cm2_sigma_nm_01_00,0.7082416188519262,0.9573583333333335,0.9806500000000002,0.010783333333333343,0.006983333333333336,0.000816666666666666,0.0,0.000766666666666666,14.84887320313695,0.2855249433032826,12.446584953597267,0.30649696458865183,2.5403120388848843,0.01910773482343469,0.18384838493437022,0.007595182916555582,0.0,0.0,0.5710498866065652,0.01910773482343469,0.18384838493437022,0.0,0.0,24.0,0.52,47.93584604647011,0.3776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,0,47.93584604647011,0.3776348277926445
K_pair_dose_mJ_cm2_sigma_nm_01_01,0.6921332816393401,0.964891666666667,0.9842500000000003,0.008566666666666667,0.00561666666666667,0.0007333333333333329,8.333333333333333e-05,0.0007499999999999997,14.812957410000237,0.30912993432966557,12.436859279493294,0.29652419945993913,2.538728763612048,0.0187596171671459,0.18300543154364587,0.008487427965406654,0.0,0.0,0.6182598686593311,0.0187596171671459,0.18300543154364587,0.0,0.0,24.0,0.52,47.93584604647011,0.40763482779264454,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,1,47.93584604647011,0.40763482779264454
K_pair_dose_mJ_cm2_sigma_nm_01_02,0.7033345910311507,0.9593500000000003,0.9817000000000004,0.010050000000000005,0.006600000000000005,0.0007499999999999994,5e-05,0.0008499999999999994,14.853032487286645,0.2925850445528098,12.463404746490028,0.2789977140137573,2.5358387861717366,0.018284450619130407,0.18284744357410215,0.008189561394622853,0.0,0.0,0.5851700891056196,0.018284450619130407,0.18284744357410215,0.0,0.0,24.0,0.52,47.93584604647011,0.4376348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,2,47.93584604647011,0.4376348277926445
K_pair_dose_mJ_cm2_sigma_nm_01_03,0.7114625104334252,0.9655500000000006,0.9850333333333339,0.007483333333333335,0.005733333333333335,0.0008499999999999995,8.333333333333333e-05,0.000816666666666666,14.85906876149429,0.29002208965493337,12.468304943411626,0.2748585321053707,2.5353971804641104,0.018683204725856384,0.18110480980514448,0.008725412062916563,0.0,0.0,0.5800441793098667,0.018683204725856384,0.18110480980514448,0.0,0.0,24.0,0.52,47.93584604647011,0.46763482779264454,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,3,47.93584604647011,0.46763482779264454
K_pair_dose_mJ_cm2_sigma_nm_01_04,0.7344750504698834,0.968408333333334,0.9860000000000005,0.0074166666666666695,0.005100000000000001,0.0007166666666666661,3.3333333333333335e-05,0.0007333333333333329,14.869655612172242,0.2704105127184731,12.44612656566411,0.2784037669352408,2.5355740568665404,0.018467683789728667,0.18284428699954686,0.007789069211353849,0.0,0.0,0.5408210254369462,0.018467683789728667,0.18284428699954686,0.0,0.0,24.0,0.52,47.93584604647011,0.49763482779264456,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,4,47.93584604647011,0.49763482779264456
K_pair_dose_mJ_cm2_sigma_nm_01_05,0.7223323879814791,0.9644916666666673,0.9839000000000007,0.009066666666666673,0.005516666666666665,0.0006833333333333328,1.6666666666666667e-05,0.0008166666666666661,14.911259384882193,0.2785372494319024,12.493585985180502,0.28535686685308864,2.5361025575995884,0.01880877720308657,0.18312943739302998,0.007202938628366931,0.0,0.0,0.5570744988638048,0.01880877720308657,0.18312943739302998,0.0,0.0,24.0,0.52,47.93584604647011,0.5276348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,5,47.93584604647011,0.5276348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_06,0.7155145180088038,0.9641583333333336,0.9839833333333335,0.00863333333333334,0.0059166666666666656,0.0006499999999999996,5e-05,0.0007666666666666661,14.902205901604855,0.28479645481353755,12.489621226292348,0.27806035190929257,2.535915968003869,0.018635143891181885,0.1818808457383951,0.007986723493111763,0.0,0.0,0.5695929096270751,0.018635143891181885,0.1818808457383951,0.0,0.0,24.0,0.52,47.93584604647011,0.5576348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,6,47.93584604647011,0.5576348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_07,0.6876955562541729,0.9596750000000001,0.9823000000000002,0.009083333333333337,0.006983333333333336,0.0007833333333333327,0.0,0.0008499999999999994,14.855240036666201,0.30821697919909247,12.430209331410182,0.2901761428070608,2.5365944506777574,0.01845808986486522,0.1818663215427916,0.00896940639075494,0.0,0.0,0.6164339583981849,0.01845808986486522,0.1818663215427916,0.0,0.0,24.0,0.52,47.93584604647011,0.5876348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,7,47.93584604647011,0.5876348277926445
K_pair_dose_mJ_cm2_sigma_nm_01_08,0.6820167437776931,0.9622500000000008,0.9833500000000008,0.008700000000000001,0.006250000000000001,0.0007999999999999993,3.3333333333333335e-05,0.000866666666666666,14.932605364985525,0.3160700084004829,12.477252386828702,0.3037004930770447,2.537848257030871,0.019695520692736033,0.18273805009817295,0.007820558828260315,0.0,0.0,0.6321400168009658,0.019695520692736033,0.18273805009817295,0.0,0.0,24.0,0.52,47.93584604647011,0.6176348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,8,47.93584604647011,0.6176348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_09,0.6818106146924355,0.9632583333333333,0.9836333333333332,0.008783333333333337,0.006200000000000001,0.0005166666666666664,3.3333333333333335e-05,0.0008333333333333327,14.887709304873056,0.3178030170268896,12.429994338615042,0.27427163075063044,2.532432718767054,0.018056840334480823,0.1815348742129289,0.009054735668387206,0.0,0.0,0.6356060340537792,0.018056840334480823,0.1815348742129289,0.0,0.0,24.0,0.52,47.93584604647011,0.6476348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,9,47.93584604647011,0.6476348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_10,0.6513543483149967,0.9596416666666664,0.9822666666666664,0.009216666666666668,0.006616666666666668,0.000816666666666666,6.666666666666667e-05,0.0010166666666666657,14.917584649802516,0.3447611300837602,12.430446183323923,0.2772671653147083,2.5341082564063804,0.018312917943272267,0.1825210828149064,0.008003401401145114,0.0,0.0,0.6895222601675204,0.018312917943272267,0.1825210828149064,0.0,0.0,24.0,0.52,47.93584604647011,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,10,47.93584604647011,0.6776348277926445
K_pair_dose_mJ_cm2_sigma_nm_01_11,0.6418112373167854,0.9643416666666668,0.9837833333333336,0.009066666666666673,0.005866666666666667,0.0006499999999999996,1.6666666666666667e-05,0.0006166666666666664,14.916489584096992,0.35894231147876693,12.439138547146673,0.2718185612858641,2.532378300690413,0.017782115264076456,0.1812117590436952,0.008569190287222049,0.0,0.0,0.7178846229575339,0.017782115264076456,0.1812117590436952,0.0,0.0,24.0,0.52,47.93584604647011,0.7076348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,11,47.93584604647011,0.7076348277926445
K_pair_dose_mJ_cm2_sigma_nm_01_12,0.6079241081035218,0.9613666666666668,0.982916666666667,0.008983333333333336,0.0063166666666666675,0.0008499999999999994,5e-05,0.0008833333333333327,15.029976335388564,0.3893945316276113,12.49521069085643,0.27634980058919706,2.533074964968692,0.01928384489074232,0.1823755820393498,0.009413116242480682,0.0,0.0,0.7787890632552226,0.01928384489074232,0.1823755820393498,0.0,0.0,24.0,0.52,47.93584604647011,0.7376348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,12,47.93584604647011,0.7376348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_13,0.5934584806442682,0.9681083333333338,0.9855666666666671,0.008016666666666672,0.005066666666666667,0.0006833333333333329,3.3333333333333335e-05,0.000633333333333333,15.0271257859035,0.4108043774657235,12.487632872625623,0.2872026368627475,2.534121629310905,0.01943606931721458,0.1834902377410612,0.00885443181673048,0.0,0.0,0.821608754931447,0.01943606931721458,0.1834902377410612,0.0,0.0,24.0,0.52,47.93584604647011,0.7676348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,13,47.93584604647011,0.7676348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_14,0.6271095127418619,0.9644166666666668,0.9842000000000003,0.008483333333333338,0.0056166666666666665,0.000766666666666666,1.6666666666666667e-05,0.000916666666666666,15.020814083516685,0.37401050253762774,12.438221101073504,0.27278235017343283,2.5312685353007844,0.018318028246668207,0.1834494509446278,0.008475331000980128,0.0,0.0,0.7480210050752555,0.018318028246668207,0.1834494509446278,0.0,0.0,24.0,0.52,47.93584604647011,0.7976348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,14,47.93584604647011,0.7976348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_15,0.5707941884119992,0.9658166666666669,0.9848833333333336,0.00805,0.0055333333333333345,0.0005999999999999996,1.6666666666666667e-05,0.0009166666666666659,15.051819152045622,0.431354070229614,12.468929456045936,0.28241891819254944,2.5314647273325064,0.019112362036909365,0.18355109197360414,0.008585123285927409,0.0,0.0,0.862708140459228,0.019112362036909365,0.18355109197360414,0.0,0.0,24.0,0.52,47.93584604647011,0.8276348277926446,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,15,47.93584604647011,0.8276348277926446
K_pair_dose_mJ_cm2_sigma_nm_01_16,0.6010114945718966,0.9629583333333332,0.9836833333333332,0.008516666666666667,0.006200000000000002,0.0007333333333333328,0.0,0.0008666666666666659,15.023559289765144,0.3979882233178819,12.456109240888154,0.2810937881113551,2.5307320648513816,0.01899438212771614,0.18215430248121323,0.009051692413754704,0.0,0.0,0.7959764466357638,0.01899438212771614,0.18215430248121323,0.0,0.0,24.0,0.52,47.93584604647011,0.8576348277926447,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,16,47.93584604647011,0.8576348277926447
K_pair_dose_mJ_cm2_sigma_nm_01_17,0.5717822106184149,0.9605333333333335,0.982316666666667,0.00961666666666667,0.0064,0.0007999999999999993,1.6666666666666667e-05,0.0008499999999999992,15.116696692730189,0.42529598028718224,12.473345648968293,0.2818840476329294,2.5307981506742223,0.019037432642276877,0.18425429557360878,0.009357506289272089,0.0,0.0,0.8505919605743645,0.019037432642276877,0.18425429557360878,0.0,0.0,24.0,0.52,47.93584604647011,0.8876348277926447,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,sigma_nm,1,17,47.93584604647011,0.8876348277926447
