pitch_nm,dose_mJ_cm2,sigma_nm,DH,time_s_set,quencher_mode,status,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_locked_nm,LER_CD_locked_nm,P_threshold_locked,P_line_center_mean,P_space_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,psd_locked_mid
18.0,28.4,1.0,0.5,20.0,weak,under_exposed,12.459166062958843,9.255893427041888,-3.2032726359169548,12.534725668610117,3.398579749562864,0.41875,0.5763643536180949,0.29578197055932826,-0.07363564638190512,0.28058238305876665,0.5155092592592593,0.5142163015023271,3.1620921859318205
18.0,28.4,1.0,0.5,30.0,False,merged,12.459166062958843,15.492667333335683,3.0335012703768403,12.407181916913057,3.7116244223936627,0.590625,0.7211311307726379,0.47777387850500835,0.07113113077263788,0.24335725226762955,0.872800925925926,0.8607037407408713,3.436557145507428
18.0,28.4,1.0,0.5,30.0,weak,valid,12.459166062958843,14.45862130372473,1.9994552407658865,12.34597352909801,3.671225007217496,0.559375,0.6950297007669587,0.44091327177074063,0.04502970076695867,0.25411642899621806,0.8108564814814815,0.8032567390958183,3.3085676183829285
18.0,28.4,2.0,0.3,20.0,False,under_exposed,12.614598889880975,10.607899325101863,-2.0066995647791117,12.728137369698254,3.543069640152526,0.45,0.605365705255972,0.33819777500593207,-0.044634294744028025,0.26716793025003993,0.589837962962963,0.5893277402834368,3.6521202964715167
18.0,28.4,2.0,0.3,20.0,weak,under_exposed,12.614598889880975,9.517620273899873,-3.0969786159811026,12.620050457948315,3.5165712970407936,0.4296875,0.5835466985863987,0.31604743733180085,-0.06645330141360128,0.2674992612545979,0.5290972222222222,0.5287566818833263,3.46968616761398
18.0,28.4,2.0,0.3,30.0,False,merged,12.614598889880975,15.781971446077275,3.1673725561963,12.794168054813113,3.7605217906834767,0.590625,0.7338105149042599,0.48599483990299347,0.08381051490425984,0.2478156750012664,0.8899768518518518,0.8767761914487375,3.973481232624593
18.0,28.4,2.0,0.3,30.0,weak,robust_valid,12.614598889880975,14.81649788954437,2.2018989996633955,12.729907757386803,3.731688834045122,0.559375,0.7079610835246445,0.4503461402782823,0.05796108352464446,0.2576149432463622,0.8323148148148148,0.823138771641354,3.8929509715235597
18.0,28.4,2.0,0.5,20.0,False,under_exposed,12.614598889880975,10.696242323177279,-1.9183565667036966,12.669873582312599,3.848516042582193,0.4625,0.5914461854168395,0.37675641274995997,-0.05855381458316056,0.2146897726668795,0.5953935185185185,0.5942356846209599,3.9952673741276934
18.0,28.4,2.0,0.5,20.0,weak,under_exposed,12.614598889880975,9.261180628975437,-3.3534182609055385,12.59673134533216,3.824973398365566,0.44062500000000004,0.5696415607488633,0.3533560508788671,-0.08035843925113673,0.21628550986999617,0.5153240740740741,0.5145100349430798,3.916946461373456
18.0,28.4,2.0,0.5,30.0,False,merged,12.614598889880975,16.669632571413878,4.055033681532903,12.744517102655646,4.158788102328665,0.60625,0.7166053771249322,0.5314927099010464,0.0666053771249322,0.18511266722388586,0.9467129629629629,0.9260906984118821,4.576135848952711
18.0,28.4,2.0,0.5,30.0,weak,merged,12.614598889880975,15.842450353858817,3.227851463977842,12.656931044089324,4.108652883030652,0.575,0.6900641509827703,0.49581241149228295,0.040064150982770275,0.19425173949048735,0.8948379629629629,0.8801361307699342,4.293293997635831
18.0,40.0,0.0,0.3,20.0,False,valid,12.458333333333332,11.995838573280986,-0.4624947600523459,12.32825558041704,2.8744693915783053,0.48124999999999996,0.6945554125690563,0.2566275620239845,0.04455541256905626,0.4379278505450718,0.6668287037037037,0.6664354762933882,3.155911674953562
18.0,40.0,0.0,0.3,20.0,weak,valid,12.458333333333332,11.580578156260874,-0.8777551770724585,12.424551092635303,2.8717628056756372,0.45312500000000006,0.6751722590888994,0.23618537882743224,0.025172259088899418,0.4389868802614672,0.642800925925926,0.6433654531256041,3.184451758340879
