sigma_nm,time_s,DH_nm2_s,kdep_s_inv,Hmax_mol_dm3,H_peak,H_min,P_max,P_min,P_space_min,P_space_center_mean,P_line_max,P_line_center_mean,contrast,P_mean,area_P_gt_threshold_nm2,area_frac,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_pitch_frac,LER_initial_nm,LER_final_nm,cond_space,cond_line,cond_contrast,cond_area,cond_cd,cond_metrics,passed
5.0,20.0,0.3,0.5,0.1,0.048159702628152834,0.019353188513303927,0.4106845595868755,0.158620335075498,0.16004782099414852,0.21329869480610492,0.41001748140944805,0.3899662367907976,0.1766675419846927,0.3105685573726706,0.0,0.0,12.615903031650555,nan,nan,nan,2.4907636138216254,nan,True,False,True,True,False,False,False
5.0,20.0,0.3,0.5,0.15,0.0722395539422292,0.02902978276995581,0.5487990324141993,0.22844774095729414,0.23041465366586628,0.3023344334553732,0.5480275592094294,0.524572244984255,0.22223781152888183,0.42646007220913956,3663.75,0.25442708333333336,12.615903031650555,6.383625893479779,-6.232277138170776,0.26598441222832414,2.4907636138216254,3.0096510447949565,True,False,True,True,True,True,False
5.0,20.0,0.3,0.5,0.2,0.09631940525630567,0.038706377026607855,0.6551655940675024,0.292614060923744,0.295022661725331,0.3813558788616928,0.6543739094946297,0.6300225754162126,0.24866669655451984,0.5222287953719207,8610.75,0.59796875,12.615903031650555,14.357112408780864,1.7412093771303088,0.598213017032536,2.4907636138216254,2.8703566390776056,True,False,True,True,True,True,False
