sigma_nm,Q0_mol_dm3,kq_s_inv,row_kind,P_space_center_mean,P_line_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,CD_initial_nm,CD_final_nm,CD_shift_nm,LER_design_initial_nm,LER_after_eblur_H0_nm,LER_after_PEB_P_nm,electron_blur_LER_reduction_pct,PEB_LER_reduction_pct,total_LER_reduction_pct,psd_design_high,psd_eblur_high,psd_PEB_high,psd_high_band_reduction_pct,dCD_shift_nm,darea_frac,dtotal_LER_pp,gate_passed,robust_candidate,fail_reason,robust_reason
1.0,0.02,0.5,quencher,0.21095064715496015,0.763989601874575,0.11398960187457496,0.5530389547196148,0.5911805555555556,0.591178024893104,12.458354738027225,14.188272597434496,1.729917859407271,2.77190169436708,2.710923041420645,2.528322940179844,2.1998851211192982,6.735716892395084,8.787423979797865,0.7779685696152365,0.025043419259630155,0.00012599908455595833,99.98380409061792,-0.8923764208239202,-0.037239583333333326,0.9991644870415008,True,True,,
1.0,0.02,1.0,quencher,0.18761590044302517,0.7506651424363587,0.10066514243635871,0.5630492419933335,0.5711805555555556,0.570753521606887,12.458354738027225,13.698084518565286,1.2397297805380614,2.77190169436708,2.710923041420645,2.5153380896048585,2.1998851211192982,7.214699525859323,9.255869545575777,0.7779685696152365,0.025043419259630155,0.00013017513032263607,99.98326730212418,-1.38256449969313,-0.057239583333333344,1.4676100528194134,True,True,,
1.0,0.02,2.0,quencher,0.1575619849278316,0.7400387321855071,0.09003873218550706,0.5824767472576755,0.5508680555555555,0.5507113243918352,12.458354738027225,13.217071785404045,0.7587170473768197,2.77190169436708,2.710923041420645,2.5023417218054425,2.1998851211192982,7.694107004450281,9.72473061037568,0.7779685696152365,0.025043419259630155,0.00019860359910669418,99.97447151377787,-1.8635772328543716,-0.07755208333333341,1.9364711176193161,True,True,,
1.0,0.03,0.5,quencher,0.19523664358726223,0.7482948453791202,0.09829484537912014,0.5530582017918579,0.5735416666666666,0.5731744373447786,12.458354738027225,13.756186496274685,1.2978317582474599,2.77190169436708,2.710923041420645,2.5197768852733877,2.1998851211192982,7.050962097658369,9.095734152695519,0.7779685696152365,0.025043419259630155,0.00012874575632765327,99.98345103371061,-1.3244625219837314,-0.05487847222222231,1.307474659939155,True,True,,
1.0,0.03,1.0,quencher,0.1628638980039521,0.7270658241294535,0.07706582412945351,0.5642019261255015,0.5432638888888889,0.5428506098868353,12.458354738027225,13.028414637284047,0.5700598992568224,2.77190169436708,2.710923041420645,2.506193649587717,2.1998851211192982,7.552017844285261,9.585767248503853,0.7779685696152365,0.025043419259630155,0.0001943091369229986,99.9750235235057,-2.052234380974369,-0.08515625000000004,1.797507755747489,True,True,,
1.0,0.03,2.0,quencher,0.1229596429136109,0.7091811355458172,0.059181135545817165,0.5862214926322062,0.5132638888888889,0.5127005187358321,12.458354738027225,12.304812449659972,-0.15354228836725348,2.77190169436708,2.710923041420645,2.4925514028024898,2.1998851211192982,8.055250380834073,10.077929247356497,0.7779685696152365,0.025043419259630155,0.0002749102357377614,99.96466306654602,-2.7758365685984447,-0.11515625000000007,2.2896697546001334,True,True,,
2.0,0.0,0.0,baseline,0.310926860586319,0.7898602439119002,0.13986024391190022,0.4789333833255812,0.6786805555555555,0.6788306635408602,12.458324199521941,16.291935924980645,3.833611725458704,2.77190169436708,2.6041346164160317,2.673347512521661,6.05241803098487,-2.6578079208855985,3.555471755931896,0.7779685696152365,0.00010646316336754631,1.9580095040534415e-05,99.9974831765954,0.0,0.0,0.0,True,False,,dCD_shift=+0.00 not<0; darea_frac=+0.000 not<0
2.0,0.005,0.5,quencher,0.30083286455442926,0.7823769394932759,0.1323769394932759,0.48154407493884666,0.6665451388888889,0.6666876484324757,12.458324199521941,16.000503562379418,3.5421793628574765,2.77190169436708,2.6041346164160317,2.640538778786371,6.05241803098487,-1.3979370398463165,4.739089984600029,0.7779685696152365,0.00010646316336754631,1.3408622821596103e-05,99.99827645700029,-0.2914323626012276,-0.01213541666666662,1.183618228668133,True,True,,
2.0,0.005,1.0,quencher,0.2937766907613053,0.779270057036473,0.12927005703647299,0.4854933662751677,0.6597395833333334,0.6596867451119898,12.458324199521941,15.832481882687755,3.374157683165814,2.77190169436708,2.6041346164160317,2.62231716028582,6.05241803098487,-0.6982182777790558,5.396458842145746,0.7779685696152365,0.00010646316336754631,1.0970480154487528e-05,99.99858985560819,-0.4594540422928901,-0.01894097222222213,1.84098708621385,True,True,,
2.0,0.005,2.0,quencher,0.2847589041998417,0.7769561357061352,0.12695613570613518,0.4921972315062935,0.6527604166666666,0.6525693590482725,12.458324199521941,15.66166461715854,3.203340417636598,2.77190169436708,2.6041346164160317,2.604375453877331,6.05241803098487,-0.00924827233511722,6.043729502752119,0.7779685696152365,0.00010646316336754631,9.31663194116897e-06,99.99880244108759,-0.630271307822106,-0.02592013888888889,2.488257746820223,True,True,,
