sigma_nm,time_s,H_peak,H_min,P_max,P_min,P_space_min,P_space_center_mean,P_line_max,P_line_center_mean,contrast,P_mean,area_P_gt_threshold_nm2,area_frac,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_pitch_frac,LER_initial_nm,LER_final_nm,cond_space,cond_line,cond_contrast,cond_area,cond_cd,cond_metrics,passed
0.0,30.0,0.07712364004413899,0.03351645486469088,0.7867524670116046,0.21882338890876998,0.22140888451075236,0.31094981240247477,0.7859780434900949,0.762589025547365,0.4516392131448902,0.5697926691891829,9000.25,0.6250173611111111,12.458333333333332,15.00952583401858,2.5511925006852483,0.6253969097507742,2.77190169436708,2.6540792961392965,True,True,True,True,True,True,True
0.0,45.0,0.06429465195249127,0.03927679539572321,0.8739492722687198,0.4098401360369507,0.4124979303025127,0.5077331886402127,0.8731002141090725,0.8519189771618947,0.344185788521682,0.7085133156530204,13522.0,0.9390277777777778,12.458333333333332,22.221661804148777,9.763328470815445,0.9259025751728657,2.77190169436708,2.5425259254713466,False,True,True,False,False,True,False
0.0,60.0,0.056485566400165346,0.039908619523696884,0.9198864525177534,0.5645947129889147,0.5669273352933121,0.6514983080790867,0.9193225227302584,0.9011437631573452,0.24964545507825853,0.7985368420647332,14400.0,1.0,12.458333333333332,23.5,11.041666666666668,0.9791666666666666,2.77190169436708,0.0,False,True,True,False,False,True,False
